,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
257,Nantes,1,1.06,15,2,11,5.26,1.70,Toulouse,1,0.66,6,3,7,10.78,0.97
258,Lorient,0,1.84,17,2,7,12.00,2.00,Nantes,0,1.03,12,6,3,9.03,0.77
259,Nantes,2,1.96,18,6,3,8.82,1.95,Saint-Etienne,1,1.21,9,2,4,8.80,0.80
260,Guingamp,2,1.22,8,4,5,9.83,1.80,Nantes,2,0.71,8,1,8,5.38,0.89
261,Nantes,2,0.95,8,2,1,12.85,1.41,Bordeaux,2,0.87,8,5,2,6.05,1.25
262,Troyes,0,0.77,13,5,3,14.84,1.28,Nantes,1,0.80,10,3,8,11.00,1.36
263,Nantes,3,1.89,15,8,7,8.30,2.44,GFC Ajaccio,1,0.52,4,2,4,13.24,0.37
264,Toulouse,0,0.56,9,2,6,6.94,1.07,Nantes,0,0.79,15,7,5,6.09,1.54
265,Nantes,2,1.34,9,2,11,9.12,1.78,Lorient,1,0.84,4,1,3,9.78,0.87
266,Nantes,0,1.39,14,4,9,9.95,2.27,Monaco,0,0.36,4,1,1,9.65,0.47
267,Lyon,2,2.34,8,4,6,9.67,2.83,Nantes,0,0.29,7,1,4,12.66,0.11
268,Reims,2,0.69,10,3,6,15.35,0.63,Nantes,1,1.64,14,5,7,7.21,2.14
269,Nantes,1,1.95,18,4,5,13.26,2.41,Nice,0,0.58,5,2,5,17.09,0.40
270,Guingamp,0,1.04,11,3,4,12.96,1.60,Lyon,1,0.74,11,3,2,4.21,1.06
271,Nice,0,0.79,16,1,4,7.32,0.93,Guingamp,1,1.22,8,3,3,9.47,1.77
272,Guingamp,2,1.31,15,4,3,11.50,2.37,GFC Ajaccio,1,0.22,7,3,2,18.50,0.38
273,Guingamp,3,1.34,17,7,7,5.31,1.60,Monaco,3,1.01,8,3,4,5.31,1.11
274,Troyes,0,1.21,11,3,8,6.22,0.61,Guingamp,1,2.20,18,7,7,10.83,2.16
275,Guingamp,2,0.96,13,5,2,18.72,0.78,Lorient,2,1.67,12,4,7,7.89,1.96
276,Guingamp,2,1.41,7,5,4,6.64,1.76,Toulouse,0,0.98,13,3,3,6.26,0.94
277,Saint-Etienne,3,2.59,10,7,5,6.50,1.97,Guingamp,0,1.79,14,4,6,11.17,0.82
278,Guingamp,1,0.74,8,2,2,5.50,1.16,Reims,2,0.87,6,4,5,6.87,1.47
279,Bordeaux,1,0.70,14,4,4,7.36,1.44,Guingamp,0,0.53,8,2,2,14.05,1.15
280,Toulouse,1,2.36,14,6,5,6.43,2.31,Guingamp,2,1.19,7,3,4,12.70,0.49
281,Guingamp,4,2.19,12,5,5,11.62,2.01,Troyes,0,1.29,15,4,6,11.88,0.77
282,GFC Ajaccio,0,0.84,16,2,15,2.85,2.12,Guingamp,0,0.04,3,0,0,28.78,0.47
283,Guingamp,2,0.81,10,2,4,6.62,0.44,Bordeaux,4,2.11,12,8,5,8.21,2.38
284,Lorient,4,2.45,26,9,10,8.24,2.45,Guingamp,3,0.88,14,7,3,21.00,0.40
285,Lyon,5,3.25,16,9,5,4.45,2.33,Guingamp,1,1.78,11,5,1,16.67,0.50
286,Guingamp,2,1.46,8,3,4,16.86,2.10,Saint-Etienne,0,0.64,13,2,5,4.29,0.64
287,Reims,0,1.65,19,3,15,2.38,2.56,Guingamp,1,0.22,2,2,0,25.23,0.27
288,Monaco,3,1.30,16,8,5,8.64,1.63,Guingamp,2,0.95,9,4,1,14.00,1.06
289,Guingamp,2,1.17,14,3,8,14.68,1.65,Nice,3,0.84,10,3,4,6.74,1.04
290,Nice,1,0.46,6,2,4,11.60,0.09,Monaco,2,2.81,18,6,7,5.10,2.86
291,Troyes,3,1.27,10,6,4,15.68,0.66,Nice,3,2.23,16,6,7,11.32,2.11
292,Nice,6,2.46,17,10,7,10.45,2.48,Bordeaux,1,0.84,6,3,4,14.48,0.37
293,Saint-Etienne,1,2.40,13,5,10,8.33,2.35,Nice,4,1.06,8,6,1,9.54,0.47
294,GFC Ajaccio,3,0.65,13,5,3,14.37,1.69,Nice,1,0.27,8,1,2,7.00,0.84
295,Nice,3,2.34,13,8,6,14.95,2.15,Lyon,0,1.24,13,1,4,10.57,0.64
296,Toulouse,2,2.32,11,6,2,10.45,2.74,Nice,0,0.37,8,3,0,7.79,0.17
297,Lorient,0,0.36,10,3,2,8.44,0.67,Nice,0,1.04,12,7,4,10.81,2.00
298,Reims,1,1.32,17,5,5,13.09,1.80,Nice,1,0.80,7,3,0,7.12,0.82
299,Nice,2,0.47,8,2,3,8.14,0.69,Lorient,1,1.23,13,4,4,12.76,2.02
300,Nice,1,1.27,10,2,7,6.33,1.80,Toulouse,0,0.74,7,1,7,14.75,0.88
301,Monaco,1,1.86,8,4,2,10.55,2.21,Nice,0,0.84,13,3,10,5.54,0.58
302,Bordeaux,0,1.25,14,2,10,12.03,2.07,Nice,0,0.48,10,2,2,8.39,0.65
303,Nice,2,1.90,17,6,8,7.11,2.04,Troyes,1,1.01,9,3,2,19.19,0.72
304,Nice,3,1.97,10,5,8,14.73,2.54,GFC Ajaccio,0,0.44,12,2,3,16.55,0.31
305,Lyon,1,1.84,14,3,6,7.54,2.28,Nice,1,0.69,7,3,1,14.17,0.51
306,Nice,2,2.09,10,5,5,9.84,2.39,Reims,0,0.79,11,4,4,13.83,0.43
307,Nice,2,2.03,12,4,14,7.78,2.54,Saint-Etienne,0,0.52,2,1,0,15.81,0.29
308,Toulouse,1,2.02,12,4,7,8.58,1.86,Monaco,1,1.43,14,3,3,7.52,0.90
309,GFC Ajaccio,0,0.97,24,4,6,6.59,0.29,Monaco,1,2.98,13,8,7,7.91,2.60
310,Monaco,2,1.63,13,6,6,4.67,1.02,Lorient,3,2.12,16,7,7,16.25,1.73
311,Monaco,1,1.12,12,4,1,13.72,1.21,Lyon,1,1.29,18,6,8,4.23,1.49
312,Reims,0,1.38,13,6,3,10.68,1.16,Monaco,1,1.69,16,4,1,10.54,1.58
313,Bordeaux,3,1.20,9,4,5,8.86,1.40,Monaco,1,1.16,14,7,4,6.48,1.29
314,Monaco,1,1.45,10,4,6,6.47,2.32,Saint-Etienne,0,0.47,5,0,2,9.80,0.44
315,Troyes,0,0.41,12,2,3,14.11,0.48,Monaco,0,1.31,15,5,15,2.59,2.27
316,Monaco,2,1.85,11,4,3,8.03,2.53,GFC Ajaccio,2,0.45,10,2,4,11.79,0.31
317,Lorient,0,0.66,7,2,4,6.26,1.28,Monaco,2,0.69,6,4,2,9.00,1.31
318,Monaco,4,3.03,14,5,7,5.58,2.54,Toulouse,0,1.39,9,3,6,5.82,0.31
319,Saint-Etienne,1,2.03,18,6,9,5.67,2.02,Monaco,1,1.24,8,2,3,10.40,0.70
320,Monaco,3,3.26,17,8,6,13.42,2.60,Troyes,1,1.19,15,7,4,10.46,0.28
321,Monaco,2,1.27,12,7,1,7.24,1.19,Reims,2,1.47,10,4,5,9.25,1.53
322,Monaco,1,1.11,14,5,3,4.33,1.18,Bordeaux,2,1.29,10,4,1,7.43,1.52
323,Lyon,6,4.30,23,15,10,4.67,2.86,Monaco,1,1.05,11,1,2,12.16,0.10
324,Troyes,0,0.39,12,4,6,13.58,0.58,GFC Ajaccio,0,1.06,7,1,3,25.40,2.13
325,Troyes,0,0.42,13,4,3,14.42,0.43,Saint-Etienne,1,1.56,12,6,8,9.39,2.36
326,Bordeaux,1,0.74,16,4,5,8.25,0.91,Troyes,0,1.20,11,2,7,9.07,1.80
327,Troyes,0,0.37,8,2,2,18.67,0.17,Lyon,1,2.39,30,6,17,6.00,2.73
328,Lorient,4,3.26,29,10,14,10.29,2.49,Troyes,1,1.51,13,6,5,20.11,0.38
329,Troyes,0,1.03,18,7,7,6.44,0.54,Toulouse,3,2.22,11,8,5,10.13,2.27
330,Reims,1,1.40,12,3,5,6.50,2.14,Troyes,1,0.56,14,4,5,11.30,0.60
331,Lyon,4,1.58,22,8,10,5.34,2.42,Troyes,1,0.28,9,3,0,13.85,0.37
332,GFC Ajaccio,2,2.27,19,6,17,4.13,2.44,Troyes,3,0.77,6,3,2,9.00,0.39
333,Troyes,0,0.83,12,6,8,9.19,0.42,Lorient,1,2.32,19,7,10,18.94,2.41
334,Saint-Etienne,1,2.05,16,7,5,5.40,2.74,Troyes,0,0.20,9,1,1,11.73,0.16
335,Troyes,2,2.99,21,11,11,7.38,2.59,Reims,1,1.09,15,4,5,7.77,0.29
336,Troyes,2,2.36,18,7,11,7.91,1.41,Bordeaux,4,2.31,13,9,9,12.71,1.36
337,Toulouse,1,1.05,14,4,10,5.76,2.17,Troyes,0,0.14,4,1,3,6.06,0.49
338,GFC Ajaccio,2,0.81,7,3,3,10.73,1.55,Toulouse,2,0.65,12,5,5,7.79,1.08
339,Saint-Etienne,2,0.62,13,6,6,9.83,1.85,GFC Ajaccio,0,0.09,4,0,1,23.27,0.64
340,GFC Ajaccio,2,0.27,7,4,2,6.28,1.19,Bordeaux,0,0.29,7,0,1,6.45,1.19
341,Reims,1,1.41,16,3,4,9.05,1.75,GFC Ajaccio,2,0.90,11,4,0,12.63,0.95
342,GFC Ajaccio,1,1.10,18,3,11,11.70,1.38,Lorient,1,0.99,5,2,4,9.85,1.26
343,GFC Ajaccio,2,1.49,13,8,0,7.16,1.57,Lyon,1,1.19,9,2,2,10.60,1.14
344,GFC Ajaccio,2,2.46,19,4,8,5.50,2.65,Reims,2,0.65,10,6,5,10.48,0.23
345,Toulouse,1,1.21,13,3,1,5.94,1.42,GFC Ajaccio,1,1.10,9,2,3,10.12,1.24
346,Bordeaux,1,1.96,12,3,3,13.25,2.77,GFC Ajaccio,1,0.18,4,2,1,8.50,0.14
347,GFC Ajaccio,0,0.92,17,5,9,5.76,1.68,Saint-Etienne,2,0.56,7,4,4,13.10,0.96
348,Lyon,2,0.49,6,2,2,3.33,1.56,GFC Ajaccio,1,0.25,5,2,2,13.58,0.94
349,Lorient,1,1.29,8,4,1,13.76,1.23,GFC Ajaccio,0,1.46,19,2,11,8.66,1.50
350,Toulouse,2,0.48,9,3,2,14.57,0.88,Saint-Etienne,1,0.93,11,2,5,12.32,1.76
351,Toulouse,2,2.22,15,5,9,23.64,2.46,Reims,2,0.74,11,5,2,9.13,0.38
352,Bordeaux,1,2.16,18,5,10,3.22,1.75,Toulouse,1,1.58,9,5,6,8.82,1.02
353,Lyon,3,2.28,20,8,15,3.92,2.45,Toulouse,0,0.73,7,3,1,20.06,0.38
354,Toulouse,2,2.28,20,3,12,5.19,2.25,Lorient,3,1.02,5,4,1,9.46,0.55
355,Reims,1,0.66,8,3,0,5.03,0.38,Toulouse,3,1.79,8,3,3,6.42,2.40
356,Toulouse,4,3.99,21,11,7,6.42,2.94,Bordeaux,0,0.55,13,2,0,8.92,0.04
357,Lorient,1,0.36,11,4,3,6.75,0.88,Toulouse,1,0.74,11,2,4,9.91,1.71
358,Toulouse,2,1.50,9,5,1,7.56,1.80,Lyon,3,1.09,11,3,9,3.25,0.90
359,Saint-Etienne,0,0.43,9,0,5,5.13,0.21,Toulouse,0,2.19,9,7,7,9.21,2.68
360,Bordeaux,1,1.11,13,4,3,7.03,0.87,Reims,2,1.59,14,6,7,11.43,1.80
361,Saint-Etienne,1,0.47,7,2,2,9.00,0.54,Bordeaux,1,1.47,17,3,7,7.56,2.21
362,Bordeaux,3,1.56,10,4,6,15.00,2.02,Lyon,1,0.79,10,4,1,12.26,0.71
363,Lorient,3,1.47,7,4,2,8.86,2.03,Bordeaux,2,0.76,9,5,0,5.21,0.69
364,Lyon,3,2.48,17,5,12,4.53,2.42,Bordeaux,0,1.10,12,3,2,10.58,0.40
365,Bordeaux,1,0.85,10,3,5,5.79,0.15,Saint-Etienne,4,3.26,14,8,2,9.96,2.77
366,Reims,4,1.52,15,7,3,15.32,1.77,Bordeaux,1,1.02,6,1,3,6.31,0.96
367,Bordeaux,3,1.50,11,7,6,6.54,1.47,Lorient,0,1.34,10,2,4,15.90,1.23
368,Reims,4,2.42,14,10,4,13.36,2.70,Lorient,1,0.42,13,4,3,11.27,0.20
369,Lyon,1,1.84,17,6,10,6.03,2.48,Reims,0,0.48,8,3,3,28.70,0.34
370,Saint-Etienne,3,3.29,20,8,10,7.43,2.90,Reims,0,0.34,8,5,2,13.84,0.06
371,Reims,1,1.93,13,4,2,9.34,2.67,Saint-Etienne,1,0.28,5,1,3,6.45,0.20
372,Lorient,2,1.51,9,4,4,10.77,1.42,Reims,0,1.47,12,3,4,7.16,1.31
373,Reims,4,2.45,14,6,2,12.61,2.21,Lyon,1,1.31,9,3,4,5.31,0.58
374,Lyon,0,1.08,21,6,9,9.35,1.58,Lorient,0,0.77,8,5,0,36.92,1.08
375,Lyon,3,2.31,17,8,7,4.85,2.79,Saint-Etienne,0,0.19,6,1,2,8.38,0.12
376,Saint-Etienne,1,0.63,9,2,3,11.77,0.69,Lyon,0,1.41,19,5,10,4.86,2.03
377,Lorient,1,0.84,8,2,4,13.42,0.36,Lyon,3,2.27,17,7,6,6.52,2.46
378,Lorient,0,0.55,10,2,2,34.90,0.25,Saint-Etienne,1,2.36,11,5,11,4.62,2.63
379,Saint-Etienne,2,0.98,12,5,2,12.15,2.01,Lorient,0,0.29,9,1,7,20.50,0.64
