,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
261,Pescara,2,1.83,14,6,2,15.91,0.28,Lazio,6,3.84,17,10,6,9.19,2.60
262,Pescara,5,2.01,8,6,11,15.89,2.15,Genoa,0,1.03,13,2,8,7.56,0.62
263,Chievo,2,2.25,20,8,8,10.14,2.44,Pescara,0,0.75,13,3,7,15.21,0.40
264,Sampdoria,3,2.58,19,7,6,6.08,2.35,Pescara,1,1.26,10,4,10,13.58,0.46
265,Atalanta,3,2.49,18,7,12,7.03,2.77,Pescara,0,0.30,6,1,4,8.46,0.15
266,Empoli,1,0.96,14,4,6,4.47,0.62,Pescara,1,1.93,14,4,12,11.27,2.16
267,Cagliari,1,1.39,15,4,8,6.81,1.61,Pescara,0,1.12,14,8,13,9.26,1.09
268,Pescara,0,0.72,10,2,3,6.44,1.59,Crotone,1,0.47,12,3,4,10.25,1.00
269,Bologna,3,1.62,14,7,9,7.41,1.93,Pescara,1,0.96,15,4,8,8.79,0.82
270,Napoli,3,1.48,21,10,5,9.96,2.32,Bologna,1,0.31,8,3,4,30.13,0.44
271,Genoa,0,0.84,12,5,3,11.62,1.26,Napoli,0,0.93,14,3,8,6.72,1.40
272,Napoli,2,0.64,13,5,12,16.27,1.49,Chievo,0,0.42,7,2,4,16.67,1.06
273,Atalanta,1,1.57,10,4,3,12.10,2.24,Napoli,0,0.56,13,3,4,6.86,0.53
274,Crotone,1,1.78,12,4,6,9.13,0.95,Napoli,2,2.32,13,8,5,8.23,1.79
275,Napoli,2,3.90,36,10,7,5.89,2.97,Empoli,0,0.29,8,2,5,25.07,0.02
276,Napoli,1,0.71,18,8,8,8.03,1.57,Lazio,1,0.41,7,3,4,16.38,1.01
277,Napoli,3,1.77,19,11,9,13.86,1.85,Inter,0,1.12,18,6,5,10.11,0.90
278,Cagliari,0,0.22,6,3,2,22.60,0.02,Napoli,5,3.82,23,11,11,9.50,2.96
279,Napoli,2,2.70,23,9,14,4.71,2.56,Sampdoria,1,0.88,9,2,3,10.41,0.31
280,Bologna,1,1.87,17,7,2,15.96,1.10,Napoli,7,2.24,14,9,8,25.15,1.64
281,Napoli,2,1.88,20,8,8,8.93,2.72,Genoa,0,0.12,6,3,0,16.41,0.16
282,Chievo,1,0.96,13,3,5,18.52,1.07,Napoli,3,1.27,17,6,8,7.13,1.62
283,Napoli,0,1.15,20,8,7,7.15,1.45,Atalanta,2,1.00,8,5,2,18.81,1.22
284,Napoli,3,3.48,15,6,12,3.85,2.95,Crotone,0,0.25,6,2,1,46.31,0.03
285,Empoli,2,1.36,10,4,4,11.94,0.76,Napoli,3,2.04,12,6,5,11.25,1.97
286,Lazio,0,1.14,17,5,8,21.20,0.65,Napoli,3,2.11,12,7,9,14.41,2.14
287,Inter,0,0.38,14,3,2,14.62,0.44,Napoli,1,1.59,16,4,8,13.95,2.34
288,Napoli,3,2.70,28,9,9,10.00,2.66,Cagliari,1,0.59,8,3,2,46.18,0.23
289,Sampdoria,2,1.20,13,2,6,17.48,0.89,Napoli,4,1.84,22,7,12,6.44,1.85
290,Atalanta,3,1.55,18,5,9,11.58,1.12,Lazio,4,1.81,11,6,3,14.04,1.61
291,Sampdoria,2,0.93,8,4,1,7.69,2.12,Atalanta,1,0.31,7,1,1,11.75,0.56
292,Cagliari,3,1.04,13,9,3,10.16,1.26,Atalanta,0,1.02,7,2,4,5.53,1.40
293,Crotone,1,0.66,12,3,5,8.47,0.32,Atalanta,3,2.14,12,8,4,13.90,2.53
294,Atalanta,2,2.39,11,8,5,8.45,2.88,Inter,1,0.24,7,4,2,9.19,0.07
295,Atalanta,3,1.30,15,9,6,10.04,1.77,Genoa,0,0.80,10,2,8,7.26,0.92
296,Bologna,0,0.27,9,2,1,12.42,0.45,Atalanta,2,1.32,14,2,4,14.61,2.29
297,Atalanta,2,3.38,31,10,13,4.92,2.96,Empoli,1,0.11,3,1,1,19.13,0.02
298,Chievo,1,0.76,7,2,1,11.58,0.05,Atalanta,4,4.06,18,7,13,19.31,2.92
299,Lazio,2,2.01,21,5,15,4.98,2.65,Atalanta,1,0.37,9,3,2,11.33,0.22
300,Atalanta,1,1.74,13,6,4,8.36,1.91,Sampdoria,0,1.09,13,3,3,8.19,0.83
301,Atalanta,2,1.76,13,5,3,5.87,2.68,Cagliari,0,0.14,4,0,3,8.38,0.19
302,Atalanta,1,1.87,14,3,3,7.13,2.67,Crotone,0,0.18,5,2,3,7.54,0.20
303,Inter,7,2.84,13,8,7,10.80,2.69,Atalanta,1,0.82,10,3,4,9.38,0.21
304,Genoa,0,0.23,8,4,6,19.89,0.01,Atalanta,5,3.94,22,13,11,6.56,2.97
305,Atalanta,3,1.58,5,3,10,12.81,1.69,Bologna,2,1.20,12,6,2,6.76,1.02
306,Empoli,0,0.78,8,3,10,14.14,0.90,Atalanta,1,1.28,13,5,12,8.70,1.78
307,Atalanta,1,1.44,14,6,9,6.69,1.96,Chievo,0,0.73,6,3,5,19.70,0.74
308,Chievo,1,2.01,7,4,2,10.24,2.36,Lazio,1,0.75,11,3,3,16.89,0.46
309,Lazio,2,1.91,12,3,13,9.07,2.05,Empoli,0,1.04,9,3,5,9.20,0.71
310,Lazio,1,2.92,27,8,14,5.53,2.56,Bologna,1,1.04,10,4,3,14.37,0.30
311,Lazio,4,3.41,19,12,10,11.37,2.63,Cagliari,1,1.28,15,5,6,18.00,0.26
312,Lazio,3,1.80,18,4,10,12.71,2.32,Genoa,1,0.64,13,3,5,6.75,0.47
313,Sampdoria,1,0.52,10,5,1,6.62,0.31,Lazio,2,2.12,10,7,5,8.72,2.55
314,Inter,3,1.03,12,6,6,4.96,1.76,Lazio,0,0.56,10,4,5,9.82,0.91
315,Lazio,1,2.09,22,5,8,3.93,2.60,Crotone,0,0.48,3,1,3,18.11,0.24
316,Lazio,0,2.09,28,8,14,5.87,2.37,Chievo,1,0.64,7,2,2,20.07,0.44
317,Empoli,1,0.27,6,2,2,12.05,0.33,Lazio,2,1.63,21,8,13,8.58,2.48
318,Bologna,0,0.37,9,3,1,11.38,0.26,Lazio,2,2.02,13,6,10,8.76,2.60
319,Cagliari,0,0.14,4,1,4,8.57,0.54,Lazio,0,0.89,14,4,9,6.59,2.07
320,Genoa,2,1.60,13,6,11,13.56,0.76,Lazio,2,2.41,20,6,4,6.42,1.98
321,Lazio,7,4.24,19,11,23,10.44,2.74,Sampdoria,3,1.72,8,7,6,20.14,0.18
322,Lazio,1,1.15,7,1,5,11.21,0.95,Inter,3,1.59,9,3,9,12.87,1.74
323,Crotone,3,0.99,11,5,3,11.52,1.20,Lazio,1,1.09,10,3,5,9.11,1.44
324,Bologna,1,1.74,20,6,9,12.17,2.43,Crotone,0,0.38,5,0,3,9.19,0.38
325,Bologna,2,1.76,17,10,5,12.04,2.07,Cagliari,1,0.92,11,5,3,11.80,0.69
326,Bologna,2,1.04,11,4,3,7.39,1.45,Sampdoria,0,0.90,10,3,1,7.23,1.21
327,Inter,1,1.37,22,6,8,5.24,2.04,Bologna,1,0.55,8,3,4,14.45,0.68
328,Bologna,0,0.16,6,3,1,12.95,0.34,Genoa,1,1.20,13,4,10,5.39,2.42
329,Chievo,1,1.01,10,3,8,8.32,2.16,Bologna,1,0.20,8,4,2,10.25,0.51
330,Bologna,0,1.36,23,3,5,5.41,2.44,Empoli,0,0.10,3,1,0,10.23,0.31
331,Crotone,0,0.98,17,6,8,10.22,1.28,Bologna,1,1.05,14,7,9,15.42,1.40
332,Cagliari,1,0.93,19,6,5,8.64,1.17,Bologna,1,1.04,8,2,6,10.89,1.50
333,Sampdoria,3,2.65,19,5,9,6.77,2.47,Bologna,1,1.05,10,2,5,13.71,0.37
334,Bologna,0,0.77,8,1,7,6.71,0.32,Inter,1,2.15,16,5,3,5.26,2.51
335,Genoa,1,2.77,20,6,8,23.18,2.61,Bologna,1,0.90,12,4,6,9.50,0.27
336,Bologna,4,2.80,18,5,9,10.12,2.42,Chievo,1,1.18,11,4,2,10.32,0.42
337,Empoli,3,2.15,20,8,7,7.23,2.81,Bologna,1,0.13,6,3,1,6.97,0.11
338,Crotone,1,1.02,11,3,1,9.63,0.42,Genoa,3,2.40,18,8,7,6.85,2.39
339,Empoli,2,0.64,13,4,2,7.03,1.39,Crotone,1,0.52,6,2,4,10.58,1.19
340,Cagliari,2,0.59,15,9,2,8.86,0.79,Crotone,1,1.25,23,8,3,9.58,1.92
341,Crotone,2,1.72,9,7,1,13.79,2.31,Chievo,0,0.66,17,3,6,4.56,0.48
342,Inter,3,2.50,25,9,4,2.88,2.83,Crotone,0,0.25,4,0,1,30.55,0.10
343,Crotone,1,0.57,9,3,7,14.16,0.59,Sampdoria,1,1.42,15,6,3,6.63,2.15
344,Genoa,2,2.49,10,4,6,5.08,2.13,Crotone,2,1.55,14,6,1,12.55,0.65
345,Crotone,4,2.48,14,7,7,10.61,2.86,Empoli,1,0.21,5,3,5,7.50,0.08
346,Crotone,1,1.07,18,1,4,8.54,1.56,Cagliari,2,0.81,8,2,2,14.87,1.10
347,Chievo,1,1.02,16,4,1,14.73,1.52,Crotone,2,0.82,16,7,4,14.89,1.16
348,Crotone,2,2.02,12,7,4,13.33,1.44,Inter,1,1.91,17,4,5,4.15,1.28
349,Sampdoria,1,1.65,10,5,5,11.80,1.51,Crotone,2,1.47,13,6,2,14.65,1.20
350,Chievo,2,0.78,12,4,4,11.17,1.11,Inter,0,1.02,13,3,4,6.68,1.55
351,Empoli,0,0.45,8,3,2,6.22,0.77,Chievo,0,1.01,13,2,3,5.85,1.89
352,Chievo,1,1.21,12,2,8,7.62,2.18,Cagliari,0,0.32,10,2,8,7.61,0.54
353,Chievo,0,1.02,7,2,1,9.45,1.98,Genoa,0,0.49,9,0,5,7.81,0.70
354,Chievo,2,2.63,13,5,3,17.33,2.60,Sampdoria,1,0.80,21,6,9,5.33,0.28
355,Inter,3,2.96,31,14,15,4.67,2.84,Chievo,1,0.34,5,4,2,15.35,0.10
356,Chievo,4,2.37,13,9,3,11.33,2.77,Empoli,0,0.53,13,4,5,10.11,0.14
357,Cagliari,4,2.85,23,11,8,8.44,2.33,Chievo,0,1.40,16,2,9,14.11,0.50
358,Genoa,1,1.49,15,1,8,6.22,2.38,Chievo,2,0.39,8,2,0,14.75,0.41
359,Sampdoria,1,1.13,12,3,7,5.16,2.27,Chievo,1,0.22,7,1,3,15.74,0.45
360,Empoli,0,0.44,9,3,4,9.58,0.33,Inter,2,1.89,13,4,5,10.79,2.50
361,Inter,1,2.62,17,4,10,8.30,2.26,Cagliari,2,1.46,11,6,1,13.86,0.55
362,Sampdoria,1,0.82,9,3,4,8.64,0.33,Inter,0,2.47,14,3,5,11.90,2.52
363,Inter,2,0.85,13,3,2,9.74,1.20,Genoa,0,1.01,11,4,3,13.16,1.47
364,Inter,2,3.09,20,8,14,8.09,2.90,Empoli,0,0.44,6,3,4,10.23,0.06
365,Cagliari,1,0.95,8,4,4,13.48,0.48,Inter,5,2.29,24,10,13,5.90,2.34
366,Inter,1,1.85,18,5,6,11.04,0.91,Sampdoria,2,2.39,11,3,2,7.27,1.83
367,Genoa,1,1.26,10,5,6,20.00,1.24,Inter,0,1.34,10,4,2,5.36,1.43
368,Empoli,0,0.93,8,3,2,9.78,1.25,Sampdoria,1,1.05,16,5,4,4.97,1.41
369,Genoa,0,0.29,8,3,7,11.78,1.40,Empoli,0,0.09,2,1,6,6.76,0.90
370,Empoli,2,0.78,7,2,3,8.56,0.70,Cagliari,0,1.43,10,2,6,6.96,1.99
371,Sampdoria,0,1.14,17,2,6,6.30,1.14,Empoli,0,1.33,14,2,5,9.40,1.52
372,Empoli,0,0.40,8,2,8,9.74,1.04,Genoa,2,0.62,8,4,3,13.30,1.50
373,Cagliari,3,2.54,15,6,12,10.87,1.95,Empoli,2,1.77,12,3,5,7.05,0.82
374,Cagliari,2,1.34,9,3,4,6.03,1.55,Sampdoria,1,1.13,18,2,4,3.85,1.16
375,Sampdoria,2,2.08,14,7,4,10.81,2.17,Genoa,1,1.09,10,5,7,5.67,0.60
376,Sampdoria,1,1.14,13,2,7,3.63,1.61,Cagliari,1,0.85,10,4,6,9.13,1.06
377,Genoa,0,0.64,7,3,2,11.00,1.25,Sampdoria,1,0.73,13,4,4,10.64,1.36
378,Genoa,3,1.53,22,6,9,3.03,1.82,Cagliari,1,0.91,4,3,3,14.15,0.90
379,Cagliari,4,2.74,20,12,4,16.07,2.46,Genoa,1,1.12,12,4,6,7.34,0.38
