,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
260,Lille,0,1.66,13,5,6,4.13,2.60,Metz,0,0.14,4,1,0,19.93,0.23
261,Paris Saint Germain,2,2.68,11,4,13,15.28,2.61,Lille,0,0.75,13,8,4,16.72,0.27
262,Lille,0,0.38,9,2,8,9.42,0.24,Paris Saint Germain,2,2.03,12,5,11,10.81,2.63
263,Strasbourg,1,1.05,13,3,3,13.63,0.90,Lille,2,1.57,9,4,6,4.97,1.82
264,Nantes,0,0.26,6,3,1,8.43,0.21,Lille,1,2.02,15,5,4,7.78,2.66
265,Strasbourg,2,1.87,17,5,5,8.62,2.46,Nantes,1,0.55,10,3,3,13.38,0.36
266,Metz,1,0.77,10,2,5,12.50,1.67,Nantes,0,0.43,9,2,2,16.00,0.93
267,Paris Saint Germain,2,2.04,10,6,8,6.97,2.59,Nantes,0,0.47,11,4,4,13.63,0.27
268,Nimes,0,0.85,16,4,1,6.61,0.94,Nantes,1,1.32,10,5,2,7.81,1.77
269,Nantes,1,2.78,15,5,7,37.42,0.93,Paris Saint Germain,2,3.66,19,6,15,5.74,1.89
270,Nantes,0,1.13,18,7,4,7.53,2.12,Metz,0,0.30,7,2,1,12.55,0.56
271,Strasbourg,1,1.61,13,2,4,15.24,2.49,Metz,1,0.25,7,3,4,14.50,0.32
272,Paris Saint Germain,1,0.84,16,7,13,6.63,1.55,Strasbourg,0,0.56,6,3,2,19.00,1.07
273,Strasbourg,4,3.34,20,10,7,4.65,2.79,Nimes,1,0.73,10,4,2,16.53,0.14
274,Metz,1,1.01,9,4,2,20.23,1.24,Strasbourg,0,1.17,14,3,8,13.83,1.42
275,Metz,0,0.36,7,2,1,18.33,0.22,Paris Saint Germain,2,2.01,10,4,5,4.72,2.65
276,Nimes,1,0.47,14,3,3,8.13,1.14,Metz,1,0.61,10,4,3,9.71,1.42
277,Metz,2,1.41,14,5,5,6.29,1.24,Nimes,1,1.57,16,7,7,9.81,1.48
278,Paris Saint Germain,3,3.62,12,5,12,4.06,2.95,Nimes,0,0.31,5,0,3,52.78,0.03
