,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
232,Werder Bremen,0,0.55,12,1,1,13.48,0.87,Bayer Leverkusen,0,1.05,14,4,7,8.57,1.79
233,Werder Bremen,2,1.88,16,8,10,9.29,1.30,B. Monchengladbach,4,2.00,16,8,7,10.08,1.47
234,Hertha Berlin,0,1.43,15,4,10,5.40,1.34,VfB Stuttgart,2,1.41,7,2,1,13.16,1.37
235,RasenBallsport Leipzig,2,2.69,26,8,18,5.85,2.60,Hertha Berlin,1,0.80,9,2,6,9.33,0.28
236,Hertha Berlin,1,1.25,20,5,5,12.47,2.09,Wolfsburg,1,0.40,11,4,7,6.24,0.62
237,Hertha Berlin,2,1.21,9,3,3,10.74,0.39,Borussia Dortmund,5,2.83,16,8,11,8.22,2.46
238,Bayer Leverkusen,0,1.04,16,1,2,6.88,1.81,Hertha Berlin,0,0.52,5,3,3,12.25,0.84
239,B. Monchengladbach,1,1.36,16,4,6,10.62,2.28,Hertha Berlin,1,0.37,7,3,4,11.65,0.48
240,Hertha Berlin,0,0.49,11,0,7,5.24,0.97,Mainz 05,0,0.74,5,0,4,17.32,1.63
241,Freiburg,4,2.97,17,9,8,13.17,2.64,Hertha Berlin,1,1.04,10,3,5,5.08,0.25
242,VfB Stuttgart,1,1.39,11,3,7,7.41,1.81,Hertha Berlin,1,0.83,10,2,3,8.20,0.90
243,Hertha Berlin,0,0.86,9,4,5,11.05,1.09,RasenBallsport Leipzig,3,1.16,14,6,7,18.00,1.59
244,Wolfsburg,2,0.62,10,2,6,10.17,0.78,Hertha Berlin,0,1.19,9,2,3,12.39,1.91
245,Borussia Dortmund,2,1.93,12,4,12,8.79,2.80,Hertha Berlin,0,0.08,3,0,3,47.70,0.11
246,Hertha Berlin,3,2.00,13,9,9,14.13,1.38,Bayer Leverkusen,0,2.00,12,1,10,3.31,1.36
247,Hertha Berlin,2,1.42,23,7,10,9.76,1.44,B. Monchengladbach,2,1.25,7,4,6,19.29,1.24
248,Mainz 05,1,2.82,16,9,4,8.54,2.26,Hertha Berlin,1,1.54,7,5,5,15.00,0.56
249,Hertha Berlin,3,2.04,13,6,4,21.06,2.30,Freiburg,0,0.85,13,4,6,7.96,0.50
250,VfB Stuttgart,2,2.16,26,7,12,7.62,1.41,Freiburg,3,2.07,7,6,4,12.11,1.35
251,Mainz 05,1,1.04,12,2,3,11.26,0.26,VfB Stuttgart,4,2.97,15,7,8,9.88,2.62
252,VfB Stuttgart,1,0.80,12,3,5,12.43,0.66,Bayer Leverkusen,1,1.70,15,6,4,7.90,2.10
253,Borussia Dortmund,1,0.78,12,4,18,5.80,0.19,VfB Stuttgart,5,3.08,18,10,4,20.44,2.72
254,Wolfsburg,1,1.68,13,5,8,8.81,1.78,VfB Stuttgart,0,1.11,9,2,6,20.73,0.95
255,VfB Stuttgart,0,0.89,10,1,4,15.45,0.33,RasenBallsport Leipzig,1,2.64,22,8,10,8.42,2.53
256,VfB Stuttgart,2,1.64,19,6,7,13.24,1.51,B. Monchengladbach,2,1.43,8,5,3,14.59,1.18
257,Freiburg,2,1.53,10,5,7,8.81,0.51,VfB Stuttgart,1,3.03,26,10,7,8.16,2.33
258,VfB Stuttgart,2,1.03,11,3,0,8.35,2.06,Mainz 05,0,0.30,9,2,11,5.86,0.62
259,Bayer Leverkusen,5,4.61,24,11,16,8.19,2.85,VfB Stuttgart,2,1.31,13,7,3,14.42,0.11
260,VfB Stuttgart,2,1.52,13,3,5,13.18,1.70,Borussia Dortmund,3,1.13,17,7,12,14.25,1.03
261,VfB Stuttgart,1,1.77,10,4,7,10.47,1.43,Wolfsburg,3,1.70,13,4,5,9.08,1.28
262,RasenBallsport Leipzig,2,3.71,25,11,23,5.51,2.97,VfB Stuttgart,0,0.13,1,0,4,20.46,0.02
263,B. Monchengladbach,1,0.49,9,4,13,12.81,1.23,VfB Stuttgart,2,0.53,11,6,7,8.64,1.30
264,Freiburg,1,0.92,19,7,2,7.83,1.79,Wolfsburg,1,0.41,8,2,6,11.17,0.83
265,Borussia Dortmund,4,2.83,16,7,15,8.26,2.85,Freiburg,0,0.45,6,2,0,23.86,0.09
266,Freiburg,2,1.18,8,5,4,22.44,1.24,Bayer Leverkusen,4,1.34,18,7,5,12.42,1.46
267,RasenBallsport Leipzig,3,2.43,15,7,3,8.46,2.67,Freiburg,0,0.58,8,3,5,15.86,0.22
268,Freiburg,1,1.48,20,6,8,12.10,0.46,Mainz 05,3,3.20,20,8,7,46.56,2.40
269,Freiburg,2,4.02,22,7,3,13.15,2.65,B. Monchengladbach,2,1.67,12,4,5,9.00,0.25
270,Wolfsburg,3,2.01,12,5,9,12.25,2.41,Freiburg,0,0.68,10,2,4,7.04,0.42
271,Freiburg,2,0.17,6,3,1,27.00,0.34,Borussia Dortmund,1,1.29,16,6,8,7.28,2.42
272,Bayer Leverkusen,1,1.16,22,5,8,9.69,1.01,Freiburg,2,1.48,6,3,6,30.23,1.69
273,Freiburg,0,0.20,5,1,2,13.86,0.17,RasenBallsport Leipzig,3,1.97,13,7,14,8.48,2.71
274,Mainz 05,1,1.84,11,7,15,7.54,1.70,Freiburg,0,1.48,12,3,6,10.52,1.01
275,B. Monchengladbach,2,1.49,19,6,6,13.28,1.00,Freiburg,1,1.97,10,4,2,7.88,1.76
276,Borussia Dortmund,3,1.70,10,4,7,28.77,2.41,B. Monchengladbach,0,0.51,8,2,5,12.10,0.38
277,Borussia Dortmund,2,2.00,14,8,6,11.06,1.94,Wolfsburg,0,1.22,21,5,5,13.44,0.84
278,RasenBallsport Leipzig,1,1.59,12,4,6,11.43,0.67,Borussia Dortmund,3,2.57,15,6,19,8.35,2.10
279,Borussia Dortmund,1,1.90,17,7,12,3.91,2.43,Mainz 05,1,0.54,9,3,1,15.26,0.39
280,Bayer Leverkusen,2,1.82,23,13,4,12.67,1.79,Borussia Dortmund,1,1.26,16,3,11,11.03,0.96
281,B. Monchengladbach,4,2.33,10,7,3,19.26,1.69,Borussia Dortmund,2,1.93,15,7,8,9.55,1.06
282,Wolfsburg,0,1.36,21,2,5,11.11,1.57,Borussia Dortmund,2,1.05,8,4,5,13.69,1.15
283,Borussia Dortmund,3,2.00,15,4,8,16.12,1.72,RasenBallsport Leipzig,2,1.51,14,8,11,8.92,1.03
284,Mainz 05,1,1.38,11,5,3,22.00,0.74,Borussia Dortmund,3,2.13,13,4,13,11.72,1.99
285,Borussia Dortmund,3,1.63,9,3,11,22.23,1.40,Bayer Leverkusen,1,1.57,16,7,8,19.19,1.29
286,B. Monchengladbach,1,2.11,13,2,6,8.13,1.98,Wolfsburg,1,1.34,15,6,4,9.37,0.79
287,Mainz 05,2,1.90,15,7,13,13.90,0.69,B. Monchengladbach,3,3.08,22,11,7,6.06,2.13
288,B. Monchengladbach,1,0.62,5,3,6,11.46,1.24,RasenBallsport Leipzig,0,0.70,15,3,5,10.06,1.35
289,Bayer Leverkusen,4,1.54,13,4,9,8.36,0.47,B. Monchengladbach,3,3.02,15,6,2,15.00,2.37
290,Wolfsburg,0,0.64,17,6,6,11.77,1.27,B. Monchengladbach,0,0.66,11,3,7,9.16,1.34
291,B. Monchengladbach,1,0.66,12,4,8,8.31,1.26,Mainz 05,2,0.67,8,6,2,20.40,1.34
292,RasenBallsport Leipzig,3,1.89,20,10,8,5.52,1.27,B. Monchengladbach,2,1.94,5,2,0,12.74,1.46
293,B. Monchengladbach,0,0.54,8,3,8,16.52,0.60,Bayer Leverkusen,1,1.37,13,5,6,14.26,2.14
294,RasenBallsport Leipzig,3,3.23,23,10,14,6.19,2.63,Mainz 05,1,1.07,9,1,2,29.59,0.25
295,Bayer Leverkusen,1,0.91,11,4,5,6.77,1.08,RasenBallsport Leipzig,1,1.20,7,2,3,12.48,1.59
296,Wolfsburg,2,0.81,8,2,2,11.64,0.26,RasenBallsport Leipzig,2,2.42,12,9,9,13.35,2.61
297,Mainz 05,3,1.97,9,4,5,12.69,1.47,RasenBallsport Leipzig,2,1.86,13,5,13,5.67,1.24
298,RasenBallsport Leipzig,1,1.69,16,2,5,9.24,2.03,Bayer Leverkusen,0,0.91,8,3,4,8.28,0.71
299,RasenBallsport Leipzig,2,1.92,13,4,8,6.08,2.03,Wolfsburg,2,1.08,13,5,5,12.91,0.73
300,Mainz 05,0,0.21,6,0,3,8.68,0.94,Bayer Leverkusen,1,0.45,9,5,2,14.53,1.50
301,Mainz 05,0,0.37,8,0,1,10.30,0.70,Wolfsburg,2,0.99,9,2,3,5.30,1.96
302,Bayer Leverkusen,2,1.75,11,5,4,7.50,1.02,Mainz 05,2,2.28,19,5,12,10.81,1.74
303,Wolfsburg,2,1.31,16,5,7,5.81,1.15,Mainz 05,3,1.57,16,7,6,11.73,1.59
304,Wolfsburg,0,1.28,9,1,7,11.65,2.15,Bayer Leverkusen,0,0.44,7,3,8,11.88,0.57
305,Bayer Leverkusen,0,0.57,10,3,4,6.87,0.87,Wolfsburg,1,1.06,8,4,5,17.95,1.80
