,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
257,Lorient,1,0.43,10,5,6,7.82,0.70,Toulouse,1,1.15,12,4,3,9.13,1.99
258,Saint-Etienne,4,2.30,11,5,4,5.40,2.91,Lorient,0,0.18,5,2,1,21.25,0.05
259,Lorient,0,1.15,16,5,4,10.85,2.00,Nice,1,0.43,5,4,1,17.17,0.68
260,Rennes,1,1.51,14,9,3,6.26,2.42,Lorient,0,0.24,6,2,4,6.75,0.37
261,Lorient,1,1.16,11,4,7,8.21,0.28,Marseille,4,3.13,15,7,5,17.65,2.61
262,Nancy,2,1.87,14,8,3,8.31,1.57,Lorient,3,1.57,7,5,8,16.08,1.14
263,Lyon,1,1.14,16,5,14,4.82,0.83,Lorient,4,1.79,14,6,5,25.14,1.92
264,Lorient,5,3.33,19,9,8,9.47,2.55,Metz,1,1.35,7,3,4,22.93,0.32
265,Nantes,1,1.43,15,7,7,7.28,2.47,Lorient,0,0.14,4,0,1,26.31,0.31
266,SC Bastia,2,1.12,11,6,2,11.74,2.13,Lorient,0,0.36,9,1,1,8.04,0.57
267,Metz,3,2.32,7,3,4,11.67,1.73,Lille,2,1.88,17,4,4,15.21,1.00
268,Nantes,0,0.85,13,3,4,9.74,0.89,Metz,3,1.31,10,4,6,10.06,1.81
269,Dijon,0,1.68,15,6,3,4.88,2.00,Metz,0,0.97,7,3,5,9.63,0.69
270,Marseille,1,1.97,16,6,9,8.08,2.19,Metz,0,0.94,11,1,4,16.95,0.58
271,Metz,2,1.36,9,5,5,15.76,0.69,Nice,4,2.28,17,8,6,16.18,2.07
272,Rennes,1,0.88,10,4,5,9.79,1.46,Metz,0,0.75,8,2,4,11.91,1.19
273,Metz,0,0.69,15,2,8,10.35,1.45,Saint-Etienne,0,0.52,8,2,4,10.67,1.14
274,Toulouse,1,0.92,15,4,6,5.00,1.12,Metz,2,1.06,4,2,0,15.53,1.53
275,Nancy,4,0.94,17,7,5,4.95,1.88,Metz,0,0.33,8,4,3,8.95,0.75
276,Nice,0,0.54,13,2,6,5.86,0.87,Metz,0,0.98,15,3,4,13.81,1.79
277,Metz,1,0.53,9,3,1,15.84,1.39,Marseille,0,0.41,11,2,3,3.54,1.14
278,Metz,2,1.71,13,3,8,11.50,2.04,Dijon,1,0.90,12,5,5,8.45,0.69
279,Metz,1,1.35,10,1,3,7.54,2.24,Nantes,1,0.47,9,4,6,6.86,0.51
280,Lyon,5,3.38,27,7,22,6.09,2.93,Metz,0,0.39,9,2,1,24.20,0.05
281,Metz,1,1.86,10,4,4,12.55,1.50,Rennes,1,1.69,17,8,4,6.71,1.23
282,Saint-Etienne,2,1.96,14,7,15,9.53,1.80,Metz,2,1.37,12,6,1,10.73,0.94
283,Metz,0,0.54,15,3,2,9.61,0.22,Lyon,3,2.62,18,6,8,9.10,2.68
284,Metz,2,1.66,12,7,9,8.38,2.19,Nancy,1,0.68,8,4,4,6.67,0.56
285,Lille,0,0.75,12,0,8,4.38,1.39,Metz,2,0.68,7,3,1,14.96,1.23
286,Metz,1,0.61,14,6,8,10.65,0.24,Toulouse,1,2.34,17,6,8,23.77,2.65
287,Lille,1,0.88,10,3,9,10.15,1.66,Dijon,0,0.52,8,2,4,10.09,0.98
288,Nice,1,1.72,13,6,5,12.39,2.44,Lille,1,0.42,8,3,4,10.65,0.37
289,Lille,1,0.77,19,5,4,6.00,0.75,Toulouse,2,1.47,7,2,5,9.69,1.99
290,Saint-Etienne,3,1.26,9,3,8,6.18,1.68,Lille,1,0.92,12,3,7,18.21,1.02
291,Lille,1,1.82,14,4,3,4.64,2.69,Nancy,0,0.26,4,3,2,13.52,0.19
292,Lille,0,0.52,14,3,4,11.03,0.51,Lyon,1,1.57,17,3,10,6.86,2.26
293,Nantes,0,0.23,8,1,1,5.66,1.07,Lille,0,0.34,9,3,1,11.64,1.33
294,Marseille,2,1.18,13,5,5,7.19,1.64,Lille,0,0.83,13,4,5,13.25,1.05
295,Lille,1,2.36,18,6,4,6.84,2.52,Rennes,1,0.76,10,4,1,7.85,0.33
296,Lille,1,1.35,21,8,2,7.37,2.23,Saint-Etienne,1,0.47,8,3,7,15.85,0.52
297,Dijon,0,1.21,19,4,5,5.34,1.79,Lille,0,0.69,11,3,1,15.61,0.90
298,Lyon,1,1.94,13,6,2,3.44,1.59,Lille,2,1.64,9,4,2,13.08,1.12
299,Toulouse,1,1.70,10,5,2,6.41,1.26,Lille,1,1.77,14,5,4,3.22,1.39
300,Nancy,1,0.98,16,3,5,10.63,1.02,Lille,2,1.29,10,6,3,8.47,1.67
301,Lille,0,0.71,9,2,3,9.07,1.79,Marseille,0,0.28,7,4,5,8.52,0.78
302,Lille,1,0.72,11,3,2,10.08,0.88,Nice,2,1.23,12,7,10,9.79,1.81
303,Rennes,2,1.58,10,3,6,11.16,1.91,Lille,0,0.98,22,5,6,6.74,0.83
304,Lille,3,3.51,17,6,4,16.07,2.87,Nantes,0,0.71,9,2,5,10.96,0.09
305,Dijon,0,0.29,6,2,2,10.63,0.44,Nantes,1,1.32,10,3,2,9.69,2.32
306,Dijon,4,2.00,8,5,7,17.00,1.15,Lyon,2,2.38,25,9,10,8.40,1.61
307,Dijon,3,1.91,14,5,7,19.50,1.95,Rennes,0,1.11,19,4,8,8.70,0.81
308,Saint-Etienne,1,1.42,17,3,4,6.40,2.15,Dijon,1,0.58,11,3,5,27.29,0.60
309,Nancy,1,1.13,14,4,5,5.73,1.26,Dijon,0,1.18,12,5,2,5.89,1.41
310,Dijon,1,0.64,14,5,9,6.60,0.25,Marseille,2,2.51,12,7,5,8.06,2.64
311,Nice,2,2.04,8,3,4,7.73,2.08,Dijon,1,1.22,11,4,9,12.36,0.66
312,Dijon,2,1.35,11,6,4,6.38,1.51,Toulouse,0,1.15,6,3,10,6.54,1.15
313,Lyon,4,5.09,33,13,14,11.71,2.98,Dijon,2,0.34,8,3,3,13.61,0.01
314,Nantes,3,1.72,20,6,3,10.46,2.47,Dijon,1,0.39,9,3,2,9.04,0.35
315,Dijon,0,0.90,14,2,2,18.60,1.61,Nice,1,0.63,11,5,5,20.45,1.03
316,Rennes,1,1.50,15,4,7,6.97,1.69,Dijon,1,1.11,10,7,3,12.75,1.00
317,Dijon,0,0.84,17,0,5,7.29,0.73,Saint-Etienne,1,1.68,16,4,6,9.29,2.02
318,Marseille,1,1.46,19,5,7,7.57,2.21,Dijon,1,0.43,8,5,8,15.32,0.54
319,Dijon,2,0.87,20,5,7,8.86,0.86,Nancy,0,1.40,9,2,3,6.77,1.86
320,Toulouse,0,1.46,16,2,8,10.58,2.14,Dijon,0,0.63,9,5,4,10.52,0.61
321,Nancy,1,0.33,9,2,2,9.34,0.40,Nantes,1,1.52,14,5,7,10.47,2.39
322,Nantes,0,2.22,17,6,9,7.52,2.83,Saint-Etienne,0,0.19,6,0,2,12.81,0.10
323,Marseille,2,2.02,14,5,2,7.43,2.11,Nantes,1,1.07,13,4,5,8.54,0.65
324,Nantes,1,0.90,9,4,3,10.13,1.51,Rennes,2,0.68,7,3,2,9.70,1.12
325,Nice,4,1.89,12,7,7,16.71,1.65,Nantes,1,1.53,16,4,2,10.63,1.09
326,Nantes,1,1.28,14,2,5,6.25,1.33,Toulouse,1,1.26,4,4,1,9.66,1.34
327,Nantes,0,0.94,12,1,6,17.00,0.09,Lyon,6,4.08,20,9,14,7.26,2.86
328,Toulouse,0,0.88,15,4,9,4.90,1.44,Nantes,1,0.72,8,1,3,9.20,1.19
329,Rennes,1,0.61,7,1,1,6.70,0.72,Nantes,1,1.15,10,3,4,7.19,1.94
330,Nantes,0,0.91,14,3,5,4.83,1.80,Nancy,2,0.42,8,3,4,11.78,0.84
331,Nantes,3,2.35,15,7,2,12.73,2.35,Marseille,2,1.07,11,3,2,7.53,0.47
332,Nantes,1,1.33,18,5,8,12.32,2.38,Nice,1,0.15,5,2,2,7.74,0.37
333,Saint-Etienne,1,0.89,11,4,5,3.02,1.63,Nantes,1,0.58,10,3,3,9.03,1.01
334,Lyon,3,2.56,16,7,5,7.05,2.84,Nantes,2,0.28,5,2,3,8.00,0.10
335,Nancy,0,0.38,11,1,6,6.60,0.19,Lyon,3,2.32,9,7,7,7.36,2.71
336,Rennes,2,0.46,9,3,6,18.13,0.69,Nancy,0,0.97,8,1,4,9.93,1.98
337,Nancy,0,1.34,16,0,4,9.07,1.76,Nice,1,0.83,13,4,1,10.05,0.94
338,Marseille,3,0.98,19,9,12,7.00,1.55,Nancy,0,0.70,7,2,3,13.09,1.10
339,Toulouse,1,0.55,5,2,2,8.77,1.45,Nancy,1,0.41,10,3,4,7.81,1.09
340,Saint-Etienne,0,1.38,18,3,9,4.30,2.39,Nancy,0,0.16,5,3,0,7.28,0.36
341,Lyon,4,3.17,19,6,7,5.00,2.90,Nancy,0,0.32,7,2,3,20.94,0.06
342,Nancy,0,0.63,9,2,5,8.39,0.76,Toulouse,0,1.25,10,4,1,7.70,1.94
343,Nancy,3,1.25,14,5,4,14.04,1.83,Rennes,0,0.70,9,5,4,5.07,0.86
344,Nice,3,2.57,14,4,7,10.65,2.19,Nancy,1,1.42,8,3,4,16.58,0.60
345,Nancy,0,0.75,9,2,1,14.36,1.37,Marseille,0,0.71,17,2,6,5.29,1.26
346,Nancy,3,1.98,14,5,2,16.48,2.46,Saint-Etienne,1,0.55,8,2,2,13.86,0.37
347,Marseille,0,0.79,13,2,5,7.52,1.11,Lyon,0,0.98,14,1,4,5.11,1.55
348,Lyon,2,1.75,14,7,8,7.75,1.86,Saint-Etienne,0,1.08,11,3,3,9.00,0.89
349,Nice,2,1.68,16,6,3,12.82,2.61,Lyon,0,0.23,4,3,4,14.81,0.24
350,Toulouse,1,0.99,12,1,5,6.16,0.63,Lyon,2,1.78,7,3,2,6.60,2.11
351,Lyon,1,0.90,5,4,7,11.07,1.40,Rennes,0,0.84,12,5,6,5.58,1.25
352,Lyon,3,1.98,20,8,8,5.12,2.14,Marseille,1,0.92,10,4,2,9.40,0.63
353,Saint-Etienne,2,1.50,13,6,3,11.14,1.41,Lyon,0,1.44,12,4,6,2.86,1.31
354,Lyon,4,1.39,12,7,7,6.71,1.72,Toulouse,0,0.92,10,4,1,10.58,0.98
355,Rennes,1,0.86,7,2,1,24.38,0.33,Lyon,1,2.55,20,6,8,7.50,2.52
356,Nice,1,0.70,7,1,0,11.42,0.92,Rennes,0,1.17,19,4,1,11.03,1.77
357,Nice,3,2.91,18,7,6,7.00,2.02,Marseille,2,2.01,14,5,4,8.21,0.77
358,Saint-Etienne,0,1.61,8,1,5,11.95,1.76,Nice,1,1.18,15,5,5,18.09,0.97
359,Nice,3,1.41,11,6,12,12.40,2.15,Toulouse,0,0.50,12,0,5,15.06,0.59
360,Nice,1,1.49,14,5,9,9.47,2.31,Saint-Etienne,0,0.41,10,2,1,14.21,0.46
361,Rennes,2,1.52,14,6,3,17.45,1.88,Nice,2,0.89,6,3,4,8.77,0.85
362,Toulouse,1,0.30,5,4,5,15.81,0.60,Nice,1,1.08,16,4,10,5.00,2.07
363,Marseille,2,2.85,18,7,10,19.14,1.83,Nice,1,2.17,17,5,7,14.50,0.95
364,Lyon,3,1.58,15,4,11,6.93,0.98,Nice,3,2.02,14,7,5,24.79,1.76
365,Rennes,3,2.07,13,5,5,4.95,1.82,Marseille,2,1.48,8,4,1,7.30,0.91
366,Rennes,1,1.24,11,3,2,11.62,1.00,Toulouse,0,1.71,12,3,7,5.50,1.73
367,Rennes,2,1.30,15,6,9,8.65,2.07,Saint-Etienne,0,0.44,4,0,2,20.50,0.64
368,Marseille,2,0.75,11,5,3,6.86,1.84,Rennes,0,0.23,8,1,1,18.94,0.74
369,Toulouse,0,0.19,6,0,1,9.65,0.39,Rennes,0,1.28,17,3,4,5.33,2.36
370,Saint-Etienne,1,0.80,8,2,2,11.00,1.61,Rennes,1,0.57,7,2,3,12.74,1.00
371,SC Bastia,1,0.65,4,3,3,21.43,0.53,Rennes,0,1.59,12,4,3,9.29,2.20
372,Marseille,0,0.37,10,2,3,5.18,1.36,Toulouse,0,0.25,6,2,1,6.93,1.06
373,Saint-Etienne,0,0.77,7,3,4,15.86,0.88,Marseille,0,1.31,13,7,5,5.23,1.80
374,Toulouse,0,0.87,11,4,4,10.19,1.10,Marseille,0,1.11,15,3,4,8.47,1.57
375,Marseille,4,2.31,12,7,8,8.85,2.39,Saint-Etienne,0,0.89,7,3,2,13.14,0.43
376,Marseille,1,2.10,12,3,9,5.06,2.80,SC Bastia,0,0.12,4,0,2,18.00,0.11
377,Saint-Etienne,0,0.92,16,3,6,4.17,1.81,Toulouse,0,0.40,9,2,0,7.88,0.82
378,Toulouse,0,0.68,13,3,3,7.29,0.13,Saint-Etienne,3,3.16,20,6,2,4.88,2.81
