,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
236,Freiburg,0,0.72,8,3,2,6.64,0.94,Bayer Leverkusen,0,1.18,16,8,5,7.90,1.74
237,FC Cologne,0,0.38,10,3,8,8.14,0.37,Freiburg,1,1.46,8,3,7,28.93,2.42
238,Mainz 05,2,1.79,11,2,3,6.17,2.32,Freiburg,2,0.69,10,3,1,24.20,0.46
239,Freiburg,1,1.50,16,6,11,10.62,0.36,VfB Stuttgart,4,3.36,18,9,3,12.46,2.51
240,Paderborn,1,1.38,24,8,10,5.04,1.72,Freiburg,1,0.88,4,2,4,10.60,0.95
241,Freiburg,0,1.46,11,4,7,7.56,2.26,Hamburger SV,0,0.52,12,1,4,7.44,0.51
242,B. Monchengladbach,1,1.29,11,6,5,15.62,1.69,Freiburg,0,0.88,15,5,9,9.71,1.00
243,Freiburg,0,0.16,7,1,6,6.00,0.15,Borussia Dortmund,3,2.15,22,12,11,5.26,2.75
244,Bayer Leverkusen,1,0.57,11,5,8,6.29,1.57,Freiburg,0,0.27,3,2,3,12.45,0.94
245,Freiburg,1,0.50,11,4,7,12.13,0.98,FC Cologne,0,0.84,19,5,15,8.21,1.64
246,Freiburg,2,1.28,25,10,11,5.14,0.64,Mainz 05,3,2.30,12,5,5,10.76,2.17
247,VfB Stuttgart,2,1.21,11,3,4,7.00,0.71,Freiburg,2,2.05,14,7,9,6.17,2.06
248,Freiburg,1,1.71,15,5,10,7.58,1.67,Paderborn,2,1.32,14,6,4,12.63,1.07
249,Hamburger SV,1,1.57,16,8,3,4.38,1.08,Freiburg,1,1.89,15,7,9,10.71,1.64
250,FC Cologne,0,0.52,10,3,4,13.08,0.94,Hamburger SV,0,0.91,19,4,2,7.07,1.70
251,VfB Stuttgart,0,0.72,14,5,9,6.30,0.82,FC Cologne,2,1.30,11,5,4,26.00,1.88
252,Paderborn,0,0.33,8,4,7,13.40,1.12,FC Cologne,0,0.39,4,1,5,6.97,1.35
253,FC Cologne,0,0.55,10,7,2,22.60,1.09,B. Monchengladbach,0,0.77,10,1,5,7.57,1.52
254,FC Cologne,2,0.90,6,2,1,13.32,1.45,Borussia Dortmund,1,0.83,16,3,11,6.72,1.21
255,Bayer Leverkusen,5,2.38,25,10,7,4.89,2.41,FC Cologne,1,0.95,5,1,1,24.92,0.40
256,FC Cologne,0,0.54,11,1,2,9.30,1.38,Mainz 05,0,0.48,13,1,3,14.79,1.16
257,Hamburger SV,0,0.60,10,3,5,12.83,0.85,FC Cologne,2,1.16,15,6,9,13.33,1.85
258,FC Cologne,0,0.31,5,0,5,16.04,0.92,VfB Stuttgart,0,0.62,7,4,2,12.64,1.62
259,FC Cologne,0,1.04,17,5,5,6.93,1.75,Paderborn,0,0.58,9,3,1,12.00,0.90
260,B. Monchengladbach,1,0.80,20,8,8,7.53,1.69,FC Cologne,0,0.39,14,2,2,32.64,0.91
261,Borussia Dortmund,0,0.54,10,5,10,5.29,0.92,FC Cologne,0,0.94,7,2,4,43.56,1.73
262,FC Cologne,1,1.30,14,4,7,7.68,1.39,Bayer Leverkusen,1,1.19,9,5,3,6.13,1.28
263,Mainz 05,2,1.68,18,6,10,8.39,1.89,FC Cologne,0,1.01,12,4,3,12.13,0.86
264,Hamburger SV,0,1.14,13,4,5,3.83,0.47,Paderborn,3,2.37,15,7,2,9.83,2.34
265,B. Monchengladbach,1,2.39,21,8,4,7.53,2.70,Hamburger SV,0,0.56,15,1,2,10.35,0.20
266,Borussia Dortmund,0,1.20,17,3,7,4.14,1.17,Hamburger SV,1,1.43,10,5,4,7.33,1.55
267,Hamburger SV,1,1.34,5,1,2,3.75,2.29,Bayer Leverkusen,0,0.43,11,2,2,3.40,0.47
268,Hamburger SV,2,2.03,19,7,8,5.78,2.13,Mainz 05,1,1.02,15,4,5,3.23,0.63
269,Hamburger SV,0,0.44,8,2,8,5.16,0.56,VfB Stuttgart,1,1.36,16,6,9,12.50,2.18
270,Paderborn,0,0.81,13,3,8,4.50,0.37,Hamburger SV,3,2.21,12,4,5,9.84,2.45
271,Hamburger SV,1,1.04,13,3,8,16.05,1.68,B. Monchengladbach,1,0.66,12,2,8,10.43,0.99
272,Hamburger SV,0,0.74,4,2,2,10.73,1.62,Borussia Dortmund,0,0.51,12,2,7,2.71,0.98
273,Bayer Leverkusen,4,3.82,25,9,9,5.58,2.96,Hamburger SV,0,0.35,4,1,2,10.00,0.03
274,Mainz 05,1,0.67,9,5,7,6.52,1.37,Hamburger SV,2,0.60,13,5,1,12.48,1.23
275,VfB Stuttgart,2,2.50,22,11,2,7.63,2.83,Hamburger SV,1,0.20,7,1,4,5.71,0.10
276,Borussia Dortmund,0,0.48,11,4,2,3.33,0.74,Bayer Leverkusen,2,1.15,11,2,5,5.80,1.95
277,Mainz 05,2,0.97,9,5,4,9.33,0.51,Borussia Dortmund,0,2.10,19,4,8,5.00,2.28
278,Borussia Dortmund,2,2.14,25,9,14,8.86,1.82,VfB Stuttgart,2,1.48,10,5,5,22.24,0.94
279,Borussia Dortmund,1,2.28,22,6,10,9.94,2.87,B. Monchengladbach,0,0.03,1,0,0,14.95,0.07
280,Paderborn,2,0.64,9,4,1,15.50,0.42,Borussia Dortmund,2,1.92,12,5,12,7.37,2.39
281,Bayer Leverkusen,0,0.34,7,3,6,2.41,1.11,Borussia Dortmund,0,0.45,10,2,0,5.49,1.37
282,Borussia Dortmund,4,2.75,21,10,8,7.30,2.71,Mainz 05,2,0.69,6,3,2,22.07,0.19
283,VfB Stuttgart,2,1.56,7,2,1,14.70,1.37,Borussia Dortmund,3,1.56,13,9,6,6.98,1.33
284,B. Monchengladbach,3,2.09,12,7,5,19.31,2.42,Borussia Dortmund,1,0.70,17,3,8,12.28,0.41
285,Borussia Dortmund,3,3.21,22,8,14,6.63,2.94,Paderborn,0,0.12,2,0,2,10.19,0.03
286,Bayer Leverkusen,2,1.60,21,10,11,2.76,1.74,Paderborn,2,1.13,8,5,1,7.35,0.97
287,VfB Stuttgart,3,1.30,13,6,3,5.45,0.95,Bayer Leverkusen,3,1.87,17,6,4,8.36,1.79
288,Bayer Leverkusen,0,2.07,24,6,11,8.86,2.63,Mainz 05,0,0.29,6,1,2,5.17,0.23
289,Bayer Leverkusen,1,1.01,22,6,13,6.45,1.19,B. Monchengladbach,1,1.16,7,3,2,12.16,1.50
290,Paderborn,0,0.76,9,2,6,9.48,0.94,Bayer Leverkusen,3,1.18,11,6,10,2.85,1.75
291,Bayer Leverkusen,4,1.60,11,5,4,4.22,1.81,VfB Stuttgart,0,1.04,9,5,3,8.42,0.92
292,Mainz 05,2,2.21,8,2,3,3.81,2.40,Bayer Leverkusen,3,0.97,9,5,5,7.28,0.42
293,B. Monchengladbach,3,2.06,10,7,4,8.08,2.49,Bayer Leverkusen,0,0.59,18,2,6,6.08,0.35
294,Paderborn,2,0.35,10,3,5,7.28,0.24,Mainz 05,2,1.84,14,4,7,8.15,2.62
295,Paderborn,1,1.57,24,8,8,11.00,1.44,B. Monchengladbach,2,1.44,11,4,5,10.95,1.29
296,VfB Stuttgart,0,0.77,11,3,2,9.81,1.20,Paderborn,0,0.93,17,5,4,4.03,1.45
297,Mainz 05,5,2.88,21,8,7,8.00,2.69,Paderborn,0,0.72,10,2,4,8.48,0.21
298,B. Monchengladbach,2,1.44,20,7,9,12.14,1.94,Paderborn,0,0.75,17,3,2,13.35,0.78
299,Paderborn,1,0.54,15,5,3,7.77,0.22,VfB Stuttgart,2,2.43,18,3,9,4.95,2.66
300,B. Monchengladbach,1,1.66,18,10,13,6.44,1.83,Mainz 05,1,1.10,8,2,3,18.50,0.86
301,Mainz 05,1,1.35,22,6,4,4.24,2.03,VfB Stuttgart,1,0.55,8,2,1,9.00,0.69
302,Mainz 05,2,1.21,23,7,5,10.29,1.12,B. Monchengladbach,2,1.45,6,3,3,7.92,1.60
303,VfB Stuttgart,2,2.70,18,7,9,5.79,2.86,Mainz 05,0,0.28,7,2,1,11.17,0.08
304,B. Monchengladbach,1,2.41,20,6,7,14.11,2.69,VfB Stuttgart,1,0.43,7,3,3,14.50,0.20
305,VfB Stuttgart,0,1.61,12,1,6,16.75,1.67,B. Monchengladbach,1,1.27,10,2,7,15.50,1.04
