,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
258,Lille,1,0.76,5,1,0,12.00,1.94,Nice,1,0.25,8,3,1,19.23,0.67
259,Nice,1,0.28,8,2,1,12.77,1.16,Saint-Etienne,0,0.31,9,2,2,10.68,1.24
260,Dijon,3,1.90,11,3,4,15.85,2.19,Nice,2,0.89,14,5,8,8.87,0.59
261,Nice,1,0.95,11,4,7,9.67,1.09,Nantes,1,1.16,9,3,2,11.50,1.56
262,Bordeaux,0,1.85,23,6,6,7.30,2.71,Nice,0,0.15,3,0,1,10.17,0.18
263,Nice,2,1.78,20,8,13,13.90,2.05,Lille,1,0.87,11,4,4,11.94,0.71
264,Troyes,0,0.46,11,3,5,18.63,0.34,Nice,2,1.98,15,6,11,13.67,2.50
265,Nice,1,0.44,10,2,4,15.80,0.89,Rennes,1,0.77,9,3,2,10.92,1.71
266,Angers,1,1.24,12,3,5,19.88,1.58,Nice,1,0.99,15,7,5,12.05,1.10
267,Nice,1,1.22,16,4,7,15.31,2.23,Montpellier,0,0.24,5,2,4,19.00,0.48
268,Marseille,2,1.74,18,8,9,10.44,2.30,Nice,1,0.64,11,2,2,13.15,0.50
269,Nice,4,2.23,21,8,10,12.06,2.47,Caen,1,0.70,12,5,3,19.70,0.37
270,Troyes,1,1.34,11,4,3,14.52,0.98,Rennes,1,1.87,16,4,8,5.52,1.77
271,Troyes,0,0.72,8,1,10,7.79,1.49,Nantes,1,0.57,11,4,3,15.70,1.12
272,Bordeaux,2,2.77,13,8,6,10.04,2.75,Troyes,1,0.57,5,2,3,15.39,0.17
273,Troyes,0,0.64,7,0,4,10.55,0.78,Montpellier,1,1.21,9,3,2,10.84,1.90
274,Troyes,2,0.81,9,7,4,31.00,0.92,Saint-Etienne,1,1.28,14,4,8,4.12,1.78
275,Lille,2,1.27,16,6,7,5.45,1.09,Troyes,2,1.54,10,2,3,21.63,1.61
276,Caen,1,0.59,16,3,3,6.73,0.81,Troyes,0,1.14,8,3,3,12.75,1.88
277,Dijon,3,1.46,15,8,5,10.95,1.48,Troyes,1,1.29,11,4,4,15.32,1.20
278,Troyes,3,1.18,9,3,6,13.63,2.24,Angers,0,0.30,7,3,5,7.17,0.48
279,Marseille,3,1.63,20,8,8,6.93,1.65,Troyes,1,1.23,8,3,3,18.48,1.06
280,Troyes,0,1.39,8,3,1,6.26,2.03,Bordeaux,1,0.71,10,4,3,13.05,0.69
281,Angers,3,1.89,12,5,2,11.18,2.59,Troyes,1,0.34,8,2,3,7.56,0.26
282,Troyes,1,0.65,7,2,5,15.19,1.42,Lille,0,0.55,9,1,6,8.27,1.16
283,Troyes,0,0.37,9,3,1,5.48,1.31,Dijon,0,0.28,7,1,4,8.21,1.12
284,Rennes,2,1.63,11,6,3,7.43,2.55,Troyes,0,0.31,8,0,1,17.14,0.29
285,Nantes,1,1.76,19,3,10,23.60,2.47,Troyes,0,0.37,8,0,3,20.44,0.35
286,Troyes,2,2.14,12,7,5,18.05,2.05,Marseille,3,1.31,21,9,7,5.79,0.73
287,Saint-Etienne,2,2.88,18,6,3,8.50,2.61,Troyes,1,0.99,6,3,4,12.96,0.27
288,Troyes,3,1.17,5,3,4,12.28,1.93,Caen,1,0.57,13,2,2,6.11,0.76
289,Montpellier,1,0.59,22,3,11,5.58,0.77,Troyes,1,1.19,9,2,6,17.26,1.93
290,Rennes,2,1.33,14,7,2,20.06,1.42,Dijon,2,1.21,12,4,5,5.05,1.26
291,Marseille,1,1.73,10,4,3,7.10,1.07,Rennes,3,2.15,17,4,4,13.77,1.67
292,Saint-Etienne,2,2.01,9,4,7,10.88,1.90,Rennes,2,1.41,9,4,1,9.44,0.83
293,Rennes,0,0.70,9,2,4,5.93,0.75,Caen,1,1.41,10,3,4,7.92,1.97
294,Rennes,1,0.74,9,6,0,13.88,1.46,Lille,0,0.61,7,1,3,5.96,1.13
295,Montpellier,0,1.07,10,4,3,15.68,1.77,Rennes,1,0.60,7,2,3,9.19,0.90
296,Rennes,1,0.82,6,2,1,10.45,1.85,Bordeaux,0,0.33,6,0,2,7.17,0.76
297,Rennes,2,0.92,15,5,5,3.34,1.08,Nantes,1,1.13,10,1,3,6.60,1.59
298,Angers,1,0.39,10,4,6,20.63,0.51,Rennes,2,1.26,8,3,1,9.23,2.23
299,Rennes,0,1.49,13,3,1,7.45,0.82,Marseille,3,2.26,18,5,9,7.96,1.94
300,Lille,1,0.53,11,3,3,18.58,0.39,Rennes,2,1.68,22,12,6,10.12,2.41
301,Rennes,1,1.07,9,2,2,5.72,2.12,Angers,0,0.42,9,3,0,31.45,0.58
302,Dijon,2,1.44,13,4,7,18.92,2.15,Rennes,1,0.62,10,4,3,10.21,0.60
303,Caen,2,3.34,18,6,4,11.79,2.57,Rennes,2,1.39,11,5,5,21.54,0.30
304,Rennes,1,1.33,18,7,4,11.23,1.16,Saint-Etienne,1,1.56,9,3,4,15.80,1.57
305,Bordeaux,0,0.39,9,2,3,9.83,0.64,Rennes,2,0.92,6,3,4,8.42,2.03
306,Nantes,1,1.63,12,6,4,9.48,1.94,Rennes,1,0.91,15,3,5,6.30,0.80
307,Rennes,1,0.46,9,1,3,12.76,1.08,Montpellier,1,0.61,9,6,4,17.31,1.48
308,Montpellier,1,1.46,10,2,4,10.96,2.42,Caen,0,0.32,8,1,2,11.71,0.37
309,Dijon,2,1.26,7,2,3,9.96,1.06,Montpellier,1,1.55,11,2,1,13.10,1.61
310,Montpellier,0,0.41,11,3,5,9.11,1.09,Nantes,1,0.59,12,4,2,14.11,1.45
311,Saint-Etienne,0,1.27,21,4,7,7.00,1.13,Montpellier,1,1.52,15,5,3,12.71,1.58
312,Montpellier,3,2.14,18,6,6,12.79,2.76,Lille,0,0.20,10,4,2,5.32,0.15
313,Montpellier,1,0.95,13,4,0,21.75,1.21,Marseille,1,1.01,6,2,5,5.04,1.42
314,Angers,1,1.20,13,4,4,7.97,1.28,Montpellier,1,1.17,10,6,2,15.55,1.34
315,Bordeaux,0,0.34,8,1,1,8.31,0.73,Montpellier,2,0.94,14,6,2,12.22,1.91
316,Montpellier,2,0.29,8,3,2,14.60,0.49,Angers,1,1.00,8,2,3,30.87,2.22
317,Lille,1,0.61,5,2,1,12.42,1.19,Montpellier,1,0.73,13,4,8,11.08,1.41
318,Montpellier,2,2.31,18,11,7,8.96,2.22,Dijon,2,1.11,10,7,9,8.62,0.59
319,Caen,1,1.19,8,5,4,7.73,0.65,Montpellier,3,2.18,9,6,6,10.41,2.13
320,Marseille,0,1.12,12,3,12,5.53,2.23,Montpellier,0,0.17,6,2,1,17.32,0.46
321,Montpellier,1,1.85,19,5,5,11.32,1.59,Bordeaux,3,1.54,9,4,2,13.50,1.12
322,Montpellier,0,1.32,25,5,8,10.32,1.17,Saint-Etienne,1,1.48,7,5,5,15.35,1.50
323,Nantes,0,1.12,11,2,6,10.70,2.13,Montpellier,2,0.43,12,7,2,25.83,0.58
324,Caen,0,0.76,11,4,1,8.15,0.94,Saint-Etienne,1,1.15,6,4,2,6.92,1.75
325,Lille,0,0.51,15,4,6,7.21,0.32,Caen,2,1.83,11,3,3,9.06,2.51
326,Caen,2,1.68,12,3,1,7.12,2.39,Dijon,1,0.51,9,4,3,9.91,0.40
327,Nantes,1,0.46,8,4,6,11.65,1.46,Caen,0,0.28,8,1,2,10.53,1.01
328,Caen,0,1.31,22,5,4,8.36,0.85,Angers,2,2.03,12,4,3,4.90,1.92
329,Marseille,5,4.03,28,11,8,4.52,2.84,Caen,0,1.02,11,3,3,10.25,0.11
330,Caen,1,1.04,12,2,4,14.56,1.17,Bordeaux,0,1.22,10,2,5,6.14,1.52
331,Caen,0,1.48,15,7,4,13.68,1.62,Lille,1,1.20,12,5,3,12.38,1.10
332,Bordeaux,0,0.55,13,5,6,10.28,0.82,Caen,2,0.95,10,3,0,5.97,1.85
333,Caen,0,0.15,5,2,1,9.91,0.08,Marseille,2,2.29,12,4,3,5.55,2.86
334,Saint-Etienne,2,0.48,12,4,3,8.77,0.51,Caen,1,1.38,14,3,3,13.54,2.24
335,Caen,3,1.89,16,7,6,9.61,2.32,Nantes,2,0.70,14,4,8,11.09,0.48
336,Dijon,2,1.53,13,3,9,6.55,2.19,Caen,0,0.61,13,2,3,5.03,0.57
337,Angers,3,1.74,13,6,5,14.75,2.32,Caen,0,0.57,8,2,5,6.54,0.46
338,Lille,3,1.91,14,5,9,4.44,2.04,Nantes,0,1.08,9,4,4,8.42,0.71
339,Angers,1,0.86,11,2,7,8.06,1.34,Lille,1,0.85,13,3,4,9.00,1.32
340,Lille,0,0.35,10,2,5,13.00,0.75,Bordeaux,0,0.94,18,1,9,6.81,1.89
341,Lille,0,0.67,18,7,1,4.52,0.93,Marseille,1,1.07,10,3,0,7.53,1.76
342,Lille,3,0.78,12,5,3,5.95,0.78,Saint-Etienne,1,1.32,8,3,5,9.91,1.91
343,Dijon,3,0.71,13,8,6,10.47,1.36,Lille,0,0.63,9,5,7,13.68,1.25
344,Nantes,2,2.17,19,5,7,20.41,2.43,Lille,2,0.63,7,4,4,9.29,0.40
345,Lille,1,0.97,14,3,2,7.77,0.66,Angers,2,1.82,14,9,4,17.77,2.11
346,Bordeaux,2,2.55,15,6,5,6.81,2.70,Lille,1,0.67,7,1,2,11.00,0.19
347,Marseille,5,3.23,19,8,11,8.16,2.70,Lille,1,0.93,14,3,8,15.24,0.21
348,Lille,2,2.47,13,3,8,14.00,1.83,Dijon,1,1.83,12,7,5,8.31,0.95
349,Saint-Etienne,5,1.72,14,7,10,18.27,2.32,Lille,0,0.52,11,3,5,17.41,0.48
350,Nantes,0,1.30,14,3,6,16.06,0.83,Marseille,1,1.92,13,10,4,6.33,1.91
351,Bordeaux,1,1.00,18,3,5,6.08,1.18,Nantes,1,1.17,14,4,1,14.67,1.51
352,Dijon,1,0.33,6,1,2,10.60,0.62,Nantes,0,1.01,12,0,4,6.33,2.05
353,Saint-Etienne,1,0.78,13,4,4,8.41,0.81,Nantes,1,1.47,22,6,9,12.47,1.93
354,Nantes,1,1.14,10,4,4,13.00,2.38,Angers,0,0.23,7,0,9,7.70,0.38
355,Nantes,0,0.54,14,4,3,3.88,1.38,Bordeaux,1,0.44,9,3,0,12.57,1.16
356,Marseille,1,1.39,22,5,8,3.28,1.51,Nantes,1,1.18,9,3,2,19.89,1.20
357,Nantes,0,1.78,20,4,9,9.93,1.45,Saint-Etienne,3,1.66,15,9,13,13.76,1.29
358,Nantes,1,1.14,15,2,2,11.72,2.00,Dijon,1,0.44,12,4,10,12.50,0.69
359,Angers,0,0.60,14,2,8,14.88,0.99,Nantes,2,0.92,12,2,6,10.55,1.65
360,Angers,2,1.11,9,5,3,11.96,0.80,Bordeaux,2,1.78,7,4,8,8.39,1.93
361,Marseille,1,1.10,12,2,5,6.90,1.62,Angers,1,0.77,11,4,3,21.71,1.06
362,Saint-Etienne,1,0.68,8,4,4,18.33,0.39,Angers,1,2.04,15,6,8,10.53,2.42
363,Angers,2,2.68,24,11,8,7.06,2.32,Dijon,1,1.32,16,3,9,8.47,0.51
364,Angers,0,1.25,19,4,3,16.38,1.86,Saint-Etienne,1,0.66,10,3,2,6.39,0.83
365,Bordeaux,0,1.12,12,2,8,5.43,1.59,Angers,0,0.89,9,0,3,20.53,1.07
366,Angers,1,1.23,14,6,9,13.00,0.77,Marseille,1,2.02,13,5,6,12.69,2.00
367,Dijon,2,0.82,7,1,6,9.81,0.59,Angers,1,1.81,16,8,4,25.46,2.16
368,Bordeaux,1,0.34,9,3,3,17.20,0.68,Marseille,1,1.04,14,3,5,5.14,1.98
369,Bordeaux,3,1.55,12,6,4,9.86,2.39,Saint-Etienne,0,0.34,11,5,5,7.59,0.40
370,Dijon,3,1.75,17,5,10,7.75,1.87,Bordeaux,2,1.14,14,5,6,8.31,0.84
371,Marseille,1,1.63,12,8,3,5.21,2.65,Bordeaux,0,0.11,5,1,2,13.21,0.20
372,Bordeaux,3,2.01,10,4,0,9.85,1.95,Dijon,1,1.32,10,3,2,7.06,0.78
373,Saint-Etienne,1,2.30,16,3,5,11.05,0.79,Bordeaux,3,3.13,11,5,3,19.00,1.99
374,Marseille,3,2.41,18,5,6,16.79,2.58,Dijon,0,0.59,12,1,3,10.68,0.29
375,Marseille,3,3.25,19,7,6,4.58,2.93,Saint-Etienne,0,0.22,5,1,2,21.05,0.04
376,Saint-Etienne,2,1.96,8,3,5,8.72,2.10,Marseille,2,1.04,12,4,5,8.18,0.66
377,Dijon,1,0.46,12,2,7,14.17,0.03,Marseille,3,3.49,11,5,8,5.06,2.95
378,Dijon,0,1.85,18,7,13,6.78,1.41,Saint-Etienne,1,1.73,16,6,6,11.67,1.33
379,Saint-Etienne,2,1.96,13,7,6,10.35,1.51,Dijon,2,1.78,9,5,8,27.20,1.24
