,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
258,Lazio,2,2.01,20,6,11,12.88,2.41,Sassuolo,1,0.66,5,1,2,11.57,0.39
259,Cagliari,1,0.88,10,5,3,22.18,0.59,Sassuolo,1,1.90,15,4,10,6.64,2.19
260,Sassuolo,1,0.97,8,4,7,7.04,0.79,Spezia,2,1.65,13,6,7,8.87,1.94
261,Sassuolo,1,1.75,30,8,28,3.37,2.28,Bologna,1,0.55,5,2,4,23.80,0.49
262,Udinese,2,1.72,13,7,8,28.33,2.00,Sassuolo,0,0.94,10,2,7,4.19,0.74
263,Inter,2,1.28,7,2,7,31.57,1.72,Sassuolo,1,0.87,15,3,8,10.62,0.97
264,Benevento,0,0.39,9,3,5,27.33,0.59,Sassuolo,1,1.28,15,5,7,4.85,2.13
265,AC Milan,1,1.11,18,6,9,7.63,0.69,Sassuolo,2,2.14,16,5,10,11.76,2.10
266,Sassuolo,1,1.66,16,7,11,9.26,1.93,Sampdoria,0,0.99,11,2,10,28.73,0.80
267,Sassuolo,1,1.26,11,5,4,8.95,0.76,Atalanta,1,1.95,10,8,8,12.72,1.97
268,Sassuolo,1,2.24,19,3,13,8.22,1.98,Juventus,3,1.37,15,7,0,20.47,0.79
269,Sassuolo,2,1.97,9,4,5,12.17,2.18,Lazio,0,0.97,9,2,7,14.56,0.60
270,Cagliari,0,0.92,9,2,0,11.15,0.53,Lazio,2,1.99,16,6,8,13.85,2.25
271,Atalanta,5,3.61,21,12,15,10.45,2.88,Cagliari,2,0.66,12,3,6,15.32,0.07
272,Bologna,3,1.47,22,9,11,11.00,1.50,Cagliari,2,1.27,7,3,9,6.54,1.24
273,Cagliari,2,1.90,13,5,5,9.41,2.77,Sampdoria,0,0.13,5,1,4,8.30,0.13
274,Juventus,2,2.55,23,6,15,4.52,2.88,Cagliari,0,0.08,4,0,8,20.82,0.06
275,Cagliari,2,1.45,12,5,8,10.32,0.53,Spezia,2,2.74,16,5,8,4.94,2.29
276,Cagliari,1,1.61,11,3,5,27.31,0.60,Inter,3,2.75,21,11,7,7.03,2.18
277,Cagliari,1,0.63,11,3,12,10.16,0.70,Udinese,1,1.44,13,4,13,13.67,2.03
278,Cagliari,1,1.17,12,5,9,12.36,1.31,Benevento,2,1.23,10,4,6,12.08,1.39
279,Cagliari,0,1.19,17,2,9,21.71,0.92,AC Milan,2,1.70,10,6,8,8.29,1.81
280,Lazio,1,1.02,14,6,12,8.05,1.13,Cagliari,0,1.24,7,2,1,13.38,1.56
281,Cagliari,0,0.20,4,1,4,13.07,0.53,Atalanta,1,0.97,10,2,6,6.17,2.12
282,Cagliari,1,0.92,11,5,3,10.06,1.68,Bologna,0,0.57,13,5,5,4.95,0.97
283,Sampdoria,2,0.53,12,5,4,10.75,0.83,Cagliari,2,0.98,9,4,2,12.25,1.83
284,Cagliari,1,0.66,12,4,8,11.48,0.28,Juventus,3,2.34,10,6,10,15.69,2.57
285,Spezia,2,1.04,12,5,6,8.78,0.32,Cagliari,1,2.95,13,6,8,11.50,2.56
286,Inter,1,1.26,15,7,15,11.37,2.37,Cagliari,0,0.24,7,1,3,34.22,0.39
287,Udinese,0,0.76,12,2,11,12.15,0.77,Cagliari,1,1.38,15,4,6,11.41,1.92
288,Benevento,1,1.12,7,7,8,6.05,0.70,Cagliari,3,1.95,9,3,3,10.53,2.05
289,AC Milan,0,1.40,21,2,11,10.15,2.23,Cagliari,0,0.43,7,2,1,19.87,0.52
290,Juventus,3,2.14,20,8,10,6.79,2.55,Sampdoria,0,0.61,15,1,1,21.65,0.30
291,Spezia,1,0.55,16,3,4,15.08,0.12,Juventus,4,2.88,7,4,11,11.50,2.81
292,Lazio,1,1.08,14,4,7,9.35,1.17,Juventus,1,1.27,11,5,6,16.18,1.54
293,Benevento,1,0.44,8,3,3,29.75,0.44,Juventus,1,1.65,16,5,16,7.54,2.34
294,Juventus,1,2.71,12,7,4,6.60,2.57,Atalanta,1,0.90,15,6,4,11.60,0.30
295,Juventus,4,3.54,20,10,8,6.33,2.43,Udinese,1,1.76,10,3,2,52.88,0.44
296,AC Milan,1,1.03,20,8,12,8.83,0.55,Juventus,3,2.36,14,6,6,15.23,2.28
297,Inter,2,1.73,17,5,8,20.40,2.47,Juventus,0,0.37,9,4,3,12.15,0.34
298,Juventus,2,3.52,23,11,10,15.44,2.90,Bologna,0,0.43,11,2,5,9.89,0.07
299,Sampdoria,0,0.24,6,1,2,18.70,0.25,Juventus,2,1.64,9,3,9,8.80,2.60
300,Juventus,3,2.62,18,7,16,9.72,2.40,Spezia,0,1.26,12,1,11,11.71,0.42
301,Juventus,3,1.45,7,5,4,7.79,1.92,Lazio,1,0.88,15,4,7,13.70,0.81
302,Juventus,0,2.31,21,7,4,3.10,2.74,Benevento,1,0.25,7,1,4,11.26,0.16
303,Atalanta,1,0.98,14,2,7,8.31,1.52,Juventus,0,0.80,11,1,12,8.81,1.12
304,Udinese,1,0.37,8,2,5,20.64,0.08,Juventus,2,2.79,14,4,5,6.05,2.87
305,Juventus,0,1.10,16,1,11,8.06,1.18,AC Milan,3,1.23,10,5,3,23.27,1.51
306,Juventus,3,3.17,13,6,2,19.69,2.64,Inter,2,1.34,8,3,8,10.87,0.25
307,Bologna,1,1.06,20,5,10,13.37,0.14,Juventus,4,3.63,21,9,11,13.67,2.79
308,Sampdoria,2,1.36,9,3,2,14.43,1.43,Benevento,3,1.27,14,5,5,8.31,1.25
309,Sampdoria,3,1.83,12,7,8,14.40,2.49,Lazio,0,0.45,10,0,8,12.65,0.34
310,Atalanta,1,2.10,20,5,12,7.27,1.05,Sampdoria,3,2.50,7,4,3,10.13,1.70
311,Sampdoria,1,0.82,11,4,2,9.71,0.63,Bologna,2,1.73,11,3,4,8.27,2.13
312,Sampdoria,1,0.99,9,3,3,17.05,0.36,AC Milan,2,2.67,13,6,12,4.96,2.50
313,Sampdoria,2,1.34,10,3,4,25.45,0.58,Inter,1,2.49,25,7,7,7.71,2.21
314,Spezia,2,1.72,9,4,3,7.83,2.49,Sampdoria,1,0.43,6,3,9,12.52,0.33
315,Sampdoria,2,1.51,15,6,7,8.63,0.46,Udinese,1,2.78,16,5,5,14.61,2.36
316,Benevento,1,0.95,12,3,7,11.75,0.76,Sampdoria,1,1.70,13,5,4,5.23,2.00
317,Lazio,1,1.37,12,6,10,6.27,1.43,Sampdoria,0,1.27,10,0,6,9.97,1.29
318,Sampdoria,0,0.46,8,3,3,10.97,0.64,Atalanta,2,1.37,20,8,12,11.50,2.09
319,Bologna,3,2.27,10,7,6,10.09,1.92,Sampdoria,1,1.57,18,4,9,8.42,0.86
320,AC Milan,1,0.97,14,3,17,8.10,1.24,Sampdoria,1,1.02,6,4,4,13.83,1.43
321,Inter,5,1.96,14,7,5,13.35,1.81,Sampdoria,1,1.41,14,3,10,19.70,0.94
322,Sampdoria,2,1.84,16,5,8,8.95,0.79,Spezia,2,2.76,15,6,8,14.89,2.01
323,Udinese,0,0.34,9,2,5,15.84,0.40,Sampdoria,1,1.40,16,6,10,15.75,2.39
324,AC Milan,2,2.94,17,5,6,9.26,2.67,Bologna,0,0.83,13,4,3,13.50,0.23
325,AC Milan,3,2.65,17,5,11,6.32,2.93,Spezia,0,0.15,4,2,1,14.64,0.04
326,Inter,1,2.55,19,6,14,6.82,1.71,AC Milan,2,2.06,11,4,4,8.79,1.05
327,Udinese,1,0.96,9,2,4,14.21,1.30,AC Milan,2,1.02,12,4,9,8.43,1.33
328,AC Milan,3,1.88,13,5,8,14.38,1.70,Lazio,2,1.46,13,7,7,5.22,1.01
329,Benevento,0,2.35,25,5,13,9.80,1.99,AC Milan,2,1.54,10,2,5,12.59,0.76
330,AC Milan,0,1.74,14,2,5,8.55,0.95,Atalanta,3,2.40,18,7,12,10.50,1.82
331,Bologna,1,1.35,11,5,5,9.75,0.25,AC Milan,2,3.33,15,10,9,8.34,2.64
332,Spezia,2,1.33,17,4,9,8.91,2.10,AC Milan,0,0.52,7,0,0,9.88,0.64
333,AC Milan,0,0.71,15,8,12,10.14,0.19,Inter,3,2.96,16,6,8,21.31,2.72
334,AC Milan,1,1.31,12,7,14,6.00,1.86,Udinese,1,0.77,5,2,4,10.62,0.81
335,Lazio,3,2.28,14,5,7,15.18,1.73,AC Milan,0,1.83,16,5,10,10.23,1.02
336,AC Milan,2,3.45,20,11,20,14.63,2.79,Benevento,0,0.74,13,1,6,19.56,0.14
337,Atalanta,0,0.61,13,1,6,4.69,0.30,AC Milan,2,2.06,6,2,3,27.75,2.57
338,Benevento,1,0.89,7,2,6,8.96,0.66,Bologna,0,1.82,17,7,5,6.08,2.10
339,Lazio,2,1.43,10,3,3,9.21,1.13,Bologna,1,1.76,21,5,9,8.97,1.61
340,Inter,3,1.98,14,7,6,20.73,1.99,Bologna,1,1.12,14,7,6,12.53,0.77
341,Spezia,2,2.67,10,4,10,9.68,2.21,Bologna,2,1.61,10,6,4,6.08,0.57
342,Bologna,2,1.09,9,3,4,13.05,0.73,Atalanta,2,1.89,12,6,9,8.86,2.02
343,Bologna,2,1.31,10,6,5,10.05,1.04,Udinese,2,1.70,17,6,9,11.47,1.69
344,Bologna,1,1.92,12,2,10,7.46,2.27,Benevento,1,0.80,14,6,5,10.32,0.53
345,Bologna,2,1.30,11,6,4,13.76,0.56,Lazio,0,2.50,20,7,20,5.46,2.24
346,Bologna,0,1.27,12,2,8,12.40,0.70,Inter,1,2.12,14,3,10,11.96,2.05
347,Bologna,4,3.13,11,5,3,13.89,2.87,Spezia,1,0.53,8,4,9,8.92,0.08
348,Atalanta,5,4.46,25,10,16,8.25,2.92,Bologna,0,0.90,8,3,1,13.79,0.06
349,Udinese,1,0.49,9,3,9,17.47,0.15,Bologna,1,2.53,16,4,6,10.00,2.77
350,Lazio,1,1.80,14,6,9,8.07,1.31,Atalanta,4,1.90,10,6,6,16.91,1.44
351,Atalanta,1,0.96,9,2,7,15.90,1.45,Inter,1,0.82,10,3,7,11.77,1.18
352,Spezia,0,0.59,9,2,10,8.04,0.31,Atalanta,0,2.20,11,4,8,8.55,2.54
353,Benevento,1,0.95,5,2,1,16.81,0.09,Atalanta,4,4.08,27,12,21,4.80,2.86
354,Udinese,1,0.42,6,1,0,17.71,0.55,Atalanta,1,1.28,17,4,11,5.10,2.16
355,Atalanta,1,1.18,8,3,6,5.97,0.49,Lazio,3,2.39,14,7,5,12.12,2.30
356,Inter,1,0.18,5,1,4,11.17,0.73,Atalanta,0,0.68,13,3,4,8.94,1.80
357,Atalanta,3,2.01,14,7,9,12.96,1.96,Spezia,1,1.25,7,3,8,18.00,0.79
358,Atalanta,3,2.63,23,8,27,5.60,2.58,Udinese,2,0.74,9,3,4,30.00,0.30
359,Atalanta,2,1.79,15,4,18,5.64,2.63,Benevento,0,0.18,4,0,6,18.71,0.22
360,Lazio,1,1.21,12,4,1,11.92,1.77,Inter,1,0.72,12,3,8,9.42,0.93
361,Lazio,1,1.23,11,6,6,8.50,1.15,Udinese,3,1.43,9,4,3,22.92,1.52
362,Spezia,1,1.73,17,4,6,7.07,2.39,Lazio,2,0.44,4,2,1,24.25,0.41
363,Benevento,1,1.43,15,6,5,31.30,2.28,Lazio,1,0.42,13,2,5,6.97,0.48
364,Inter,3,2.42,12,7,10,39.63,2.45,Lazio,1,0.98,15,6,11,16.14,0.39
365,Udinese,0,1.92,12,3,6,16.47,1.69,Lazio,1,1.51,16,6,6,12.35,1.06
366,Lazio,2,2.37,11,5,7,9.39,2.43,Spezia,1,0.94,7,3,0,12.00,0.39
367,Lazio,5,3.64,13,7,9,11.82,2.74,Benevento,3,1.40,16,6,4,14.26,0.18
368,Benevento,2,1.25,11,6,2,21.35,0.06,Inter,5,4.53,18,8,12,7.32,2.90
369,Benevento,0,0.25,3,1,4,14.25,0.38,Spezia,3,1.45,12,6,4,7.81,2.40
370,Udinese,0,2.47,15,3,8,4.12,2.78,Benevento,2,0.34,9,4,3,16.67,0.14
371,Inter,4,1.66,12,6,10,9.10,2.73,Benevento,0,0.00,0,0,4,18.10,0.14
372,Spezia,1,1.68,11,3,3,4.86,2.58,Benevento,1,0.32,5,2,5,15.36,0.26
373,Benevento,2,2.52,21,7,14,8.14,2.21,Udinese,4,1.35,9,5,9,18.15,0.60
