,H_datetime,H_gameinfo,H_Teamnames,H_Goals,H_Ball Possession,H_Goal Attempts,H_Shots on Goal,H_Shots off Goal,H_Blocked Shots,H_Free Kicks,H_Corner Kicks,H_Offsides,H_Goalkeeper Saves,H_Fouls,H_Yellow Cards,H_Red Cards,H_Total Passes,H_Completed Passes,H_Tackles,H_Attacks,H_Dangerous Attacks,H_Throw-in,A_datetime,A_gameinfo,A_Teamnames,A_Goals,A_Ball Possession,A_Goal Attempts,A_Shots on Goal,A_Shots off Goal,A_Blocked Shots,A_Free Kicks,A_Corner Kicks,A_Offsides,A_Goalkeeper Saves,A_Fouls,A_Yellow Cards,A_Red Cards,A_Total Passes,A_Completed Passes,A_Tackles,A_Attacks,A_Dangerous Attacks,A_Throw-in,H_cat,gameurl
0,05.08.2022 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Eintracht Frankfurt,1,35,4,2,2,,6,4,3,2,3,2,,176,139,,26,26,,05.08.2022 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Bayern Munich,1,65,6,3,3,,8,3,1,1,6,0,,348,312,,71,31,,cat0,https://www.flashscore.com/match/vDAQyDJ3/#/match-summary/match-statistics/2
1,05.08.2022 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Eintracht Frankfurt,0,44,4,0,4,,5,1,1,2,7,,,197,152,,55,15,,05.08.2022 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Bayern Munich,5,56,17,7,10,,7,3,2,0,5,,,289,249,,63,15,,cat1,https://www.flashscore.com/match/vDAQyDJ3/#/match-summary/match-statistics/1
2,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Wolfsburg,1,61,6,2,4,,11,1,1,1,8,2,,274,214,,78,22,,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Werder Bremen,0,39,5,1,4,,9,2,1,1,9,2,,139,92,,47,11,,cat2,https://www.flashscore.com/match/rog9TlRq/#/match-summary/match-statistics/2
3,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Wolfsburg,1,57,7,1,6,,7,1,0,2,3,,,245,191,,57,17,,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Werder Bremen,2,43,5,4,1,,3,3,3,0,5,,,195,142,,61,20,,cat3,https://www.flashscore.com/match/rog9TlRq/#/match-summary/match-statistics/1
4,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Union Berlin,2,46,8,4,4,,13,3,0,1,12,1,,154,122,,0,0,,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Hertha Berlin,1,54,7,2,5,,16,4,1,2,10,3,,163,129,,0,0,,cat4,https://www.flashscore.com/match/pADYZjlG/#/match-summary/match-statistics/2
5,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Union Berlin,1,51,10,4,6,,5,2,2,1,11,1,,191,147,,51,28,,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Hertha Berlin,0,49,2,1,1,,10,0,0,3,7,0,,215,170,,39,9,,cat5,https://www.flashscore.com/match/pADYZjlG/#/match-summary/match-statistics/1
6,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Bochum,0,66,10,1,9,,13,1,1,0,3,1,,287,238,,83,17,,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Mainz,1,34,3,1,2,,5,3,1,1,11,2,,127,81,,42,14,,cat6,https://www.flashscore.com/match/x8hDS8tj/#/match-summary/match-statistics/2
7,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Bochum,1,56,6,2,4,,4,2,0,4,8,1,,222,184,,60,21,,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Mainz,1,44,10,5,5,,9,2,0,1,5,1,,198,150,,49,19,,cat7,https://www.flashscore.com/match/x8hDS8tj/#/match-summary/match-statistics/1
8,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",B. Monchengladbach,2,55,11,7,4,,7,2,1,0,9,0,,331,300,,28,28,,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Hoffenheim,0,45,0,0,0,,11,2,1,5,4,1,,205,164,,40,14,,cat8,https://www.flashscore.com/match/tx7sYUIS/#/match-summary/match-statistics/2
9,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",B. Monchengladbach,1,57,7,1,6,,9,2,1,0,9,1,0,288,245,,56,22,,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Hoffenheim,1,43,2,1,1,,8,0,1,0,8,3,1,172,134,,28,8,,cat9,https://www.flashscore.com/match/tx7sYUIS/#/match-summary/match-statistics/1
10,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Augsburg,0,50,5,1,4,,6,3,0,2,6,,,155,127,,37,11,,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Freiburg,4,50,10,6,4,,6,3,1,1,4,,,134,107,,42,18,,cat10,https://www.flashscore.com/match/jBdHRSed/#/match-summary/match-statistics/2
11,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Augsburg,0,50,5,1,4,,10,2,0,1,7,,,195,160,,24,15,,06.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Freiburg,0,50,9,1,8,,7,5,1,1,9,,,156,119,,60,33,,cat11,https://www.flashscore.com/match/jBdHRSed/#/match-summary/match-statistics/1
12,06.08.2022 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Dortmund,0,42,8,2,6,,10,2,2,3,6,1,0,178,134,,61,24,,06.08.2022 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Bayer Leverkusen,0,58,5,3,2,,10,1,3,2,5,2,1,272,228,,73,25,,cat12,https://www.flashscore.com/match/jmEUzXY9/#/match-summary/match-statistics/2
13,06.08.2022 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Dortmund,1,50,5,2,3,,8,1,0,0,8,1,,202,162,,60,29,,06.08.2022 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Bayer Leverkusen,0,50,3,0,3,,6,2,1,1,8,2,,205,168,,61,15,,cat13,https://www.flashscore.com/match/jmEUzXY9/#/match-summary/match-statistics/1
14,07.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Stuttgart,0,39,3,0,3,,8,0,0,6,7,2,,71,45,,31,11,,07.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",RB Leipzig,0,61,18,6,12,,5,6,1,0,6,1,,278,247,,76,51,,cat14,https://www.flashscore.com/match/hGz0jCYd/#/match-summary/match-statistics/2
15,07.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Stuttgart,1,47,8,2,6,,4,1,1,2,7,,,175,142,,38,6,,07.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",RB Leipzig,1,53,9,3,6,,7,3,1,1,3,,,263,229,,64,24,,cat15,https://www.flashscore.com/match/hGz0jCYd/#/match-summary/match-statistics/1
16,07.08.2022 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",FC Koln,3,67,18,7,11,,3,3,1,0,3,0,,351,320,,66,62,,07.08.2022 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Schalke,1,33,2,1,1,,4,0,0,4,3,1,,86,56,,22,6,,cat16,https://www.flashscore.com/match/O0CxZA3M/#/match-summary/match-statistics/2
17,07.08.2022 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",FC Koln,0,79,12,3,9,,6,6,1,1,5,,0,248,213,,50,26,,07.08.2022 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Schalke,0,21,4,1,3,,5,1,1,3,7,,1,114,76,,53,9,,cat17,https://www.flashscore.com/match/O0CxZA3M/#/match-summary/match-statistics/1
18,12.08.2022 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Freiburg,0,39,9,4,5,,4,3,3,0,11,1,,134,93,,58,22,,12.08.2022 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Dortmund,3,61,8,3,5,,13,1,1,4,4,2,,247,202,,56,15,,cat0,https://www.flashscore.com/match/0nNGnUXL/#/match-summary/match-statistics/2
19,12.08.2022 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Freiburg,1,44,7,3,4,,7,6,0,4,5,0,,167,130,,61,23,,12.08.2022 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Dortmund,0,56,8,4,4,,5,1,1,2,6,1,,263,226,,52,16,,cat1,https://www.flashscore.com/match/0nNGnUXL/#/match-summary/match-statistics/1
20,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Werder Bremen,1,63,2,1,1,,6,1,0,4,2,3,,316,265,,87,15,,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Stuttgart,1,37,9,5,4,,2,3,0,0,7,2,,157,123,,36,16,,cat2,https://www.flashscore.com/match/6m6av6u2/#/match-summary/match-statistics/2
21,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Werder Bremen,1,47,3,2,1,,3,1,0,1,4,1,,245,206,,51,11,,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Stuttgart,1,53,5,2,3,,4,2,1,1,3,0,,249,202,,58,11,,cat3,https://www.flashscore.com/match/6m6av6u2/#/match-summary/match-statistics/1
22,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",RB Leipzig,1,42,6,2,4,,9,2,0,0,1,1,,158,125,,48,16,,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",FC Koln,1,58,7,1,6,,1,3,1,1,9,3,,230,199,,51,40,,cat4,https://www.flashscore.com/match/INXBmAIF/#/match-summary/match-statistics/2
23,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",RB Leipzig,1,62,3,3,0,,8,0,1,1,7,0,1,258,224,,36,26,,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",FC Koln,1,38,6,2,4,,7,4,0,2,9,1,0,143,107,,45,29,,cat5,https://www.flashscore.com/match/INXBmAIF/#/match-summary/match-statistics/1
24,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Hoffenheim,1,55,9,5,4,,8,4,1,0,7,1,,184,141,,38,24,,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Bochum,0,45,4,0,4,,10,1,1,4,6,1,,139,94,,36,14,,cat6,https://www.flashscore.com/match/WUDns8eq/#/match-summary/match-statistics/2
25,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Hoffenheim,2,55,15,8,7,,3,4,1,3,6,,,275,245,,64,22,,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Bochum,2,45,7,5,2,,6,1,1,6,4,,,173,140,,29,14,,cat7,https://www.flashscore.com/match/WUDns8eq/#/match-summary/match-statistics/1
26,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Hertha Berlin,0,47,6,2,4,,5,1,1,0,6,2,,152,120,,45,12,,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Eintracht Frankfurt,1,53,7,1,6,,7,3,2,2,5,1,,217,171,,61,23,,cat8,https://www.flashscore.com/match/ALCjtSAk/#/match-summary/match-statistics/2
27,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Hertha Berlin,1,39,5,3,2,,7,3,0,0,5,1,,128,93,,42,17,,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Eintracht Frankfurt,0,61,4,0,4,,5,2,1,2,6,0,,259,215,,66,27,,cat9,https://www.flashscore.com/match/ALCjtSAk/#/match-summary/match-statistics/1
28,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Bayer Leverkusen,0,60,12,7,5,,8,3,2,1,4,1,,237,181,,65,39,,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Augsburg,1,40,4,2,2,,7,1,1,7,7,4,,133,73,,44,13,,cat10,https://www.flashscore.com/match/vXY7lj39/#/match-summary/match-statistics/2
29,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Bayer Leverkusen,1,62,11,3,8,,10,4,1,1,3,0,,309,253,,75,28,,13.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Augsburg,1,38,2,2,0,,4,2,1,2,9,2,,149,89,,39,19,,cat11,https://www.flashscore.com/match/vXY7lj39/#/match-summary/match-statistics/1
30,13.08.2022 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Schalke,1,37,3,1,2,,6,1,2,4,6,1,,126,88,,42,21,,13.08.2022 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",B. Monchengladbach,2,63,9,6,3,,8,6,2,0,6,1,,243,203,,48,17,,cat12,https://www.flashscore.com/match/Sd7eunQe/#/match-summary/match-statistics/2
31,13.08.2022 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Schalke,1,33,11,4,7,,2,1,0,3,6,3,,122,98,,32,22,,13.08.2022 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",B. Monchengladbach,0,67,5,3,2,,5,1,2,3,2,1,,331,291,,60,15,,cat13,https://www.flashscore.com/match/Sd7eunQe/#/match-summary/match-statistics/1
32,14.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Mainz,0,49,8,4,4,,9,1,1,1,3,,,210,164,,51,16,,14.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Union Berlin,0,51,5,1,4,,4,1,0,4,9,,,208,164,,57,18,,cat14,https://www.flashscore.com/match/EkRKolmS/#/match-summary/match-statistics/2
33,14.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Mainz,0,47,2,1,1,,5,3,0,1,6,1,,183,139,,51,17,,14.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Union Berlin,0,53,5,1,4,,6,3,0,1,5,0,,180,135,,39,24,,cat15,https://www.flashscore.com/match/EkRKolmS/#/match-summary/match-statistics/1
34,14.08.2022 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Bayern Munich,0,66,12,4,8,,6,5,2,1,3,0,,326,296,,38,24,,14.08.2022 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Wolfsburg,0,34,4,1,3,,4,1,1,4,5,1,,160,128,,64,9,,cat16,https://www.flashscore.com/match/W6Z3kWm3/#/match-summary/match-statistics/2
35,14.08.2022 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Bayern Munich,2,66,12,4,8,,6,3,4,0,4,2,,267,232,,55,32,,14.08.2022 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Wolfsburg,0,34,3,0,3,,7,3,1,2,5,0,,107,67,,47,17,,cat17,https://www.flashscore.com/match/W6Z3kWm3/#/match-summary/match-statistics/1
36,19.08.2022 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",B. Monchengladbach,0,62,4,2,2,,6,4,2,0,4,1,0,302,256,,42,27,,19.08.2022 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Hertha Berlin,0,38,6,0,6,,7,2,4,2,5,1,1,156,109,,40,9,,cat0,https://www.flashscore.com/match/vi1g0m2L/#/match-summary/match-statistics/2
37,19.08.2022 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",B. Monchengladbach,1,56,7,4,3,,6,1,0,5,3,0,,288,245,,64,14,,19.08.2022 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Hertha Berlin,0,44,12,5,7,,3,3,1,3,6,1,,151,127,,41,27,,cat1,https://www.flashscore.com/match/vi1g0m2L/#/match-summary/match-statistics/1
38,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Wolfsburg,0,71,12,5,7,,8,9,2,1,5,0,,325,280,,77,56,,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Schalke,0,29,5,1,4,,7,2,4,5,4,1,,95,59,,39,17,,cat2,https://www.flashscore.com/match/AZiPfRPr/#/match-summary/match-statistics/2
39,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Wolfsburg,0,69,4,1,3,,10,3,0,1,8,1,,254,218,,88,28,,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Schalke,0,31,4,1,3,,7,2,4,1,6,2,,120,83,,29,14,,cat3,https://www.flashscore.com/match/AZiPfRPr/#/match-summary/match-statistics/1
40,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Stuttgart,0,62,14,4,10,,3,0,1,1,6,2,,320,282,,75,37,,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Freiburg,0,38,5,1,4,,6,1,2,4,2,1,,117,86,,40,12,,cat4,https://www.flashscore.com/match/0OpxhP91/#/match-summary/match-statistics/2
41,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Stuttgart,0,50,4,1,3,,11,3,0,1,2,2,,222,184,,48,26,,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Freiburg,1,50,4,2,2,,2,0,1,1,10,1,,236,194,,53,12,,cat5,https://www.flashscore.com/match/0OpxhP91/#/match-summary/match-statistics/1
42,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Dortmund,1,39,3,2,1,,5,2,3,2,3,2,,161,117,,43,13,,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Werder Bremen,3,61,8,5,3,,6,1,2,1,3,0,,277,224,,66,22,,cat6,https://www.flashscore.com/match/Kjfs3kI2/#/match-summary/match-statistics/2
43,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Dortmund,1,59,2,1,1,,7,1,4,2,10,2,,248,206,,61,20,,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Werder Bremen,0,41,6,2,4,,13,4,1,0,6,1,,167,127,,42,19,,cat7,https://www.flashscore.com/match/Kjfs3kI2/#/match-summary/match-statistics/1
44,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Bayer Leverkusen,0,51,7,1,6,,15,1,1,1,8,1,,207,162,,64,17,,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Hoffenheim,1,49,5,2,3,,9,0,1,1,10,4,,155,120,,28,16,,cat8,https://www.flashscore.com/match/IyDp29X8/#/match-summary/match-statistics/2
45,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Bayer Leverkusen,0,55,7,2,5,,6,2,0,1,7,,,229,204,,51,19,,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Hoffenheim,2,45,5,3,2,,7,1,1,2,8,,,175,144,,30,11,,cat9,https://www.flashscore.com/match/IyDp29X8/#/match-summary/match-statistics/1
46,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Augsburg,0,45,3,0,3,,7,2,1,4,6,0,,147,92,,48,11,,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Mainz,1,55,9,5,4,,6,3,0,0,8,1,,169,130,,49,37,,cat10,https://www.flashscore.com/match/61oYh5fe/#/match-summary/match-statistics/2
47,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Augsburg,1,59,3,2,1,,15,1,0,1,7,2,,218,174,,42,18,,20.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Mainz,1,41,5,2,3,,7,0,4,1,11,1,,168,133,,55,11,,cat11,https://www.flashscore.com/match/61oYh5fe/#/match-summary/match-statistics/1
48,20.08.2022 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Union Berlin,0,38,4,1,3,,5,1,4,1,6,2,,134,95,,42,14,,20.08.2022 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",RB Leipzig,1,62,11,2,9,,9,9,2,1,2,0,,339,299,,93,45,,cat12,https://www.flashscore.com/match/002k1TnF/#/match-summary/match-statistics/2
49,20.08.2022 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Union Berlin,2,28,5,3,2,,7,0,1,0,8,0,,106,73,,26,13,,20.08.2022 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",RB Leipzig,0,72,5,0,5,,9,4,1,1,6,1,,364,320,,65,15,,cat13,https://www.flashscore.com/match/002k1TnF/#/match-summary/match-statistics/1
50,21.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Eintracht Frankfurt,1,54,8,2,6,,9,3,1,0,10,0,,159,114,,56,34,,21.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",FC Koln,1,46,2,1,1,,11,2,3,1,6,1,,177,118,,56,19,,cat14,https://www.flashscore.com/match/8Q5ca7HR/#/match-summary/match-statistics/2
51,21.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Eintracht Frankfurt,0,66,2,1,1,,6,2,3,1,5,,,241,195,,53,22,,21.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",FC Koln,0,34,4,1,3,,8,7,1,1,5,,,177,133,,42,27,,cat15,https://www.flashscore.com/match/8Q5ca7HR/#/match-summary/match-statistics/1
52,21.08.2022 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Bochum,0,40,7,4,3,,6,4,1,2,4,1,,130,99,,33,12,,21.08.2022 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Bayern Munich,3,60,10,5,5,,4,2,3,4,4,0,,250,225,,50,26,,cat16,https://www.flashscore.com/match/hbsUgouk/#/match-summary/match-statistics/2
53,21.08.2022 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Bochum,0,38,6,3,3,,5,1,2,3,6,,,132,103,,44,18,,21.08.2022 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Bayern Munich,4,62,12,7,5,,8,3,2,3,2,,,252,212,,55,26,,cat17,https://www.flashscore.com/match/hbsUgouk/#/match-summary/match-statistics/1
54,26.08.2022 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Freiburg,1,46,18,7,11,,6,1,0,2,10,2,,151,103,,66,42,,26.08.2022 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Bochum,0,54,10,2,8,,7,2,0,6,6,1,,223,162,,57,39,,cat0,https://www.flashscore.com/match/IclLEnHE/#/match-summary/match-statistics/2
55,26.08.2022 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Freiburg,0,52,10,5,5,,7,1,0,3,5,0,,189,144,,57,40,,26.08.2022 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Bochum,0,48,5,3,2,,6,3,0,5,7,1,,174,134,,47,30,,cat1,https://www.flashscore.com/match/IclLEnHE/#/match-summary/match-statistics/1
56,27.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Schalke,0,49,5,1,4,,5,3,0,0,3,,,262,224,,52,33,,27.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Union Berlin,3,51,7,3,4,,3,0,1,1,4,,,197,155,,30,12,,cat2,https://www.flashscore.com/match/vVX36OOf/#/match-summary/match-statistics/2
57,27.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Schalke,1,62,7,3,4,,5,5,0,1,6,1,,238,186,,49,21,,27.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Union Berlin,3,38,5,4,1,,5,2,1,2,7,0,,138,81,,36,12,,cat3,https://www.flashscore.com/match/vVX36OOf/#/match-summary/match-statistics/1
58,27.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",RB Leipzig,1,39,10,4,6,,3,5,0,4,9,2,,165,123,,54,18,,27.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Wolfsburg,0,61,8,4,4,,9,3,1,3,4,2,,268,232,,52,20,,cat4,https://www.flashscore.com/match/v7kHFS18/#/match-summary/match-statistics/2
59,27.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",RB Leipzig,1,47,6,3,3,,9,3,0,0,11,1,,195,158,,33,23,,27.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Wolfsburg,0,53,1,0,1,,11,1,0,2,11,1,,225,180,,58,17,,cat5,https://www.flashscore.com/match/v7kHFS18/#/match-summary/match-statistics/1
60,27.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Mainz,0,67,11,1,10,,7,2,0,1,6,1,0,340,288,,74,36,,27.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Bayer Leverkusen,0,33,3,1,2,,6,1,2,1,7,4,2,137,97,,34,11,,cat6,https://www.flashscore.com/match/QNiTCQoR/#/match-summary/match-statistics/2
61,27.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Mainz,0,53,6,2,4,,5,1,1,1,4,0,,239,198,,63,14,,27.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Bayer Leverkusen,3,47,4,4,0,,4,3,1,2,5,2,,219,184,,42,13,,cat7,https://www.flashscore.com/match/QNiTCQoR/#/match-summary/match-statistics/1
62,27.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Hoffenheim,0,50,12,4,8,,4,3,2,1,9,1,,174,138,,61,22,,27.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Augsburg,0,50,6,1,5,,9,5,1,4,5,1,,179,132,,48,20,,cat8,https://www.flashscore.com/match/W4Ue8pfr/#/match-summary/match-statistics/2
63,27.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Hoffenheim,1,52,12,2,10,,5,1,1,0,5,,,201,165,,58,18,,27.08.2022 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Augsburg,0,48,6,0,6,,6,1,1,1,4,,,193,151,,55,11,,cat9,https://www.flashscore.com/match/W4Ue8pfr/#/match-summary/match-statistics/1
