,H_datetime,H_gameinfo,H_Teamnames,H_Goals,H_Ball Possession,H_Goal Attempts,H_Shots on Goal,H_Shots off Goal,H_Blocked Shots,H_Free Kicks,H_Corner Kicks,H_Offsides,H_Goalkeeper Saves,H_Fouls,H_Yellow Cards,H_Red Cards,H_Total Passes,H_Completed Passes,H_Tackles,H_Attacks,H_Dangerous Attacks,H_Throw-in,A_datetime,A_gameinfo,A_Teamnames,A_Goals,A_Ball Possession,A_Goal Attempts,A_Shots on Goal,A_Shots off Goal,A_Blocked Shots,A_Free Kicks,A_Corner Kicks,A_Offsides,A_Goalkeeper Saves,A_Fouls,A_Yellow Cards,A_Red Cards,A_Total Passes,A_Completed Passes,A_Tackles,A_Attacks,A_Dangerous Attacks,A_Throw-in,H_cat,gameurl
64,03.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Real Madrid,1,48,12,2,7,3,5,3,2,3,3,,,237,219,6,71,34,,03.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Betis,0,52,5,3,1,1,4,2,3,1,6,,,266,237,16,47,10,,cat4,https://www.flashscore.com/match/6kcFAnn5/#/match-summary/match-statistics/2
65,03.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Real Madrid,1,52,10,2,5,3,10,6,0,0,5,0,,256,226,18,55,26,,03.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Betis,1,48,3,1,1,1,6,0,0,1,6,1,,248,214,12,39,13,,cat5,https://www.flashscore.com/match/6kcFAnn5/#/match-summary/match-statistics/1
66,03.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Real Sociedad,1,48,5,2,0,3,4,3,4,4,8,3,,203,164,14,58,16,,03.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Atl. Madrid,0,52,9,4,1,4,12,6,0,1,4,1,,217,170,7,51,18,,cat6,https://www.flashscore.com/match/YNq8C8Hh/#/match-summary/match-statistics/2
67,03.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Real Sociedad,0,62,7,3,1,3,8,4,0,2,10,2,,234,180,7,75,26,,03.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Atl. Madrid,1,38,6,3,2,1,10,1,0,3,9,3,,145,99,9,46,5,,cat7,https://www.flashscore.com/match/YNq8C8Hh/#/match-summary/match-statistics/1
68,03.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Sevilla,0,43,5,3,0,2,13,2,2,2,11,1,,164,129,13,43,29,,03.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Barcelona,1,57,10,3,6,1,18,2,2,3,8,2,,225,189,7,51,18,,cat8,https://www.flashscore.com/match/CErCBSWb/#/match-summary/match-statistics/2
69,03.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Sevilla,0,49,4,1,2,1,8,2,4,2,4,1,,204,159,8,45,14,,03.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Barcelona,2,51,8,4,4,0,10,2,0,1,6,2,,218,179,4,55,16,,cat9,https://www.flashscore.com/match/CErCBSWb/#/match-summary/match-statistics/1
70,04.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Osasuna,2,42,4,2,2,0,8,1,2,0,8,1,,154,105,10,44,14,,04.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Rayo Vallecano,1,58,3,1,1,1,11,0,0,0,8,2,,212,165,7,49,24,,cat10,https://www.flashscore.com/match/jaf3Dl2n/#/match-summary/match-statistics/2
71,04.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Osasuna,0,50,9,4,2,3,10,3,1,2,6,1,,175,128,7,55,24,,04.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Rayo Vallecano,0,50,2,2,0,0,6,0,2,4,8,0,,176,135,6,43,12,,cat11,https://www.flashscore.com/match/jaf3Dl2n/#/match-summary/match-statistics/1
72,04.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Ath Bilbao,0,72,5,0,4,1,8,3,3,1,7,3,,279,237,8,70,44,,04.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Espanyol,1,28,8,2,3,3,10,2,1,0,7,1,,117,80,9,39,11,,cat12,https://www.flashscore.com/match/xdjaEUnt/#/match-summary/match-statistics/2
73,04.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Ath Bilbao,0,62,12,2,7,3,6,1,0,0,5,0,,279,230,6,59,41,,04.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Espanyol,0,38,1,0,1,0,5,0,1,2,5,1,,170,110,7,51,21,,cat13,https://www.flashscore.com/match/xdjaEUnt/#/match-summary/match-statistics/1
74,04.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Villarreal,2,44,10,4,4,2,6,2,2,0,3,0,,194,156,9,29,11,,04.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Elche,0,56,5,0,3,2,6,3,1,2,5,2,,232,206,6,60,28,,cat14,https://www.flashscore.com/match/ptdJ961B/#/match-summary/match-statistics/2
75,04.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Villarreal,2,62,8,6,2,0,5,4,3,0,7,1,,280,257,12,64,20,,04.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Elche,0,38,2,0,1,1,10,1,1,4,4,1,,167,147,13,39,13,,cat15,https://www.flashscore.com/match/ptdJ961B/#/match-summary/match-statistics/1
76,04.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Valencia,2,74,9,2,3,4,12,4,1,1,6,2,1,294,267,5,54,28,,04.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Getafe,1,26,4,2,1,1,7,1,0,0,13,4,1,100,73,5,32,13,,cat16,https://www.flashscore.com/match/S4oO8QGH/#/match-summary/match-statistics/2
77,04.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Valencia,3,66,15,7,2,6,10,5,0,2,5,1,,254,216,5,45,26,,04.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Getafe,0,34,3,2,1,0,5,0,1,4,8,2,,124,87,1,50,19,,cat17,https://www.flashscore.com/match/S4oO8QGH/#/match-summary/match-statistics/1
78,05.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Valladolid,1,48,10,6,3,1,9,2,4,1,5,1,,147,104,13,0,0,,05.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Almeria,0,52,9,1,2,6,9,7,1,5,10,4,,164,114,6,0,0,,cat18,https://www.flashscore.com/match/zVlW64oU/#/match-summary/match-statistics/2
79,05.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Valladolid,0,56,4,0,4,0,12,0,2,0,6,0,,214,179,7,46,21,,05.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Almeria,0,44,3,0,1,2,8,1,3,0,10,2,,159,129,5,41,20,,cat19,https://www.flashscore.com/match/zVlW64oU/#/match-summary/match-statistics/1
80,09.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Girona,1,49,9,3,5,1,9,1,2,0,6,0,,193,156,14,37,16,,09.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Valladolid,0,51,6,0,2,4,14,7,0,2,5,1,,185,155,10,51,35,,cat0,https://www.flashscore.com/match/j1135CRM/#/match-summary/match-statistics/2
81,09.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Girona,1,39,5,2,3,0,10,2,1,3,5,0,,159,120,9,43,17,,09.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Valladolid,1,61,8,4,1,3,6,5,0,1,10,1,,248,208,6,49,21,,cat1,https://www.flashscore.com/match/j1135CRM/#/match-summary/match-statistics/1
82,10.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Rayo Vallecano,1,49,5,2,2,1,8,2,1,3,12,3,,142,99,6,58,30,,10.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Valencia,1,51,11,4,3,4,13,5,1,1,7,2,,143,99,12,46,20,,cat2,https://www.flashscore.com/match/rybe7YdA/#/match-summary/match-statistics/2
83,10.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Rayo Vallecano,1,43,9,4,3,2,5,5,0,0,10,2,,146,107,10,63,34,,10.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Valencia,0,57,6,0,3,3,10,2,1,3,4,0,,197,164,5,32,19,,cat3,https://www.flashscore.com/match/rybe7YdA/#/match-summary/match-statistics/1
84,10.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Espanyol,1,62,12,3,6,3,8,6,1,1,5,1,0,234,196,7,72,44,,10.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Sevilla,0,38,2,1,1,0,5,1,1,2,7,3,1,157,122,11,30,7,,cat4,https://www.flashscore.com/match/0C8j8Es4/#/match-summary/match-statistics/2
85,10.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Espanyol,1,56,7,2,3,2,6,3,2,3,6,2,,172,136,5,54,28,,10.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Sevilla,3,44,9,6,0,3,8,2,0,1,7,2,,137,99,7,38,15,,cat5,https://www.flashscore.com/match/0C8j8Es4/#/match-summary/match-statistics/1
86,10.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Cadiz CF,0,33,4,0,4,0,8,3,1,2,6,1,,129,91,7,41,20,,10.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Barcelona,4,67,10,6,2,2,7,2,2,0,6,1,,285,244,3,65,25,,cat6,https://www.flashscore.com/match/zZxz0jkp/#/match-summary/match-statistics/2
87,10.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Cadiz CF,0,25,2,0,2,0,7,2,2,2,6,0,,88,50,11,22,20,,10.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Barcelona,0,75,6,2,4,0,7,4,1,0,7,1,,280,239,6,65,44,,cat7,https://www.flashscore.com/match/zZxz0jkp/#/match-summary/match-statistics/1
88,10.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Atl. Madrid,3,41,5,2,1,2,6,0,0,0,5,1,,208,162,8,31,14,,10.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Celta Vigo,1,59,9,1,2,6,8,4,0,0,4,2,,297,259,6,79,27,,cat8,https://www.flashscore.com/match/GO6vBGco/#/match-summary/match-statistics/2
89,10.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Atl. Madrid,1,51,5,2,1,2,3,4,0,2,6,1,,259,224,7,48,18,,10.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Celta Vigo,0,49,5,2,3,0,6,3,1,1,2,1,,241,212,7,55,20,,cat9,https://www.flashscore.com/match/GO6vBGco/#/match-summary/match-statistics/1
90,11.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Real Madrid,3,65,7,3,3,1,8,3,0,0,3,1,,286,262,7,70,47,,11.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Mallorca,0,35,2,0,1,1,3,2,0,0,8,2,,155,127,5,24,11,,cat10,https://www.flashscore.com/match/lxsvaA4j/#/match-summary/match-statistics/2
91,11.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Real Madrid,1,71,15,4,5,6,7,1,0,1,4,2,,362,333,4,84,44,,11.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Mallorca,1,29,3,2,1,0,5,1,1,3,7,3,,133,108,17,34,8,,cat11,https://www.flashscore.com/match/lxsvaA4j/#/match-summary/match-statistics/1
92,11.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Elche,1,47,6,2,3,1,9,4,1,3,6,1,,199,173,9,46,27,,11.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Ath Bilbao,0,53,9,3,4,2,6,3,4,1,6,0,,240,206,6,52,26,,cat12,https://www.flashscore.com/match/Ui074WtT/#/match-summary/match-statistics/2
93,11.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Elche,0,47,3,0,1,2,6,1,1,1,9,2,,188,144,8,55,11,,11.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Ath Bilbao,4,53,7,5,0,2,9,2,1,0,3,0,,207,157,9,42,22,,cat13,https://www.flashscore.com/match/Ui074WtT/#/match-summary/match-statistics/1
94,11.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Getafe,1,17,3,1,2,0,7,0,1,5,5,3,,88,50,8,28,12,,11.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Real Sociedad,1,83,10,6,2,2,6,6,0,0,7,1,,326,288,5,61,31,,cat14,https://www.flashscore.com/match/lx5n9fSc/#/match-summary/match-statistics/2
95,11.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Getafe,1,49,5,2,1,2,8,3,0,0,4,1,,162,121,10,58,17,,11.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Real Sociedad,0,51,3,0,3,0,4,1,0,1,9,0,,176,136,13,36,12,,cat15,https://www.flashscore.com/match/lx5n9fSc/#/match-summary/match-statistics/1
96,11.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Betis,1,44,6,2,2,2,10,2,4,0,7,1,,175,146,9,32,22,,11.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Villarreal,0,56,7,0,2,5,12,6,3,1,7,0,,210,182,5,34,22,,cat16,https://www.flashscore.com/match/fF5rAzDi/#/match-summary/match-statistics/2
97,11.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Betis,0,50,10,3,4,3,9,7,0,3,4,0,,201,175,8,35,21,,11.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Villarreal,0,50,7,3,2,2,4,2,3,3,7,1,,202,174,10,30,19,,cat17,https://www.flashscore.com/match/fF5rAzDi/#/match-summary/match-statistics/1
98,12.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Almeria,0,61,4,1,0,3,5,4,1,3,3,0,,275,234,8,55,29,,12.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Osasuna,0,39,7,3,3,1,4,5,1,1,4,1,,168,120,9,44,19,,cat18,https://www.flashscore.com/match/MRda6hCG/#/match-summary/match-statistics/2
99,12.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Almeria,0,61,3,1,1,1,7,1,1,0,1,0,,260,211,5,57,14,,12.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 5",Osasuna,1,39,8,1,3,4,2,5,2,1,5,1,,155,114,6,39,25,,cat19,https://www.flashscore.com/match/MRda6hCG/#/match-summary/match-statistics/1
100,16.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Valladolid,0,54,11,5,3,3,8,5,0,0,6,0,,192,164,12,71,33,,16.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Cadiz CF,1,46,5,1,3,1,6,0,0,5,8,3,,173,130,15,38,18,,cat0,https://www.flashscore.com/match/ld1313Ql/#/match-summary/match-statistics/2
101,16.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Valladolid,0,62,7,1,4,2,13,3,2,0,6,1,,220,186,9,46,33,,16.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Cadiz CF,0,38,2,0,0,2,8,2,2,1,11,1,,137,103,3,32,12,,cat1,https://www.flashscore.com/match/ld1313Ql/#/match-summary/match-statistics/1
102,17.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Mallorca,0,38,1,0,1,0,7,1,1,3,9,2,,154,119,7,32,8,,17.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Almeria,0,62,6,3,1,2,9,2,2,0,7,5,,241,208,11,71,31,,cat2,https://www.flashscore.com/match/zD3Fb1A7/#/match-summary/match-statistics/2
103,17.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Mallorca,1,50,4,2,2,0,10,4,1,0,6,1,,235,204,3,38,16,,17.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Almeria,0,50,3,0,3,0,8,0,1,1,7,1,,244,215,8,52,16,,cat3,https://www.flashscore.com/match/zD3Fb1A7/#/match-summary/match-statistics/1
104,17.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Barcelona,1,76,13,3,7,3,6,1,2,1,5,1,,383,353,10,90,74,,17.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Elche,0,24,1,1,0,0,7,0,2,2,4,1,,124,87,6,28,5,,cat4,https://www.flashscore.com/match/MsoNLXB3/#/match-summary/match-statistics/2
105,17.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Barcelona,2,78,12,6,3,3,6,5,3,0,6,1,0,327,291,5,76,52,,17.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Elche,0,22,0,0,0,0,9,0,1,4,5,1,1,90,57,8,19,3,,cat5,https://www.flashscore.com/match/MsoNLXB3/#/match-summary/match-statistics/1
106,17.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Valencia,2,67,11,5,3,3,9,3,1,1,9,2,0,245,216,7,48,20,,17.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Celta Vigo,0,33,2,1,0,1,10,2,0,3,10,2,1,125,87,11,33,11,,cat6,https://www.flashscore.com/match/feqVJBtG/#/match-summary/match-statistics/2
107,17.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Valencia,1,65,3,2,1,0,13,2,1,1,9,1,,216,176,9,55,25,,17.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Celta Vigo,0,35,4,1,2,1,10,2,0,1,13,0,,114,71,9,38,20,,cat7,https://www.flashscore.com/match/feqVJBtG/#/match-summary/match-statistics/1
108,17.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Ath Bilbao,0,36,4,2,2,0,6,1,0,0,6,0,,168,117,6,50,19,,17.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Rayo Vallecano,1,64,4,1,2,1,9,4,1,2,4,1,,278,233,7,52,33,,cat8,https://www.flashscore.com/match/2uVLNgsi/#/match-summary/match-statistics/2
109,17.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Ath Bilbao,3,42,10,5,3,2,16,1,3,0,7,1,,149,117,6,40,19,,17.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Rayo Vallecano,1,58,7,1,5,1,11,3,2,2,9,1,,209,177,8,42,21,,cat9,https://www.flashscore.com/match/2uVLNgsi/#/match-summary/match-statistics/1
110,18.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Osasuna,0,48,6,2,1,3,6,4,1,1,10,6,0,206,170,6,55,37,,18.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Getafe,1,52,7,2,3,2,11,1,0,2,6,2,1,229,196,3,40,14,,cat10,https://www.flashscore.com/match/6XBb2qBr/#/match-summary/match-statistics/2
111,18.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Osasuna,0,62,6,2,2,2,9,4,0,1,5,1,1,249,197,6,63,30,,18.09.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Getafe,1,38,3,2,0,1,5,0,0,2,9,1,0,150,107,6,47,12,,cat11,https://www.flashscore.com/match/6XBb2qBr/#/match-summary/match-statistics/1
112,18.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Villarreal,1,44,11,6,3,2,9,4,1,0,7,0,,175,142,5,46,18,,18.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Sevilla,0,56,7,0,6,1,9,1,4,5,5,2,,219,185,7,40,19,,cat12,https://www.flashscore.com/match/dM4Base1/#/match-summary/match-statistics/2
113,18.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Villarreal,0,46,6,1,5,0,8,2,0,0,8,1,,201,163,14,66,38,,18.09.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Sevilla,1,54,5,1,1,3,8,3,2,1,7,3,,236,200,7,35,20,,cat13,https://www.flashscore.com/match/dM4Base1/#/match-summary/match-statistics/1
114,18.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Real Sociedad,0,55,9,2,4,3,4,4,0,1,12,3,,197,144,7,49,19,,18.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Espanyol,0,45,10,1,6,3,12,1,0,2,4,0,,163,114,9,54,24,,cat14,https://www.flashscore.com/match/Sn070Nue/#/match-summary/match-statistics/2
115,18.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Real Sociedad,2,71,5,4,1,0,7,0,2,2,6,,,331,283,7,59,30,,18.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Espanyol,1,29,4,3,1,0,8,1,3,2,4,,,134,87,9,44,12,,cat15,https://www.flashscore.com/match/Sn070Nue/#/match-summary/match-statistics/1
116,18.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Betis,1,40,6,2,2,2,6,0,2,1,7,0,,175,142,9,36,23,,18.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Girona,0,60,6,1,4,1,9,3,2,1,4,2,,272,238,8,64,36,,cat16,https://www.flashscore.com/match/0YqRKiR9/#/match-summary/match-statistics/2
117,18.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Betis,1,48,3,1,1,1,6,2,0,1,2,0,,254,224,10,58,17,,18.09.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Girona,1,52,2,2,0,0,2,1,3,0,4,1,,276,241,13,45,15,,cat17,https://www.flashscore.com/match/0YqRKiR9/#/match-summary/match-statistics/1
118,18.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Atl. Madrid,1,55,4,1,1,2,7,6,1,0,10,3,1,300,272,4,68,29,,18.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Real Madrid,0,45,2,0,2,0,11,0,0,0,7,1,0,246,212,6,34,5,,cat18,https://www.flashscore.com/match/tWTPMDdc/#/match-summary/match-statistics/2
119,18.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Atl. Madrid,0,51,8,4,3,1,9,2,1,1,5,1,,264,236,6,46,17,,18.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 6",Real Madrid,2,49,4,3,0,1,6,1,0,4,9,1,,260,238,5,40,8,,cat19,https://www.flashscore.com/match/tWTPMDdc/#/match-summary/match-statistics/1
120,30.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Ath Bilbao,2,52,8,2,4,2,6,4,3,1,10,0,,179,154,7,50,23,,30.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Almeria,0,48,7,1,3,3,12,2,1,0,6,2,,173,141,5,29,14,,cat0,https://www.flashscore.com/match/dtXdBvfD/#/match-summary/match-statistics/2
121,30.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Ath Bilbao,2,66,9,2,4,3,8,7,2,1,7,1,,279,241,7,69,41,,30.09.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Almeria,0,34,1,1,0,0,9,0,5,0,2,1,,146,104,8,24,8,,cat1,https://www.flashscore.com/match/dtXdBvfD/#/match-summary/match-statistics/1
122,01.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Cadiz CF,0,36,7,1,2,4,4,4,3,4,8,1,1,126,97,11,35,17,,01.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Villarreal,0,64,7,4,2,1,11,2,0,1,4,1,0,245,206,9,59,25,,cat2,https://www.flashscore.com/match/z301M42E/#/match-summary/match-statistics/2
123,01.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Cadiz CF,0,44,3,1,1,1,5,2,0,2,5,1,,175,140,9,50,19,,01.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Villarreal,0,56,7,2,3,2,5,3,1,1,4,2,,236,193,6,58,30,,cat3,https://www.flashscore.com/match/z301M42E/#/match-summary/match-statistics/1
124,01.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Getafe,0,39,8,3,2,3,7,3,0,3,13,1,,133,88,11,42,24,,01.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Valladolid,1,61,7,4,2,1,13,1,2,3,6,2,,233,191,5,57,25,,cat4,https://www.flashscore.com/match/xIsbNpm8/#/match-summary/match-statistics/2
125,01.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Getafe,2,49,6,3,1,2,8,1,1,1,10,1,,188,158,6,52,24,,01.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Valladolid,2,51,7,3,1,3,10,1,1,1,7,2,,200,171,8,30,13,,cat5,https://www.flashscore.com/match/xIsbNpm8/#/match-summary/match-statistics/1
126,01.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Sevilla,0,60,11,2,6,3,5,3,1,3,4,1,,321,287,9,75,37,,01.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Atl. Madrid,1,40,11,4,4,3,5,3,0,2,6,1,,209,166,7,36,18,,cat6,https://www.flashscore.com/match/lAtxG2ur/#/match-summary/match-statistics/2
127,01.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Sevilla,0,60,3,1,2,0,6,2,1,1,5,2,,307,268,4,49,28,,01.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Atl. Madrid,1,40,9,2,5,2,6,4,0,1,6,1,,201,163,8,43,23,,cat7,https://www.flashscore.com/match/lAtxG2ur/#/match-summary/match-statistics/1
128,01.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Mallorca,0,25,7,2,4,1,7,3,2,1,3,1,,141,114,10,43,19,,01.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Barcelona,0,75,5,1,3,1,5,3,1,2,5,1,,417,388,7,73,32,,cat8,https://www.flashscore.com/match/S0utFMfl/#/match-summary/match-statistics/2
129,01.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Mallorca,0,30,6,1,3,2,8,2,0,1,6,1,,142,113,5,33,14,,01.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Barcelona,1,70,6,2,3,1,6,2,0,1,8,3,,353,327,4,65,19,,cat9,https://www.flashscore.com/match/S0utFMfl/#/match-summary/match-statistics/1
