,H_datetime,H_Gameinfo,H_Teamnames,H_Goals,H_Ball Possession,H_Goal Attempts,H_Shots on Goal,H_Shots off Goal,H_Blocked Shots,H_Free Kicks,H_Corner Kicks,H_Offsides,H_Goalkeeper Saves,H_Fouls,H_Yellow Cards,H_Red Cards,H_Total Passes,H_Completed Passes,H_Tackles,H_Attacks,H_Dangerous Attacks,A_datetime,A_gameinfo,A_Teamnames,A_Goals,A_Ball Possession,A_Goal Attempts,A_Shots on Goal,A_Shots off Goal,A_Blocked Shots,A_Free Kicks,A_Corner Kicks,A_Offsides,A_Goalkeeper Saves,A_Fouls,A_Yellow Cards,A_Red Cards,A_Total Passes,A_Completed Passes,A_Tackles,A_Attacks,A_Dangerous Attacks,H_cat,gameurl
276,29.11.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 13",Mallorca,0,67,5,1,2,2,11,3,2,2,5,2,,,,,72,33,29.11.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 13",Cadiz CF,0,33,4,2,2,0,7,0,0,1,11,3,,,,,32,10,cat276,https://www.flashscore.com/match/t4abRzTb/#/match-summary/match-statistics/2
277,29.11.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 13",Mallorca,1,69,11,2,5,4,7,4,2,0,9,,,,,,50,37,29.11.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 13",Cadiz CF,1,31,2,1,1,0,11,0,0,1,7,,,,,,32,8,cat277,https://www.flashscore.com/match/t4abRzTb/#/match-summary/match-statistics/1
278,01.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Las Palmas,1,70,8,4,1,3,3,1,2,3,5,0,0,,,,55,12,01.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Getafe,0,30,8,3,3,2,7,3,1,3,4,4,1,,,,56,21,cat278,https://www.flashscore.com/match/O8jgIi7r/#/match-summary/match-statistics/2
279,01.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Las Palmas,1,72,3,2,0,1,7,3,2,1,6,0,,,,,49,15,01.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Getafe,0,28,4,1,3,0,8,1,1,1,5,1,,,,,42,13,cat279,https://www.flashscore.com/match/O8jgIi7r/#/match-summary/match-statistics/1
280,02.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Girona,2,82,8,5,0,3,5,2,2,1,2,1,,,,,79,51,02.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Valencia,1,18,4,2,1,1,6,0,1,3,5,3,,,,,21,6,cat280,https://www.flashscore.com/match/8xbBQFa2/#/match-summary/match-statistics/2
281,02.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Girona,0,72,1,0,0,1,3,1,6,1,4,1,,,,,62,41,02.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Valencia,0,28,5,1,2,2,11,2,1,0,2,0,,,,,23,12,cat281,https://www.flashscore.com/match/8xbBQFa2/#/match-summary/match-statistics/1
282,02.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Ath Bilbao,3,43,6,3,2,1,6,2,2,2,10,0,,,,,40,9,02.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Rayo Vallecano,0,57,7,2,5,0,12,2,0,0,6,1,,,,,58,21,cat282,https://www.flashscore.com/match/UiSUHNe2/#/match-summary/match-statistics/2
283,02.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Ath Bilbao,1,57,3,1,2,0,7,5,3,1,5,1,,,,,74,35,02.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Rayo Vallecano,0,43,4,1,2,1,9,0,2,0,5,1,,,,,29,9,cat283,https://www.flashscore.com/match/UiSUHNe2/#/match-summary/match-statistics/1
284,02.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Real Madrid,1,68,8,3,3,2,2,4,2,0,5,0,,,,,51,27,02.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Granada CF,0,32,1,0,1,0,2,0,2,2,6,1,,,,,34,7,cat284,https://www.flashscore.com/match/hrecHBMl/#/match-summary/match-statistics/2
285,02.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Real Madrid,1,74,3,1,1,1,5,2,5,0,5,2,,,,,75,36,02.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Granada CF,0,26,0,0,0,0,6,0,0,0,6,0,,,,,29,6,cat285,https://www.flashscore.com/match/hrecHBMl/#/match-summary/match-statistics/1
286,02.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Osasuna,0,20,4,1,3,0,8,0,1,3,7,3,,,,,43,17,02.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Real Sociedad,0,80,8,3,1,4,9,4,3,1,5,3,,,,,74,40,cat286,https://www.flashscore.com/match/nTdFPZE8/#/match-summary/match-statistics/2
287,02.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Osasuna,1,36,5,2,2,1,7,1,0,1,5,,,,,,48,23,02.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Real Sociedad,1,64,9,2,4,3,6,4,2,1,5,,,,,,74,34,cat287,https://www.flashscore.com/match/nTdFPZE8/#/match-summary/match-statistics/1
288,03.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Mallorca,0,69,5,3,1,1,9,3,1,2,8,2,,,,,82,41,03.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Alaves,0,31,3,2,0,1,9,1,0,3,9,1,,,,,33,16,cat288,https://www.flashscore.com/match/WYg1GVye/#/match-summary/match-statistics/2
289,03.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Mallorca,0,57,2,0,1,1,6,2,0,2,8,2,,,,,64,21,03.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Alaves,0,43,4,2,0,2,8,3,0,0,6,1,,,,,44,23,cat289,https://www.flashscore.com/match/WYg1GVye/#/match-summary/match-statistics/1
290,03.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Almeria,0,76,14,6,6,2,2,4,2,2,4,0,,,,,71,42,03.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Betis,0,24,3,2,1,0,8,3,0,6,2,3,,,,,31,9,cat290,https://www.flashscore.com/match/j1TQI3td/#/match-summary/match-statistics/2
291,03.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Almeria,0,48,6,2,3,1,7,0,2,0,8,,0,,,,46,23,03.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Betis,0,52,3,0,2,1,9,3,1,2,6,,1,,,,40,15,cat291,https://www.flashscore.com/match/j1TQI3td/#/match-summary/match-statistics/1
292,03.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Sevilla,1,58,9,3,4,2,7,4,0,3,4,2,,,,,57,65,03.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Villarreal,1,42,4,4,0,0,3,3,0,2,8,2,,,,,38,15,cat292,https://www.flashscore.com/match/tjdJOgUE/#/match-summary/match-statistics/2
293,03.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Sevilla,0,54,9,1,5,3,8,4,1,0,2,1,,,,,,,03.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Villarreal,0,46,1,0,1,0,3,1,0,1,8,1,,,,,,,cat293,https://www.flashscore.com/match/tjdJOgUE/#/match-summary/match-statistics/1
294,03.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Barcelona,0,54,6,0,3,3,10,2,0,3,13,5,,,,,50,24,03.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Atl. Madrid,0,46,5,3,1,1,11,1,2,0,8,1,,,,,36,18,cat294,https://www.flashscore.com/match/vyFMNDqL/#/match-summary/match-statistics/2
295,03.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Barcelona,1,64,7,2,4,1,6,5,1,1,4,0,,,,,64,36,03.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Atl. Madrid,0,36,3,1,1,1,5,1,2,1,4,3,,,,,28,9,cat295,https://www.flashscore.com/match/vyFMNDqL/#/match-summary/match-statistics/1
296,04.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Celta Vigo,1,76,14,5,3,6,6,6,1,0,8,1,,,,,78,77,04.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Cadiz CF,0,24,1,0,1,0,9,1,0,4,7,3,,,,,27,9,cat296,https://www.flashscore.com/match/Ma4RMXbR/#/match-summary/match-statistics/2
297,04.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Celta Vigo,0,60,12,2,7,3,12,6,1,0,6,0,0,,,,65,39,04.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 15",Cadiz CF,1,40,1,1,0,0,5,0,1,2,11,3,1,,,,43,14,cat297,https://www.flashscore.com/match/Ma4RMXbR/#/match-summary/match-statistics/1
298,08.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Getafe,1,76,7,5,1,1,7,6,1,0,4,2,1,,,,78,44,08.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Valencia,0,24,2,0,2,0,5,0,0,4,7,2,2,,,,34,7,cat298,https://www.flashscore.com/match/KfzdxDbE/#/match-summary/match-statistics/2
299,08.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Getafe,0,60,1,1,0,0,8,1,1,0,11,0,,,,,91,23,08.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Valencia,0,40,1,0,1,0,11,0,1,1,8,2,,,,,38,4,cat299,https://www.flashscore.com/match/KfzdxDbE/#/match-summary/match-statistics/1
300,09.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Alaves,0,48,12,3,4,5,11,8,6,1,8,3,,,,,35,35,09.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Las Palmas,0,52,3,1,2,0,15,0,1,3,8,2,,,,,40,16,cat300,https://www.flashscore.com/match/vcjcziTQ/#/match-summary/match-statistics/2
301,09.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Alaves,0,32,7,2,4,1,8,4,1,0,5,0,,,,,33,27,09.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Las Palmas,1,68,6,1,4,1,6,3,2,2,5,2,,,,,50,29,cat301,https://www.flashscore.com/match/vcjcziTQ/#/match-summary/match-statistics/1
302,09.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Betis,1,40,7,3,2,2,5,6,0,0,10,2,,,,,42,17,09.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Real Madrid,1,60,4,1,2,1,10,3,0,2,5,1,,,,,45,24,cat302,https://www.flashscore.com/match/S0mAE967/#/match-summary/match-statistics/2
303,09.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Betis,0,34,7,3,2,2,4,2,0,1,4,,,,,,24,19,09.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Real Madrid,0,66,8,1,4,3,4,3,1,3,2,,,,,,58,26,cat303,https://www.flashscore.com/match/S0mAE967/#/match-summary/match-statistics/1
304,09.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Villarreal,0,66,16,2,3,11,10,3,4,0,5,1,,,,,87,50,09.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Real Sociedad,0,34,2,0,2,0,9,0,0,2,11,1,,,,,30,13,cat304,https://www.flashscore.com/match/WfVyT8L0/#/match-summary/match-statistics/2
305,09.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Villarreal,0,36,4,2,1,1,11,2,3,2,5,1,,,,,27,6,09.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Real Sociedad,3,64,14,5,4,5,9,3,2,2,11,0,,,,,63,24,cat305,https://www.flashscore.com/match/WfVyT8L0/#/match-summary/match-statistics/1
306,09.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Mallorca,0,31,4,2,0,2,3,2,1,2,10,2,,,,,44,16,09.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Sevilla,0,69,11,2,5,4,12,5,1,2,3,1,,,,,73,33,cat306,https://www.flashscore.com/match/06igyXDK/#/match-summary/match-statistics/2
307,09.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Mallorca,1,35,2,1,1,0,4,2,2,3,5,0,,,,,45,12,09.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Sevilla,0,65,8,3,5,0,6,7,0,0,3,1,,,,,76,21,cat307,https://www.flashscore.com/match/06igyXDK/#/match-summary/match-statistics/1
308,10.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Atl. Madrid,0,57,6,1,3,2,1,2,1,3,6,1,,,,,60,27,10.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Almeria,1,43,12,4,4,4,2,9,1,1,5,0,,,,,49,34,cat308,https://www.flashscore.com/match/dxwPVAyr/#/match-summary/match-statistics/2
309,10.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Atl. Madrid,2,57,7,3,4,0,7,1,3,1,7,,,,,,48,13,10.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Almeria,0,43,7,1,2,4,6,6,1,1,6,,,,,,47,29,cat309,https://www.flashscore.com/match/dxwPVAyr/#/match-summary/match-statistics/1
310,10.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Cadiz CF,0,51,7,2,3,2,12,2,6,4,7,1,,,,,44,30,10.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Osasuna,1,49,9,5,3,1,12,1,2,2,9,1,,,,,54,21,cat310,https://www.flashscore.com/match/t4yhwgq8/#/match-summary/match-statistics/2
311,10.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Cadiz CF,1,37,5,3,1,1,6,0,2,0,8,0,,,,,39,7,10.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Osasuna,0,63,4,0,0,4,11,3,0,2,7,1,,,,,67,26,cat311,https://www.flashscore.com/match/t4yhwgq8/#/match-summary/match-statistics/1
312,10.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Barcelona,1,49,19,6,8,5,8,2,0,1,6,1,,,,,50,38,10.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Girona,2,51,8,3,3,2,6,1,0,5,7,2,,,,,54,24,cat312,https://www.flashscore.com/match/Ecq6Fki1/#/match-summary/match-statistics/2
313,10.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Barcelona,1,57,12,5,3,4,5,6,1,2,1,,,,,,65,37,10.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Girona,2,43,7,4,3,0,2,2,2,4,3,,,,,,32,18,cat313,https://www.flashscore.com/match/Ecq6Fki1/#/match-summary/match-statistics/1
314,11.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Rayo Vallecano,0,61,7,2,3,2,5,3,0,1,9,3,,,,,55,22,11.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Celta Vigo,0,39,2,1,1,0,6,0,0,2,6,0,,,,,59,19,cat314,https://www.flashscore.com/match/h4WXTl6f/#/match-summary/match-statistics/2
315,11.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Rayo Vallecano,0,65,11,2,5,4,3,5,3,1,6,,,,,,56,37,11.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Celta Vigo,0,35,2,1,1,0,9,1,0,2,4,,,,,,41,12,cat315,https://www.flashscore.com/match/h4WXTl6f/#/match-summary/match-statistics/1
316,11.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Granada CF,1,51,4,1,2,1,6,0,1,0,3,0,,,,,46,19,11.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Ath Bilbao,0,49,6,0,5,1,3,3,1,0,7,2,,,,,52,36,cat316,https://www.flashscore.com/match/AusTUUjl/#/match-summary/match-statistics/2
317,11.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Granada CF,0,45,3,2,1,0,4,1,1,3,6,,,,,,33,14,11.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 16",Ath Bilbao,1,55,13,4,7,2,5,5,0,2,4,,,,,,54,37,cat317,https://www.flashscore.com/match/AusTUUjl/#/match-summary/match-statistics/1
318,15.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Osasuna,1,62,8,3,4,1,7,6,0,2,12,2,,,,,62,33,15.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Rayo Vallecano,0,38,4,2,2,0,11,1,2,2,3,2,,,,,47,18,cat318,https://www.flashscore.com/match/h0GWljrK/#/match-summary/match-statistics/2
319,15.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Osasuna,0,60,2,1,1,0,11,3,0,1,8,0,,,,,52,18,15.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Rayo Vallecano,0,40,5,1,3,1,9,0,1,1,10,1,,,,,51,11,cat319,https://www.flashscore.com/match/h0GWljrK/#/match-summary/match-statistics/1
320,16.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Celta Vigo,0,36,1,0,1,0,10,3,2,1,11,4,1,,,,54,16,16.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Granada CF,0,64,5,1,3,1,14,1,0,0,10,2,0,,,,53,22,cat320,https://www.flashscore.com/match/tQCSkWSD/#/match-summary/match-statistics/2
321,16.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Celta Vigo,1,42,10,4,5,1,7,4,1,1,9,2,,,,,58,21,16.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Granada CF,0,58,2,1,0,1,10,0,0,3,8,0,,,,,46,9,cat321,https://www.flashscore.com/match/tQCSkWSD/#/match-summary/match-statistics/1
322,16.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Ath Bilbao,2,38,5,3,1,1,10,3,1,1,3,0,,,,,35,19,16.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Atl. Madrid,0,62,5,1,2,2,2,3,3,1,7,1,,,,,56,26,cat322,https://www.flashscore.com/match/vLYqRnjD/#/match-summary/match-statistics/2
323,16.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Ath Bilbao,0,38,11,4,5,2,3,0,0,2,4,,,,,,55,31,16.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Atl. Madrid,0,62,2,2,0,0,4,4,1,4,3,,,,,,50,8,cat323,https://www.flashscore.com/match/vLYqRnjD/#/match-summary/match-statistics/1
324,16.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Sevilla,0,50,8,2,4,2,10,1,2,3,12,2,,,,,39,17,16.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Getafe,1,50,9,4,4,1,13,2,0,2,10,1,,,,,48,26,cat324,https://www.flashscore.com/match/vLfFtSk0/#/match-summary/match-statistics/2
325,16.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Sevilla,0,64,4,2,0,2,8,3,4,1,6,1,,,,,59,31,16.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Getafe,2,36,5,3,1,1,10,0,0,2,8,2,,,,,51,16,cat325,https://www.flashscore.com/match/vLfFtSk0/#/match-summary/match-statistics/1
326,16.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Valencia,1,28,5,2,2,1,8,1,2,4,4,1,,,,,37,4,16.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Barcelona,1,72,9,5,2,2,6,4,1,1,7,2,,,,,63,24,cat326,https://www.flashscore.com/match/lW12qU5s/#/match-summary/match-statistics/2
327,16.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Valencia,0,44,6,2,2,2,6,3,1,3,5,,,,,,53,29,16.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Barcelona,0,56,7,3,2,2,6,2,2,2,4,,,,,,53,32,cat327,https://www.flashscore.com/match/lW12qU5s/#/match-summary/match-statistics/1
328,17.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Almeria,0,53,5,0,1,4,5,3,0,0,5,2,,,,,51,19,17.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Mallorca,0,47,8,0,5,3,5,1,1,0,4,1,,,,,58,22,cat328,https://www.flashscore.com/match/0UZuSSz7/#/match-summary/match-statistics/2
329,17.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Almeria,0,53,2,1,1,0,6,1,1,2,7,,,,,,44,10,17.12.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Mallorca,0,47,12,2,6,4,7,3,1,1,5,,,,,,49,23,cat329,https://www.flashscore.com/match/0UZuSSz7/#/match-summary/match-statistics/1
330,17.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Real Sociedad,0,61,6,1,3,2,7,2,2,1,10,3,,,,,64,25,17.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Betis,0,39,7,1,3,3,12,6,1,1,6,3,,,,,48,17,cat330,https://www.flashscore.com/match/67d7rlLm/#/match-summary/match-statistics/2
331,17.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Real Sociedad,0,53,6,3,2,1,6,1,3,2,2,0,,,,,42,27,17.12.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Betis,0,47,5,2,2,1,5,1,0,3,6,1,,,,,58,21,cat331,https://www.flashscore.com/match/67d7rlLm/#/match-summary/match-statistics/1
332,17.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Las Palmas,0,65,3,0,3,0,3,3,1,3,4,1,,,,,67,26,17.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Cadiz CF,1,35,10,4,3,3,5,4,0,0,4,0,,,,,63,21,cat332,https://www.flashscore.com/match/pbeBs8zf/#/match-summary/match-statistics/2
333,17.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Las Palmas,1,65,4,2,2,0,12,1,2,1,5,0,,,,,54,16,17.12.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Cadiz CF,0,35,3,1,2,0,7,2,5,1,8,3,,,,,47,12,cat333,https://www.flashscore.com/match/pbeBs8zf/#/match-summary/match-statistics/1
334,17.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Real Madrid,2,66,10,5,1,4,8,9,2,0,9,2,,,,,50,35,17.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Villarreal,1,34,1,1,0,0,13,0,0,3,8,3,,,,,27,9,cat334,https://www.flashscore.com/match/nNFzlAcQ/#/match-summary/match-statistics/2
335,17.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Real Madrid,2,54,12,4,4,4,4,5,2,0,5,,,,,,63,34,17.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Villarreal,0,46,2,0,1,1,7,0,0,2,4,,,,,,38,13,cat335,https://www.flashscore.com/match/nNFzlAcQ/#/match-summary/match-statistics/1
336,18.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Girona,1,65,4,1,3,0,2,1,2,1,4,,,,,,45,21,18.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Alaves,0,35,11,1,9,1,6,2,0,0,3,,,,,,47,27,cat336,https://www.flashscore.com/match/hObJun56/#/match-summary/match-statistics/2
337,18.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Girona,2,69,5,3,0,2,5,2,1,1,5,0,,,,,73,46,18.12.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 17",Alaves,0,31,1,1,0,0,6,0,1,1,4,1,,,,,22,6,cat337,https://www.flashscore.com/match/hObJun56/#/match-summary/match-statistics/1
338,19.12.2023 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 18",Rayo Vallecano,0,61,4,0,2,2,11,5,1,1,8,1,0,,,,39,19,19.12.2023 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 18",Valencia,1,39,3,2,1,0,9,1,0,0,11,4,1,,,,50,14,cat338,https://www.flashscore.com/match/QVVqd7km/#/match-summary/match-statistics/2
339,19.12.2023 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 18",Rayo Vallecano,0,57,3,1,2,0,9,3,1,1,8,0,,,,,48,25,19.12.2023 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 18",Valencia,0,43,5,1,2,2,9,0,2,1,7,1,,,,,57,17,cat339,https://www.flashscore.com/match/QVVqd7km/#/match-summary/match-statistics/1
340,19.12.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 18",Granada CF,0,47,8,2,4,2,10,4,0,1,5,1,,,,,65,34,19.12.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 18",Sevilla,1,53,6,2,3,1,5,0,1,2,10,1,,,,,38,20,cat340,https://www.flashscore.com/match/KhVmeR4g/#/match-summary/match-statistics/2
341,19.12.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 18",Granada CF,0,55,4,1,1,2,9,2,2,1,5,1,,,,,36,27,19.12.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 18",Sevilla,2,45,6,3,2,1,7,4,1,1,8,0,,,,,56,19,cat341,https://www.flashscore.com/match/KhVmeR4g/#/match-summary/match-statistics/1
342,19.12.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 18",Atl. Madrid,2,30,3,2,1,0,7,0,3,5,3,1,,,,,23,7,19.12.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 18",Getafe,3,70,23,8,10,5,4,9,0,0,9,3,,,,,62,44,cat342,https://www.flashscore.com/match/EwmSwQZI/#/match-summary/match-statistics/2
343,19.12.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 18",Atl. Madrid,1,51,5,2,1,2,5,1,7,1,4,2,1,,,,39,18,19.12.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 18",Getafe,0,49,6,1,4,1,10,3,0,1,5,0,0,,,,66,24,cat343,https://www.flashscore.com/match/EwmSwQZI/#/match-summary/match-statistics/1
