,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
262,Palermo,0,1.16,17,3,7,8.26,1.29,Empoli,0,1.19,15,3,6,5.00,1.40
263,Cesena,0,0.05,3,2,6,7.49,0.83,Palermo,0,0.28,7,1,3,5.58,1.45
264,Udinese,1,0.45,11,1,6,6.27,0.34,Palermo,3,1.86,11,5,5,14.58,2.50
265,Palermo,2,1.86,14,7,4,4.73,2.13,Genoa,1,0.91,10,1,15,4.47,0.65
266,Parma,1,1.12,8,5,4,11.67,0.80,Palermo,0,1.80,13,3,8,8.38,1.93
267,Palermo,2,2.48,16,3,3,14.35,2.46,Torino,2,1.06,14,4,6,15.06,0.38
268,Sassuolo,0,0.40,6,2,1,8.36,0.38,Palermo,0,1.66,13,2,6,5.52,2.42
269,Cagliari,0,1.45,19,7,16,9.03,1.14,Palermo,1,1.73,17,6,4,8.30,1.60
270,Sampdoria,2,0.42,8,4,3,10.71,1.28,Torino,0,0.39,8,0,3,10.35,1.21
271,Sassuolo,0,0.66,14,5,2,9.25,1.31,Sampdoria,0,0.65,12,3,6,7.11,1.30
272,Genoa,0,0.20,7,3,4,6.96,1.10,Sampdoria,1,0.25,9,1,1,3.38,1.23
273,Cagliari,2,1.52,13,4,3,6.89,0.47,Sampdoria,2,2.72,13,8,3,12.72,2.35
274,Inter,1,2.32,17,5,10,6.70,2.63,Sampdoria,0,0.53,10,4,2,10.16,0.25
275,Cesena,1,1.01,8,3,1,9.27,1.01,Sampdoria,1,1.41,19,6,13,6.75,1.66
276,Sampdoria,1,0.86,14,3,3,7.82,1.30,Napoli,1,0.90,15,3,4,6.00,1.36
277,Sampdoria,2,1.18,20,5,11,3.88,1.10,Udinese,2,1.49,8,4,5,10.77,1.62
278,Sampdoria,1,0.99,17,6,10,8.39,1.98,Empoli,0,0.33,7,2,3,10.09,0.68
279,Parma,0,0.93,8,1,11,21.29,0.28,Sampdoria,2,2.60,14,5,6,9.18,2.58
280,Torino,5,3.50,18,9,10,15.57,2.92,Sampdoria,1,0.47,12,1,5,4.33,0.05
281,Sampdoria,1,1.20,10,5,6,4.42,0.94,Sassuolo,1,1.77,19,4,4,7.65,1.81
282,Sampdoria,1,1.52,9,3,1,6.85,0.69,Genoa,1,2.44,17,4,4,3.84,2.08
283,Sampdoria,2,1.31,17,5,7,8.62,2.03,Cagliari,0,0.54,10,4,4,5.54,0.69
284,Sampdoria,1,1.42,10,2,5,20.67,2.28,Inter,0,0.40,12,2,11,3.21,0.48
285,Sampdoria,0,1.20,18,3,9,5.64,2.29,Cesena,0,0.17,5,3,3,9.08,0.42
286,Napoli,4,2.35,27,11,11,9.91,2.76,Sampdoria,2,0.27,9,2,2,16.78,0.14
287,Udinese,1,1.90,15,3,5,7.03,0.26,Sampdoria,4,4.31,20,11,7,7.00,2.64
288,Empoli,1,1.66,18,4,7,6.03,2.31,Sampdoria,1,0.50,11,5,6,11.25,0.48
289,Sampdoria,2,1.39,17,7,8,7.59,1.66,Parma,2,1.02,10,3,6,18.36,1.05
290,Cesena,1,1.09,9,5,3,25.42,2.01,Parma,0,0.44,12,1,9,9.22,0.69
291,Cesena,2,2.04,8,5,2,14.25,1.00,Empoli,2,2.58,17,5,6,9.94,1.74
292,Udinese,1,0.84,14,3,6,17.00,0.47,Cesena,1,2.09,7,5,7,13.64,2.35
293,Cesena,0,0.65,8,2,3,10.94,0.35,Inter,1,2.07,18,6,4,5.65,2.48
294,Cesena,0,1.06,11,3,4,7.58,0.22,Genoa,3,2.71,15,5,4,7.16,2.65
295,Sassuolo,1,1.76,17,9,3,9.04,2.05,Cesena,1,0.95,6,2,4,13.12,0.70
296,Cesena,1,0.47,10,3,3,14.65,0.40,Napoli,4,1.78,16,5,7,8.55,2.41
297,Cagliari,2,1.88,9,6,7,12.28,1.39,Cesena,1,1.81,16,5,5,5.54,1.31
298,Cesena,2,2.68,13,4,7,5.88,2.24,Torino,3,1.54,8,4,8,8.57,0.56
299,Parma,1,1.00,18,2,12,4.69,1.52,Cesena,2,0.76,10,5,6,5.93,1.14
300,Empoli,2,1.46,14,5,7,9.32,2.08,Cesena,0,0.63,11,2,3,8.42,0.66
301,Cesena,1,1.26,17,3,10,4.78,2.17,Udinese,0,0.38,10,3,5,13.40,0.55
302,Inter,1,1.24,19,4,11,5.31,2.19,Cesena,1,0.31,9,1,4,12.10,0.53
303,Genoa,3,3.41,19,5,8,7.10,2.64,Cesena,1,1.25,13,4,5,5.62,0.26
304,Cesena,2,2.50,13,6,9,10.29,2.30,Sassuolo,3,1.24,12,7,8,7.12,0.52
305,Napoli,3,1.92,15,4,14,6.97,2.47,Cesena,2,0.51,7,4,4,20.38,0.35
306,Cesena,0,0.33,11,2,2,9.38,0.68,Cagliari,1,1.01,13,4,5,11.17,1.98
307,Torino,5,4.01,18,9,6,25.83,2.99,Cesena,0,0.24,7,1,0,15.59,0.01
308,Udinese,4,1.06,12,5,3,23.67,0.73,Parma,2,1.86,18,6,8,7.22,2.03
309,Parma,1,1.20,12,2,3,7.07,0.89,Genoa,2,1.77,14,5,5,14.06,1.82
310,Parma,1,0.76,11,4,4,9.23,0.63,Sassuolo,3,1.64,8,3,4,11.88,2.12
311,Torino,1,1.33,15,4,7,15.75,1.91,Parma,0,0.69,10,2,6,10.50,0.80
312,Parma,2,1.68,11,4,5,35.22,2.41,Inter,0,0.53,14,1,13,3.93,0.39
313,Parma,0,0.81,11,2,10,8.70,1.25,Empoli,2,0.85,6,5,5,9.36,1.40
314,Parma,0,0.23,6,0,4,8.35,0.80,Cagliari,0,0.67,12,3,9,9.15,1.74
315,Napoli,2,2.61,18,7,6,9.23,2.91,Parma,0,0.10,3,0,2,14.17,0.05
316,Sassuolo,4,2.42,15,7,5,7.63,2.86,Parma,1,0.34,8,3,2,8.67,0.08
317,Parma,0,0.74,16,1,7,16.73,0.63,Torino,2,1.71,15,5,11,8.80,2.14
318,Inter,1,1.06,18,6,9,5.00,1.80,Parma,1,0.54,13,2,4,22.12,0.87
319,Parma,1,1.22,17,7,10,16.47,1.95,Udinese,0,0.54,7,0,10,7.66,0.74
320,Genoa,2,2.78,15,4,6,6.32,2.71,Parma,0,0.60,9,3,6,8.58,0.19
321,Empoli,2,1.07,12,5,6,7.64,1.37,Parma,2,1.03,15,5,3,12.07,1.30
322,Cagliari,4,2.09,11,7,4,15.11,2.23,Parma,0,0.99,21,3,8,9.31,0.57
323,Parma,2,1.30,13,5,1,13.00,1.28,Napoli,2,1.45,23,12,10,9.83,1.44
324,Genoa,1,0.52,11,5,3,12.28,0.42,Napoli,2,1.79,15,5,6,9.73,2.39
325,Genoa,1,0.64,12,3,2,8.31,0.50,Empoli,1,1.57,9,4,6,8.91,2.26
326,Udinese,2,1.13,15,2,7,8.43,0.77,Genoa,4,1.91,13,6,8,12.00,1.99
327,Cagliari,1,2.58,13,5,7,7.36,2.91,Genoa,1,0.35,9,5,5,5.42,0.05
328,Torino,2,1.82,10,4,3,9.19,2.47,Genoa,1,0.58,12,4,6,5.12,0.36
329,Inter,3,2.43,16,7,6,6.38,1.97,Genoa,1,1.64,13,6,2,13.07,0.79
330,Genoa,3,3.14,12,7,8,5.85,1.63,Sassuolo,3,2.79,15,10,7,4.81,1.14
331,Napoli,2,2.94,16,5,9,10.08,2.78,Genoa,1,0.57,12,5,5,10.70,0.15
332,Empoli,1,1.18,6,2,8,6.79,1.67,Genoa,1,0.92,15,2,10,8.41,0.97
333,Genoa,1,1.27,13,5,7,4.21,1.06,Udinese,1,1.64,14,6,5,8.70,1.66
334,Genoa,2,2.56,19,6,10,4.52,1.99,Cagliari,0,1.61,14,6,9,6.61,0.80
335,Genoa,5,1.55,13,8,6,8.39,2.23,Torino,1,0.54,9,4,3,10.32,0.53
336,Genoa,3,2.09,17,7,8,7.12,1.42,Inter,2,2.04,16,5,4,6.84,1.34
337,Sassuolo,3,2.65,16,6,0,8.46,1.73,Genoa,1,2.20,17,7,13,5.84,1.03
338,Udinese,1,0.69,9,3,0,14.63,1.63,Napoli,0,0.44,9,3,6,8.09,0.95
339,Sassuolo,0,0.76,11,1,9,6.46,0.76,Napoli,1,1.40,10,3,7,12.95,1.96
340,Napoli,2,3.28,24,9,6,9.89,2.90,Torino,1,0.41,8,2,6,23.27,0.06
341,Inter,2,1.55,22,5,6,9.09,1.74,Napoli,2,1.10,13,5,4,10.44,0.96
342,Napoli,3,1.45,14,6,6,4.77,0.53,Cagliari,3,2.71,11,8,7,18.25,2.29
343,Napoli,2,1.36,20,10,9,6.26,0.89,Empoli,2,1.96,10,4,3,14.58,1.87
344,Napoli,3,0.89,10,4,5,4.91,1.89,Udinese,1,0.34,11,3,3,11.10,0.74
345,Napoli,2,1.10,14,3,6,10.33,2.09,Sassuolo,0,0.30,10,1,3,12.05,0.59
346,Torino,1,0.96,10,4,2,12.90,1.55,Napoli,0,0.73,15,3,2,10.24,1.11
347,Napoli,2,1.46,17,7,5,10.09,1.32,Inter,2,1.48,13,5,6,5.73,1.38
348,Cagliari,0,0.52,7,3,6,11.91,0.86,Napoli,3,1.05,14,4,0,12.09,1.80
349,Empoli,4,1.20,10,4,8,10.36,1.50,Napoli,2,1.02,14,5,6,9.81,1.16
350,Sassuolo,1,1.08,13,5,6,13.08,1.52,Cagliari,1,0.85,10,4,6,5.16,1.15
351,Inter,7,3.97,22,11,6,4.69,2.96,Sassuolo,0,0.48,13,2,4,9.97,0.03
352,Sassuolo,3,3.31,23,6,5,11.00,2.29,Empoli,1,1.84,16,6,4,8.12,0.54
353,Torino,0,1.66,12,5,3,13.56,1.63,Sassuolo,1,1.37,14,6,7,7.43,1.09
354,Sassuolo,1,1.27,18,2,11,6.73,1.82,Udinese,1,0.73,6,3,2,10.63,0.87
355,Cagliari,2,1.68,10,4,4,14.83,2.29,Sassuolo,1,0.56,13,3,11,5.24,0.49
356,Sassuolo,3,1.33,10,3,3,6.74,1.35,Inter,1,1.30,14,4,6,3.96,1.32
357,Empoli,3,2.09,14,6,12,8.96,2.49,Sassuolo,1,0.62,11,1,7,8.48,0.35
358,Sassuolo,1,1.09,9,1,3,12.78,0.68,Torino,1,1.98,21,8,8,12.28,2.04
359,Udinese,0,0.57,15,3,2,7.83,1.14,Sassuolo,1,0.73,12,3,7,9.41,1.47
360,Cagliari,1,0.78,11,5,8,7.66,0.90,Torino,2,1.30,12,4,5,16.53,1.81
361,Inter,1,1.30,15,5,9,9.93,0.31,Cagliari,4,3.32,16,7,11,10.59,2.58
362,Empoli,0,0.46,9,5,6,12.41,0.46,Cagliari,4,1.50,15,6,7,11.59,2.32
363,Udinese,2,0.90,12,3,7,8.83,1.12,Cagliari,2,1.08,12,6,2,7.38,1.51
364,Torino,1,1.42,17,7,7,12.50,2.28,Cagliari,1,0.35,11,3,2,11.83,0.48
365,Cagliari,1,1.35,13,5,5,9.09,0.67,Inter,2,2.42,19,9,9,3.67,2.12
366,Cagliari,1,0.98,16,5,5,12.00,1.61,Empoli,1,0.67,14,2,10,4.92,1.05
367,Cagliari,4,1.21,14,5,13,7.21,1.94,Udinese,3,0.55,11,6,5,14.95,0.76
368,Torino,0,1.10,11,2,5,13.39,1.17,Inter,0,1.31,14,2,5,8.87,1.51
369,Torino,1,1.39,23,5,7,11.86,1.71,Udinese,0,0.92,11,3,5,8.63,1.01
370,Empoli,0,1.05,17,3,5,7.38,1.86,Torino,0,0.45,10,3,6,9.42,0.80
371,Inter,0,0.47,14,2,6,4.54,0.72,Torino,1,1.07,9,2,7,19.63,1.97
372,Udinese,3,1.20,12,3,1,11.67,1.43,Torino,2,1.12,14,7,7,8.95,1.27
373,Torino,0,0.96,19,5,7,8.67,1.10,Empoli,1,1.26,21,6,4,13.13,1.62
374,Inter,1,1.37,15,2,11,3.77,1.26,Udinese,2,1.49,16,6,3,8.79,1.46
375,Empoli,0,0.75,19,5,9,5.69,1.08,Inter,0,0.96,8,1,3,7.71,1.58
376,Udinese,1,0.59,9,1,2,14.91,0.28,Inter,2,2.27,23,11,17,3.85,2.58
377,Inter,4,3.07,32,9,23,6.46,2.00,Empoli,3,2.04,11,5,6,11.71,0.80
378,Udinese,2,1.69,15,5,5,12.09,2.19,Empoli,0,0.69,14,2,6,15.94,0.58
379,Empoli,1,1.78,17,4,15,4.73,2.24,Udinese,2,0.71,10,3,0,16.83,0.54
