,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
235,Ingolstadt,0,0.18,5,1,7,10.96,0.70,Wolfsburg,0,0.73,17,3,4,4.70,1.84
236,FC Cologne,1,1.34,15,4,7,8.05,2.02,Ingolstadt,1,0.64,16,5,3,11.54,0.71
237,Ingolstadt,2,1.19,14,4,9,10.33,1.73,Eintracht Frankfurt,0,0.74,12,1,3,8.59,0.96
238,VfB Stuttgart,1,1.33,12,4,4,5.54,1.09,Ingolstadt,0,1.63,12,6,8,5.76,1.61
239,B. Monchengladbach,0,1.28,11,6,3,3.79,1.65,Ingolstadt,0,0.94,14,2,8,5.13,1.05
240,Ingolstadt,3,2.74,16,7,2,4.18,2.76,Darmstadt,1,0.58,8,2,6,7.77,0.16
241,Hannover 96,4,1.50,8,4,8,9.07,2.35,Ingolstadt,0,0.37,10,5,4,7.91,0.42
242,Borussia Dortmund,2,2.19,11,6,5,3.43,2.82,Ingolstadt,0,0.15,5,3,1,7.89,0.10
243,Wolfsburg,2,1.37,8,5,3,10.44,2.16,Ingolstadt,0,0.55,11,2,4,6.43,0.58
244,Ingolstadt,1,1.40,14,3,4,11.12,1.58,FC Cologne,1,1.14,8,3,2,11.47,1.10
245,Eintracht Frankfurt,1,2.64,21,3,9,4.52,2.15,Ingolstadt,1,1.55,12,6,8,9.12,0.64
246,Ingolstadt,3,1.87,22,8,5,5.00,0.63,VfB Stuttgart,3,3.11,16,6,5,5.12,2.20
247,Ingolstadt,1,2.05,15,4,11,6.35,2.73,B. Monchengladbach,0,0.31,7,3,5,7.75,0.17
248,Darmstadt,2,1.25,7,3,3,10.74,2.28,Ingolstadt,0,0.35,8,3,2,2.50,0.47
249,Ingolstadt,2,1.17,9,3,3,11.19,1.28,Hannover 96,2,1.23,13,4,11,3.23,1.40
250,Darmstadt,2,1.81,11,4,9,6.81,1.32,Hannover 96,2,1.86,13,5,3,4.88,1.40
251,Borussia Dortmund,2,1.97,15,4,17,3.69,2.52,Darmstadt,2,0.51,4,3,1,12.69,0.32
252,Darmstadt,0,0.59,9,3,5,14.57,0.96,Wolfsburg,1,0.98,19,6,10,4.56,1.69
253,VfB Stuttgart,2,2.13,18,3,4,3.07,2.19,Darmstadt,0,1.09,17,5,5,8.04,0.60
254,Darmstadt,0,0.51,9,1,7,16.43,0.92,FC Cologne,0,0.93,12,2,6,6.78,1.73
255,Eintracht Frankfurt,0,1.06,15,3,7,3.62,0.98,Darmstadt,1,1.55,19,4,6,12.43,1.76
256,B. Monchengladbach,3,1.04,13,5,6,6.83,0.58,Darmstadt,2,2.23,15,6,4,10.74,2.22
257,Hannover 96,1,1.29,13,5,10,3.87,0.40,Darmstadt,2,2.77,13,5,5,10.54,2.45
258,Darmstadt,0,0.42,5,1,4,12.42,0.06,Borussia Dortmund,2,3.36,13,7,13,3.85,2.90
259,Wolfsburg,1,1.31,19,5,8,4.00,1.27,Darmstadt,1,1.38,11,1,5,16.90,1.46
260,Darmstadt,2,2.22,15,6,8,7.38,2.64,VfB Stuttgart,2,0.48,9,3,2,3.55,0.24
261,FC Cologne,4,2.57,15,9,4,7.07,2.37,Darmstadt,1,1.03,15,2,5,12.22,0.46
262,Darmstadt,1,1.19,10,5,7,9.62,1.69,Eintracht Frankfurt,2,0.85,12,4,7,7.18,0.97
263,Darmstadt,0,0.36,9,0,4,27.06,0.30,B. Monchengladbach,2,1.87,22,3,7,4.28,2.53
264,Hannover 96,2,0.58,5,3,1,26.92,0.25,Borussia Dortmund,4,2.17,17,6,18,6.00,2.62
265,Hannover 96,1,0.81,8,3,2,6.35,0.59,VfB Stuttgart,3,1.82,19,12,5,7.29,2.16
266,Wolfsburg,1,1.42,23,9,7,6.88,1.62,Hannover 96,1,1.09,9,3,1,30.13,1.09
267,FC Cologne,0,1.52,16,5,7,6.24,1.52,Hannover 96,1,1.26,8,4,2,15.86,1.14
268,Hannover 96,1,0.45,10,4,3,22.16,0.94,Eintracht Frankfurt,2,0.75,5,4,4,10.34,1.66
269,B. Monchengladbach,2,2.62,21,9,16,8.76,1.64,Hannover 96,1,2.20,14,8,4,17.29,1.13
270,Borussia Dortmund,1,1.24,14,7,5,4.72,2.34,Hannover 96,0,0.21,5,1,2,59.67,0.40
271,VfB Stuttgart,1,3.13,22,10,12,5.26,2.38,Hannover 96,2,1.60,12,8,0,18.61,0.45
272,Hannover 96,0,0.40,6,2,2,31.00,0.09,Wolfsburg,4,3.16,23,11,5,12.00,2.85
273,Hannover 96,0,0.99,17,2,6,8.58,1.20,FC Cologne,2,1.13,12,5,5,20.11,1.47
274,Eintracht Frankfurt,1,1.39,11,5,3,3.90,2.26,Hannover 96,0,0.38,8,3,5,7.68,0.50
275,Hannover 96,2,1.64,12,8,7,8.58,2.16,B. Monchengladbach,0,0.73,8,2,5,7.84,0.59
276,Borussia Dortmund,4,2.42,18,7,7,11.46,2.84,B. Monchengladbach,0,0.19,5,1,1,20.26,0.09
277,Borussia Dortmund,4,2.12,14,9,6,6.30,2.38,VfB Stuttgart,1,0.70,8,3,5,17.18,0.44
278,Wolfsburg,1,1.79,22,8,5,12.41,0.78,Borussia Dortmund,2,2.59,14,6,5,10.84,2.00
279,Borussia Dortmund,4,6.03,24,11,22,7.76,3.00,Eintracht Frankfurt,1,0.13,3,2,0,36.44,0.00
280,FC Cologne,2,0.77,14,6,6,15.20,1.35,Borussia Dortmund,1,0.75,14,3,9,5.30,1.28
281,B. Monchengladbach,1,0.97,10,3,9,9.29,0.37,Borussia Dortmund,3,2.60,12,4,13,8.20,2.48
282,VfB Stuttgart,0,0.48,8,1,3,6.67,0.06,Borussia Dortmund,3,3.54,15,9,14,11.86,2.91
283,Borussia Dortmund,5,3.14,20,10,20,7.30,2.78,Wolfsburg,1,0.64,6,4,1,17.80,0.14
284,Eintracht Frankfurt,1,0.70,6,4,3,38.08,0.69,Borussia Dortmund,0,1.47,13,2,11,2.42,2.03
285,Borussia Dortmund,2,1.15,13,5,11,3.74,0.98,FC Cologne,2,1.61,6,5,3,68.14,1.74
286,FC Cologne,1,0.54,11,5,4,15.71,1.42,B. Monchengladbach,0,0.40,9,2,4,8.69,1.12
287,VfB Stuttgart,1,2.46,23,6,10,5.91,2.26,B. Monchengladbach,3,1.19,9,5,1,6.96,0.54
288,B. Monchengladbach,2,1.46,10,3,4,9.16,1.92,Wolfsburg,0,0.81,10,3,5,9.64,0.81
289,Eintracht Frankfurt,1,0.99,7,2,4,8.97,0.09,B. Monchengladbach,5,3.51,16,6,8,16.44,2.85
290,B. Monchengladbach,1,0.91,16,5,9,7.88,1.65,FC Cologne,0,0.57,12,6,2,10.40,1.00
291,B. Monchengladbach,4,3.24,14,6,12,10.05,2.94,VfB Stuttgart,0,0.28,8,3,2,12.18,0.03
292,Wolfsburg,2,0.86,12,3,2,17.67,1.17,B. Monchengladbach,1,1.07,14,5,9,6.45,1.50
293,B. Monchengladbach,3,1.87,16,8,10,6.17,2.76,Eintracht Frankfurt,0,0.08,4,0,6,10.55,0.13
294,Wolfsburg,2,0.74,5,3,4,7.67,1.15,Eintracht Frankfurt,1,0.95,13,6,6,11.24,1.49
295,FC Cologne,1,1.38,9,6,6,14.74,0.80,Wolfsburg,1,2.14,15,7,4,4.77,1.96
296,VfB Stuttgart,3,1.78,9,6,5,39.00,1.72,Wolfsburg,1,1.33,17,7,10,7.12,1.01
297,Eintracht Frankfurt,3,1.19,12,6,4,18.81,0.42,Wolfsburg,2,2.76,18,11,17,5.46,2.43
298,Wolfsburg,1,2.05,17,4,6,7.85,2.41,FC Cologne,1,0.70,11,4,3,13.79,0.41
299,Wolfsburg,3,2.79,17,7,7,19.21,2.55,VfB Stuttgart,1,0.97,13,6,5,8.47,0.31
300,VfB Stuttgart,1,2.52,15,4,9,4.91,1.86,Eintracht Frankfurt,4,1.96,6,4,4,7.88,0.84
301,Eintracht Frankfurt,6,2.93,18,11,7,9.32,2.62,FC Cologne,2,0.90,13,7,6,9.93,0.27
302,Eintracht Frankfurt,2,2.37,17,7,7,10.46,0.80,VfB Stuttgart,4,3.36,16,9,6,14.67,2.01
303,FC Cologne,3,2.27,11,7,5,14.33,2.54,Eintracht Frankfurt,1,0.61,14,4,2,12.59,0.32
304,VfB Stuttgart,1,2.99,28,8,11,5.93,2.14,FC Cologne,3,1.85,9,5,4,14.20,0.65
305,FC Cologne,1,2.33,15,4,9,10.29,1.15,VfB Stuttgart,3,2.64,16,8,7,12.15,1.61
