,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
232,Schalke 04,1,1.47,7,4,2,18.19,1.93,Bayer Leverkusen,1,0.89,15,5,6,4.64,0.80
233,Bayer Leverkusen,3,2.19,13,6,7,9.06,2.55,FC Cologne,1,0.53,8,1,1,16.88,0.30
234,Wolfsburg,1,1.00,16,5,9,4.78,1.83,Paderborn,1,0.49,8,3,6,10.26,0.84
235,Paderborn,1,1.40,11,1,3,8.50,0.99,Schalke 04,5,1.92,17,11,14,7.74,1.75
236,FC Cologne,3,2.42,17,6,3,15.71,2.58,Paderborn,0,0.57,9,1,2,9.28,0.28
237,Hoffenheim,3,1.90,12,7,7,19.94,2.46,Paderborn,0,0.46,9,2,2,45.50,0.36
238,Paderborn,2,1.56,8,4,4,9.19,1.23,RasenBallsport Leipzig,3,1.79,18,7,10,8.30,1.53
239,Paderborn,1,1.38,13,3,2,4.68,1.08,Union Berlin,1,1.79,16,2,7,9.67,1.66
240,B. Monchengladbach,2,2.80,17,6,6,6.70,2.77,Paderborn,0,0.51,12,2,4,8.61,0.15
241,Paderborn,2,1.84,19,5,6,19.20,1.39,Eintracht Frankfurt,1,1.82,20,5,7,8.52,1.35
242,Paderborn,2,1.20,10,7,4,8.22,0.87,Wolfsburg,4,1.83,9,5,8,6.48,1.87
243,Schalke 04,1,1.03,15,4,15,4.29,1.75,Paderborn,1,0.56,15,4,4,14.77,0.91
244,Paderborn,1,0.60,16,2,5,16.06,0.14,FC Cologne,2,2.68,15,3,5,6.61,2.78
245,Paderborn,1,0.96,12,2,0,12.26,0.67,Hoffenheim,1,1.93,17,7,14,11.50,2.11
246,RasenBallsport Leipzig,1,1.91,12,4,9,8.85,1.88,Paderborn,1,1.27,16,5,2,12.05,0.88
247,Union Berlin,1,1.52,15,6,7,10.28,2.28,Paderborn,0,0.40,12,2,6,5.94,0.48
248,Paderborn,1,0.67,11,1,3,19.14,0.22,B. Monchengladbach,3,2.75,22,11,10,8.71,2.68
249,Eintracht Frankfurt,3,1.97,12,4,8,6.93,1.75,Paderborn,2,1.49,17,5,7,18.95,1.00
250,Wolfsburg,2,0.98,15,5,5,8.56,1.62,FC Cologne,1,0.66,11,2,2,7.10,1.03
251,Wolfsburg,1,0.94,12,4,6,10.07,1.51,Hoffenheim,1,0.74,9,5,8,10.14,1.15
252,Wolfsburg,1,1.80,13,4,6,9.15,2.37,Union Berlin,0,0.51,14,3,2,7.68,0.44
253,RasenBallsport Leipzig,1,1.36,15,5,6,7.07,1.08,Wolfsburg,1,1.69,13,6,6,10.12,1.63
254,Eintracht Frankfurt,0,0.85,17,9,9,3.19,0.93,Wolfsburg,2,1.35,9,6,4,9.32,1.79
255,Wolfsburg,2,0.97,18,7,7,7.59,1.71,B. Monchengladbach,1,0.50,5,5,3,14.72,0.93
256,Wolfsburg,1,3.00,29,11,13,8.08,2.24,Schalke 04,1,1.73,8,2,8,6.42,0.57
257,FC Cologne,3,1.53,12,7,5,8.21,1.25,Wolfsburg,1,1.73,18,8,5,5.56,1.49
258,Hoffenheim,2,2.88,14,6,6,9.96,1.02,Wolfsburg,3,3.50,14,6,5,14.71,1.77
259,Union Berlin,2,1.04,6,3,1,14.25,0.66,Wolfsburg,2,1.96,12,3,3,5.56,2.10
260,Wolfsburg,0,0.60,16,4,2,13.04,0.90,RasenBallsport Leipzig,0,1.09,14,4,8,9.57,1.78
261,Wolfsburg,1,2.10,19,4,7,5.70,1.46,Eintracht Frankfurt,2,1.95,7,3,5,4.82,1.27
262,B. Monchengladbach,3,1.74,11,3,9,12.36,2.19,Wolfsburg,0,0.74,12,2,4,10.59,0.57
263,Schalke 04,1,0.67,10,3,0,7.93,0.22,Wolfsburg,4,2.63,10,5,3,6.51,2.68
264,FC Cologne,0,0.84,14,7,8,5.11,0.78,B. Monchengladbach,1,1.55,15,4,7,6.18,1.96
265,Schalke 04,1,2.05,15,3,12,4.59,2.14,FC Cologne,1,1.05,9,5,2,10.13,0.64
266,FC Cologne,1,0.64,11,3,12,8.80,0.54,Hoffenheim,2,1.62,15,5,8,10.00,2.23
267,RasenBallsport Leipzig,4,2.57,21,8,22,9.83,2.52,FC Cologne,1,0.89,6,1,3,30.07,0.33
268,Union Berlin,2,1.79,11,5,2,4.80,2.21,FC Cologne,0,0.77,14,4,1,7.43,0.58
269,Eintracht Frankfurt,2,1.26,17,6,6,12.83,0.76,FC Cologne,4,2.13,21,9,6,6.96,2.03
270,FC Cologne,3,1.18,11,6,4,11.48,1.85,Schalke 04,0,0.59,7,1,3,8.86,0.83
271,B. Monchengladbach,2,1.33,12,5,9,13.90,1.39,FC Cologne,1,1.32,15,3,6,14.30,1.33
272,Hoffenheim,3,1.26,8,6,5,20.86,0.68,FC Cologne,1,2.25,17,6,8,17.19,2.11
273,FC Cologne,2,0.80,7,5,4,9.48,0.21,RasenBallsport Leipzig,4,3.21,19,9,9,22.92,2.70
274,FC Cologne,1,1.34,10,6,7,6.28,2.11,Union Berlin,2,0.53,6,4,1,11.20,0.62
275,FC Cologne,1,0.96,4,2,5,15.50,1.11,Eintracht Frankfurt,1,1.18,9,3,11,5.78,1.49
276,B. Monchengladbach,0,1.43,16,4,7,5.76,1.94,Schalke 04,0,0.76,8,1,5,15.29,0.79
277,B. Monchengladbach,1,1.46,12,3,4,8.29,0.38,RasenBallsport Leipzig,3,3.13,14,6,7,8.17,2.47
278,Hoffenheim,0,1.31,17,4,5,13.24,0.47,B. Monchengladbach,3,2.84,12,5,6,10.38,2.37
279,B. Monchengladbach,4,2.00,13,7,5,12.35,2.13,Eintracht Frankfurt,2,1.00,15,3,3,8.34,0.65
280,Union Berlin,2,1.50,11,6,4,15.40,1.86,B. Monchengladbach,0,0.96,13,2,7,10.87,0.86
281,Schalke 04,2,2.06,15,7,4,6.59,2.27,B. Monchengladbach,0,0.84,14,5,3,5.76,0.53
282,RasenBallsport Leipzig,2,1.29,19,9,13,8.17,1.62,B. Monchengladbach,2,0.97,7,4,4,16.14,1.09
283,B. Monchengladbach,1,2.40,16,10,7,14.87,1.69,Hoffenheim,1,1.98,21,4,5,13.05,1.07
284,Eintracht Frankfurt,1,0.90,12,4,6,10.97,0.28,B. Monchengladbach,3,2.79,15,8,4,30.80,2.60
285,B. Monchengladbach,4,2.16,15,9,5,14.44,2.44,Union Berlin,1,0.72,12,5,2,19.05,0.40
286,RasenBallsport Leipzig,1,1.28,16,6,13,6.36,0.48,Schalke 04,3,2.65,13,8,10,9.61,2.35
287,Hoffenheim,2,0.97,9,3,1,8.66,1.47,Schalke 04,0,0.86,11,1,14,6.06,1.17
288,Schalke 04,2,1.27,17,8,9,11.15,1.06,Union Berlin,1,1.66,17,7,1,12.39,1.66
289,Schalke 04,1,1.11,11,5,8,9.95,1.41,Eintracht Frankfurt,0,1.02,18,3,6,12.63,1.28
290,Schalke 04,0,0.29,3,2,2,5.78,0.07,RasenBallsport Leipzig,5,3.13,24,8,5,9.25,2.89
291,Schalke 04,1,1.11,14,4,3,19.42,1.56,Hoffenheim,1,0.80,4,1,2,11.45,1.09
292,Union Berlin,1,2.40,13,5,2,9.04,2.83,Schalke 04,1,0.17,4,1,1,5.56,0.10
293,Eintracht Frankfurt,2,2.51,14,4,5,4.85,2.34,Schalke 04,1,1.23,7,5,5,17.74,0.46
294,Eintracht Frankfurt,1,1.82,15,8,4,11.45,2.33,Hoffenheim,0,0.63,9,1,4,6.44,0.47
295,RasenBallsport Leipzig,2,1.78,12,5,2,13.86,2.07,Eintracht Frankfurt,1,0.94,10,5,4,9.30,0.69
296,Union Berlin,1,0.76,11,5,4,13.64,0.33,Eintracht Frankfurt,2,2.31,17,6,2,9.88,2.53
297,Hoffenheim,1,1.00,12,5,6,7.90,0.73,Eintracht Frankfurt,2,1.84,13,3,4,13.30,2.03
298,Eintracht Frankfurt,2,1.30,7,5,2,11.57,1.28,RasenBallsport Leipzig,0,1.43,23,4,8,10.29,1.44
299,Eintracht Frankfurt,1,2.42,21,3,9,3.39,2.40,Union Berlin,2,1.04,11,7,5,11.91,0.42
300,RasenBallsport Leipzig,3,3.59,25,14,5,10.58,2.68,Hoffenheim,1,1.28,11,1,8,9.88,0.23
301,Union Berlin,0,1.54,16,2,5,8.57,1.94,Hoffenheim,2,0.82,7,4,1,14.00,0.78
302,Hoffenheim,0,1.76,24,6,8,8.68,1.65,RasenBallsport Leipzig,2,1.37,15,7,13,9.42,1.10
303,Hoffenheim,4,2.44,16,8,9,13.40,2.46,Union Berlin,0,0.92,6,2,3,15.23,0.37
304,Union Berlin,0,0.78,13,2,2,15.77,0.08,RasenBallsport Leipzig,4,3.93,14,8,12,8.23,2.89
305,RasenBallsport Leipzig,3,1.35,19,8,12,8.82,1.61,Union Berlin,1,1.02,14,4,5,13.81,1.10
