,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
263,Inter,3,1.91,6,3,4,10.83,2.24,Sampdoria,1,0.93,19,3,7,5.90,0.55
264,Sampdoria,2,1.31,25,6,2,4.61,2.05,Frosinone,0,0.49,15,1,7,3.72,0.67
265,Empoli,1,1.84,15,5,15,4.30,2.23,Sampdoria,1,0.75,13,5,6,10.09,0.56
266,Sampdoria,0,1.18,16,7,8,4.83,0.46,Chievo,1,2.61,12,6,2,8.70,2.38
267,Fiorentina,1,1.07,20,8,9,5.61,2.09,Sampdoria,1,0.26,8,4,2,11.46,0.58
268,Sampdoria,0,0.35,10,3,4,11.95,0.41,AC Milan,1,1.44,14,3,3,6.73,2.37
269,Sassuolo,0,3.29,23,8,6,4.18,2.96,Sampdoria,0,0.15,4,2,2,20.08,0.02
270,Carpi,1,0.87,10,5,3,13.81,0.13,Inter,2,3.03,12,5,5,4.71,2.80
271,Carpi,0,1.50,12,3,3,9.10,2.29,Fiorentina,1,0.42,8,2,5,7.04,0.47
272,Carpi,0,0.36,11,1,3,43.00,0.62,Napoli,0,1.17,22,4,7,4.84,2.07
273,Carpi,2,0.88,7,3,0,21.60,0.99,Torino,1,1.21,13,3,13,9.04,1.66
274,Atalanta,3,2.24,15,7,1,5.51,2.32,Carpi,0,1.03,13,5,2,16.47,0.49
275,Frosinone,2,1.00,8,3,3,4.82,1.74,Carpi,1,0.64,13,3,1,5.72,0.93
276,Sassuolo,1,1.38,9,4,5,6.17,2.41,Carpi,0,0.27,7,2,4,7.58,0.37
277,Carpi,1,0.95,19,3,7,5.64,1.69,Chievo,2,0.54,9,3,0,7.48,0.96
278,Carpi,0,0.41,11,3,3,7.33,0.89,AC Milan,0,0.86,20,7,3,3.52,1.73
279,Empoli,3,1.76,13,4,5,6.56,1.64,Carpi,0,1.40,14,4,1,15.29,1.08
280,Inter,1,2.22,18,7,11,6.00,2.49,Carpi,1,0.69,12,4,3,8.85,0.36
281,Fiorentina,2,0.63,11,5,4,6.63,0.96,Carpi,1,0.96,7,2,2,7.59,1.69
282,Napoli,1,2.27,22,7,13,4.17,2.87,Carpi,0,0.08,3,0,0,18.65,0.07
283,Torino,0,1.24,11,4,6,6.00,2.35,Carpi,0,0.30,5,0,3,7.87,0.40
284,Carpi,1,1.44,10,4,2,7.96,1.80,Atalanta,1,0.95,12,5,2,3.81,0.89
285,Carpi,2,1.78,12,3,3,6.59,1.81,Frosinone,1,1.27,13,4,4,6.83,0.92
286,Carpi,1,1.40,11,1,2,11.36,1.07,Sassuolo,3,1.81,9,7,8,9.55,1.65
287,Chievo,1,1.23,17,3,12,5.54,1.78,Carpi,0,0.72,13,3,5,14.71,0.92
288,AC Milan,0,1.03,19,3,13,2.25,2.05,Carpi,0,0.26,6,2,2,12.73,0.60
289,Carpi,1,1.70,16,3,6,6.87,2.19,Empoli,0,0.70,8,3,3,8.82,0.58
290,Sassuolo,2,2.17,15,6,8,14.05,2.14,Napoli,1,1.15,14,3,3,4.79,0.65
291,Sassuolo,2,1.26,9,8,3,5.65,1.26,Atalanta,2,1.32,9,4,2,10.37,1.38
292,Sassuolo,1,0.82,13,5,5,9.10,1.53,Chievo,1,0.60,12,2,4,5.71,1.09
293,Empoli,1,0.84,18,4,2,5.93,1.83,Sassuolo,0,0.30,7,1,4,6.49,0.77
294,AC Milan,2,1.94,21,3,12,6.63,2.78,Sassuolo,1,0.10,4,2,0,9.82,0.12
295,Sassuolo,1,0.86,16,2,5,4.92,0.81,Fiorentina,1,1.55,17,4,4,8.00,1.93
296,Sassuolo,2,2.32,30,3,16,4.65,2.80,Frosinone,2,0.18,5,2,3,10.17,0.12
297,Inter,0,2.22,21,6,13,4.72,1.34,Sassuolo,1,2.24,15,6,5,7.42,1.41
298,Napoli,3,1.85,20,6,9,5.03,2.01,Sassuolo,1,1.04,9,3,0,12.26,0.72
299,Sassuolo,1,1.60,13,3,9,6.36,1.89,Torino,1,0.96,8,5,4,12.04,0.83
300,Atalanta,1,1.13,6,5,6,6.76,1.54,Sassuolo,1,0.91,9,1,2,6.51,1.00
301,Chievo,1,1.51,11,4,8,7.38,1.73,Sassuolo,1,1.11,16,2,10,7.77,0.95
302,Sassuolo,3,0.98,13,7,7,6.50,0.87,Empoli,2,1.49,10,4,1,7.07,1.84
303,Sassuolo,2,1.66,16,4,8,5.80,1.72,AC Milan,0,1.20,13,5,9,8.60,0.98
304,Fiorentina,3,1.39,13,5,2,6.29,1.65,Sassuolo,1,1.04,9,1,4,7.71,1.06
305,Torino,1,0.96,15,3,7,10.61,0.86,Sassuolo,3,1.55,12,4,4,10.00,1.88
306,Frosinone,0,1.10,18,4,2,9.50,1.19,Sassuolo,1,1.33,21,5,8,4.20,1.52
307,Sassuolo,3,1.29,9,3,7,17.28,1.50,Inter,1,1.12,11,6,4,8.86,1.19
308,Empoli,2,1.29,16,2,5,15.43,1.58,Napoli,2,1.03,17,4,5,6.00,1.12
309,AC Milan,0,0.38,12,2,7,14.10,0.32,Napoli,4,1.81,11,4,8,9.79,2.51
310,Napoli,2,2.26,13,6,3,11.03,2.48,Fiorentina,1,0.68,10,3,5,6.25,0.35
311,Chievo,0,0.65,7,1,4,11.56,0.84,Napoli,1,1.27,18,4,12,7.62,1.86
312,Napoli,2,0.67,12,4,2,7.25,1.46,Inter,1,0.52,11,2,1,23.20,1.12
313,Atalanta,1,0.80,16,5,9,10.94,0.08,Napoli,3,3.82,15,5,5,9.16,2.88
314,Napoli,2,1.36,17,8,10,13.86,1.57,Torino,1,1.06,9,4,3,14.72,1.11
315,Frosinone,1,0.32,9,3,2,21.59,0.08,Napoli,5,2.93,24,10,8,6.16,2.87
316,Napoli,5,2.69,20,6,8,7.32,2.84,Empoli,1,0.24,7,2,2,12.69,0.10
317,Napoli,1,1.40,19,4,7,5.36,2.02,AC Milan,1,0.59,7,2,1,18.95,0.70
318,Fiorentina,1,0.80,12,1,5,13.74,1.19,Napoli,1,0.91,6,5,4,16.20,1.46
319,Napoli,3,3.33,25,10,11,8.68,2.91,Chievo,1,0.28,8,2,0,16.74,0.05
320,Inter,2,1.89,11,4,5,12.26,2.57,Napoli,0,0.32,10,2,6,6.96,0.27
321,Napoli,2,2.53,18,10,11,9.16,2.83,Atalanta,1,0.17,4,2,2,16.08,0.10
322,Torino,1,0.46,7,2,1,15.13,0.40,Napoli,2,1.71,15,6,7,11.95,2.39
323,Napoli,4,3.96,33,12,20,6.87,2.87,Frosinone,0,0.84,9,2,0,17.24,0.08
324,Inter,1,1.04,21,7,9,4.47,1.93,Atalanta,0,0.38,5,0,4,20.13,0.73
325,Inter,1,1.86,16,4,3,8.53,2.17,AC Milan,0,0.83,19,3,5,7.80,0.61
326,Chievo,0,0.89,15,2,9,5.73,0.86,Inter,1,1.37,14,3,5,19.11,1.82
327,Inter,1,1.05,5,2,1,21.50,0.07,Fiorentina,4,3.14,12,8,3,6.05,2.88
328,Torino,0,1.34,16,8,4,15.00,1.77,Inter,1,0.89,7,2,4,8.19,0.87
329,Inter,4,3.16,22,10,14,5.29,2.88,Frosinone,0,0.47,11,4,1,7.40,0.08
330,Empoli,0,0.51,16,4,6,6.85,0.71,Inter,1,1.14,14,3,2,12.73,1.98
331,Atalanta,1,1.69,17,5,8,7.17,2.16,Inter,1,0.72,13,2,7,6.92,0.61
332,AC Milan,3,2.32,14,5,7,6.00,1.82,Inter,0,1.76,12,3,4,10.10,0.93
333,Inter,1,2.40,24,8,15,6.56,2.73,Chievo,0,0.38,7,0,4,6.44,0.17
334,Fiorentina,2,1.76,13,8,3,6.23,2.38,Inter,1,0.64,6,1,2,13.82,0.40
335,Inter,1,1.27,10,2,7,12.05,0.62,Torino,2,2.30,12,3,9,21.25,2.16
336,Frosinone,0,0.74,15,2,3,7.58,0.81,Inter,1,1.41,20,3,9,6.05,1.92
337,Inter,2,1.75,13,5,9,12.44,2.07,Empoli,1,0.93,14,2,9,7.79,0.69
338,Atalanta,2,3.16,25,11,9,5.13,2.75,Frosinone,0,0.84,14,4,6,7.59,0.17
339,Empoli,0,0.72,10,1,4,7.09,1.33,Atalanta,1,0.69,13,3,1,6.45,1.27
340,Fiorentina,3,3.24,29,9,13,9.15,2.87,Atalanta,0,0.48,5,1,4,17.45,0.08
341,AC Milan,0,0.44,8,3,4,15.20,0.51,Atalanta,0,1.29,15,4,5,3.83,2.23
342,Atalanta,0,0.90,15,1,9,5.74,0.84,Torino,1,1.55,14,2,7,9.03,1.90
343,Chievo,1,1.56,15,3,5,7.43,2.71,Atalanta,0,0.11,6,2,1,9.30,0.17
344,Frosinone,0,0.80,11,1,3,5.30,1.18,Atalanta,0,0.98,16,3,5,7.48,1.49
345,Atalanta,0,0.98,11,2,3,8.85,1.71,Empoli,0,0.59,9,3,6,5.71,0.93
346,Atalanta,2,2.03,13,5,6,7.97,1.46,Fiorentina,3,1.94,14,8,3,7.52,1.27
347,Atalanta,2,1.34,10,4,7,9.52,1.18,AC Milan,1,1.52,12,3,7,6.32,1.53
348,Torino,2,0.87,5,3,3,19.71,1.25,Atalanta,1,0.99,16,7,7,8.44,1.41
349,Atalanta,1,0.94,11,5,2,6.88,1.97,Chievo,0,0.35,10,2,8,5.76,0.68
350,Empoli,1,1.24,14,4,8,8.87,1.51,Chievo,3,1.08,12,3,4,7.14,1.18
351,AC Milan,2,1.05,6,4,1,7.48,1.39,Empoli,1,1.02,18,3,6,8.32,1.28
352,Frosinone,2,1.57,10,4,1,6.35,1.75,Empoli,0,1.11,13,5,9,4.25,0.94
353,Fiorentina,2,1.62,18,5,6,4.71,2.19,Empoli,2,0.64,15,5,5,12.73,0.57
354,Torino,0,1.94,19,6,2,8.23,1.89,Empoli,1,1.23,11,4,5,6.17,0.87
355,Chievo,1,1.13,15,5,1,11.65,1.50,Empoli,1,0.94,14,5,2,6.28,1.17
356,Empoli,2,1.31,16,6,9,7.25,1.46,AC Milan,2,1.18,10,5,5,8.44,1.23
357,Empoli,1,2.54,29,6,19,4.67,2.41,Frosinone,2,1.03,10,2,2,7.50,0.42
358,Empoli,2,0.72,7,4,1,8.47,1.10,Fiorentina,0,1.04,22,5,14,4.93,1.56
359,Empoli,2,0.64,10,3,6,11.32,0.93,Torino,1,1.10,18,5,3,17.38,1.74
360,Chievo,1,0.43,10,5,1,12.97,1.52,Torino,0,0.15,4,1,0,12.35,0.88
361,AC Milan,1,1.50,24,4,8,12.90,2.45,Chievo,0,0.18,4,3,3,7.94,0.33
362,Frosinone,0,1.23,14,3,10,3.72,1.25,Chievo,2,1.30,10,3,4,4.21,1.43
363,Fiorentina,2,1.00,14,8,5,5.82,2.16,Chievo,0,0.23,7,0,1,19.29,0.52
364,Torino,1,0.96,12,4,6,8.45,1.21,Chievo,2,1.03,8,3,2,6.31,1.41
365,Chievo,0,0.99,20,5,3,9.97,1.52,AC Milan,0,0.74,10,1,6,6.10,1.14
366,Chievo,5,2.31,22,8,8,7.07,2.80,Frosinone,1,0.27,9,2,0,19.76,0.12
367,Chievo,0,1.07,8,4,5,15.86,1.57,Fiorentina,0,0.86,20,5,11,6.83,1.12
368,Fiorentina,2,1.93,13,7,5,6.16,2.47,AC Milan,0,0.59,9,0,3,10.14,0.35
369,Torino,3,0.65,10,6,4,17.96,1.10,Fiorentina,1,0.84,8,5,5,6.15,1.52
370,Fiorentina,4,2.49,31,9,13,4.68,2.81,Frosinone,1,0.25,6,1,3,13.93,0.12
371,AC Milan,2,1.05,4,3,3,9.22,1.63,Fiorentina,0,0.82,14,1,5,3.81,1.05
372,Fiorentina,2,0.83,13,2,4,8.42,0.99,Torino,0,1.19,9,2,6,9.38,1.69
373,Frosinone,0,1.06,14,5,2,7.09,0.65,Fiorentina,0,2.10,25,6,5,4.33,2.13
374,Torino,1,0.34,6,2,5,10.04,0.80,AC Milan,1,0.79,8,3,8,9.91,1.81
375,Frosinone,2,1.03,15,6,5,11.38,0.09,AC Milan,4,3.94,22,10,15,4.91,2.86
376,AC Milan,1,1.34,19,3,4,9.24,1.93,Torino,0,0.68,11,4,3,11.82,0.79
377,AC Milan,3,3.59,24,11,7,2.46,2.91,Frosinone,3,0.65,9,4,2,12.88,0.06
378,Frosinone,1,0.90,13,3,0,7.32,0.62,Torino,2,2.00,26,7,10,6.41,2.16
379,Torino,4,2.61,21,9,8,9.18,2.68,Frosinone,2,0.65,18,5,2,9.04,0.21
