,H_datetime,H_gameinfo,H_Teamnames,H_Goals,H_Ball Possession,H_Goal Attempts,H_Shots on Goal,H_Shots off Goal,H_Blocked Shots,H_Free Kicks,H_Corner Kicks,H_Offsides,H_Goalkeeper Saves,H_Fouls,H_Yellow Cards,H_Red Cards,H_Total Passes,H_Completed Passes,H_Tackles,H_Attacks,H_Dangerous Attacks,A_datetime,A_gameinfo,A_Teamnames,A_Goals,A_Ball Possession,A_Goal Attempts,A_Shots on Goal,A_Shots off Goal,A_Blocked Shots,A_Free Kicks,A_Corner Kicks,A_Offsides,A_Goalkeeper Saves,A_Fouls,A_Yellow Cards,A_Red Cards,A_Total Passes,A_Completed Passes,A_Tackles,A_Attacks,A_Dangerous Attacks,H_cat
541,13.12.2020 06:00,FootballFootballITALY: Serie A - Round 11,Bologna,0,60,2,1,1,,5,1,3,2,12,4,,,185,7,58,30,13.12.2020 06:00,FootballFootballITALY: Serie A - Round 11,AS Roma,0,40,4,2,2,,14,4,1,1,3,1,,,137,5,51,10,cat546
542,13.12.2020 06:00,FootballFootballITALY: Serie A - Round 11,Napoli,0,62,5,3,2,,9,3,1,1,3,0,,,391,7,87,48,13.12.2020 06:00,FootballFootballITALY: Serie A - Round 11,Sampdoria,1,38,2,2,0,,4,2,2,3,7,1,,,153,7,35,20,cat547
543,13.12.2020 06:00,FootballFootballITALY: Serie A - Round 11,Napoli,2,66,8,5,3,,8,4,0,1,4,3,,,291,8,67,34,13.12.2020 06:00,FootballFootballITALY: Serie A - Round 11,Sampdoria,0,34,2,1,1,,4,3,3,3,6,3,,,133,5,51,17,cat548
544,13.12.2020 03:30,FootballFootballITALY: Serie A - Round 11,Cagliari,1,45,3,1,2,,9,2,0,6,5,1,,,163,3,55,20,13.12.2020 03:30,FootballFootballITALY: Serie A - Round 11,Inter,0,55,9,6,3,,5,3,1,0,7,1,,,246,6,43,27,cat549
545,13.12.2020 03:30,FootballFootballITALY: Serie A - Round 11,Cagliari,0,43,4,1,3,,10,1,1,2,5,1,,,177,5,45,22,13.12.2020 03:30,FootballFootballITALY: Serie A - Round 11,Inter,1,57,11,5,6,,6,6,0,1,10,0,,,249,9,65,31,cat550
546,12.12.2020 11:45,FootballFootballITALY: Serie A - Round 11,Lazio,0,57,2,0,2,,9,0,0,1,4,,,,235,4,55,23,12.12.2020 11:45,FootballFootballITALY: Serie A - Round 11,Verona,0,43,2,2,0,,4,1,2,0,7,,,,190,8,63,11,cat551
547,12.12.2020 11:45,FootballFootballITALY: Serie A - Round 11,Lazio,1,64,6,5,1,,10,5,0,0,9,5,,,200,5,58,28,12.12.2020 11:45,FootballFootballITALY: Serie A - Round 11,Verona,2,36,1,1,0,,9,2,2,4,8,3,,,94,3,50,11,cat552
548,12.12.2020 09:00,FootballFootballITALY: Serie A - Round 11,Torino,0,58,2,1,1,,8,2,1,0,4,1,,,250,9,83,18,12.12.2020 09:00,FootballFootballITALY: Serie A - Round 11,Udinese,1,42,2,1,1,,5,1,0,1,8,1,,,190,5,46,23,cat553
549,12.12.2020 09:00,FootballFootballITALY: Serie A - Round 11,Torino,2,60,4,4,0,,12,0,0,0,5,2,,,241,15,77,28,12.12.2020 09:00,FootballFootballITALY: Serie A - Round 11,Udinese,2,40,3,2,1,,5,1,3,2,9,2,,,108,12,36,19,cat554
550,12.12.2020 06:00,FootballFootballITALY: Serie A - Round 11,Crotone,0,46,1,1,0,,11,0,3,2,6,2,,,127,6,33,11,12.12.2020 06:00,FootballFootballITALY: Serie A - Round 11,Spezia,0,54,5,3,2,,8,3,2,0,9,2,,,169,9,58,33,cat555
551,12.12.2020 06:00,FootballFootballITALY: Serie A - Round 11,Crotone,0,48,6,6,0,,8,1,1,2,10,1,,,111,2,39,21,12.12.2020 06:00,FootballFootballITALY: Serie A - Round 11,Spezia,0,52,4,2,2,,11,1,3,3,5,1,,,226,9,70,15,cat556
552,11.12.2020 11:45,FootballFootballITALY: Serie A - Round 11,Sassuolo,1,59,3,2,1,,7,1,0,0,8,1,,,241,6,57,25,11.12.2020 11:45,FootballFootballITALY: Serie A - Round 11,Benevento,0,41,5,0,5,,9,4,2,1,7,2,,,118,12,35,18,cat557
553,11.12.2020 11:45,FootballFootballITALY: Serie A - Round 11,Sassuolo,0,31,1,0,1,,7,0,0,7,4,1,1,,116,2,32,3,11.12.2020 11:45,FootballFootballITALY: Serie A - Round 11,Benevento,0,69,12,7,5,,4,6,0,0,7,2,0,,252,8,81,56,cat558
554,07.12.2020 11:45,FootballFootballITALY: Serie A - Round 10,Fiorentina,1,57,4,1,3,,12,2,1,1,4,1,,,267,5,86,30,07.12.2020 11:45,FootballFootballITALY: Serie A - Round 10,Genoa,0,43,1,1,0,,5,0,1,1,11,1,,,166,9,47,18,cat559
555,07.12.2020 11:45,FootballFootballITALY: Serie A - Round 10,Fiorentina,0,53,12,7,5,,10,3,0,1,3,1,,,216,7,63,33,07.12.2020 11:45,FootballFootballITALY: Serie A - Round 10,Genoa,1,47,2,2,0,,3,1,1,6,9,1,,,117,7,53,18,cat560
556,06.12.2020 11:45,FootballFootballITALY: Serie A - Round 10,Sampdoria,0,30,2,2,0,,8,3,0,3,4,2,,,68,7,31,11,06.12.2020 11:45,FootballFootballITALY: Serie A - Round 10,AC Milan,0,70,6,4,2,,3,5,1,2,7,1,,,256,3,69,38,cat561
557,06.12.2020 11:45,FootballFootballITALY: Serie A - Round 10,Sampdoria,0,50,4,1,3,,11,6,1,1,7,,,,131,3,58,27,06.12.2020 11:45,FootballFootballITALY: Serie A - Round 10,AC Milan,0,50,3,2,1,,7,1,1,0,9,,,,197,7,50,21,cat562
558,06.12.2020 09:00,FootballFootballITALY: Serie A - Round 10,Crotone,0,48,3,1,2,,3,3,0,2,7,1,,,213,9,48,29,06.12.2020 09:00,FootballFootballITALY: Serie A - Round 10,Napoli,2,52,4,3,1,,7,0,0,1,3,1,,,245,10,41,18,cat563
559,06.12.2020 09:00,FootballFootballITALY: Serie A - Round 10,Crotone,0,32,1,0,1,,7,1,0,0,7,2,1,,166,6,28,8,06.12.2020 09:00,FootballFootballITALY: Serie A - Round 10,Napoli,2,68,7,3,4,,7,1,1,0,6,2,0,,407,6,76,28,cat564
560,06.12.2020 06:00,FootballFootballITALY: Serie A - Round 10,AS Roma,0,44,5,1,4,,6,5,0,1,6,4,1,,169,4,28,19,06.12.2020 06:00,FootballFootballITALY: Serie A - Round 10,Sassuolo,0,56,3,1,2,,7,1,2,1,4,1,0,,281,6,62,22,cat565
561,06.12.2020 06:00,FootballFootballITALY: Serie A - Round 10,AS Roma,0,50,9,4,5,,8,7,1,1,4,1,,,156,6,28,22,06.12.2020 06:00,FootballFootballITALY: Serie A - Round 10,Sassuolo,0,50,4,1,3,,4,4,1,4,8,2,,,191,6,44,24,cat566
562,06.12.2020 06:00,FootballFootballITALY: Serie A - Round 10,Parma,0,55,5,0,5,,6,3,0,1,7,1,,,264,9,72,30,06.12.2020 06:00,FootballFootballITALY: Serie A - Round 10,Benevento,0,45,2,1,1,,8,1,1,0,5,1,,,193,7,43,20,cat567
563,06.12.2020 06:00,FootballFootballITALY: Serie A - Round 10,Parma,0,53,1,0,1,,6,3,0,3,6,3,,,210,3,53,26,06.12.2020 06:00,FootballFootballITALY: Serie A - Round 10,Benevento,0,47,4,3,1,,6,2,1,0,7,3,,,136,5,42,15,cat568
564,06.12.2020 03:30,FootballFootballITALY: Serie A - Round 10,Verona,1,50,5,4,1,,6,3,2,2,6,1,,,189,6,43,23,06.12.2020 03:30,FootballFootballITALY: Serie A - Round 10,Cagliari,0,50,3,2,1,,9,2,0,3,6,0,,,143,7,62,24,cat569
565,06.12.2020 03:30,FootballFootballITALY: Serie A - Round 10,Verona,0,48,7,2,5,,8,4,1,2,5,1,,,155,9,50,29,06.12.2020 03:30,FootballFootballITALY: Serie A - Round 10,Cagliari,1,52,6,3,3,,5,3,0,2,8,0,,,152,13,65,35,cat570
566,05.12.2020 11:45,FootballFootballITALY: Serie A - Round 10,Inter,1,51,8,6,2,,4,4,1,3,7,,,,229,6,62,28,05.12.2020 11:45,FootballFootballITALY: Serie A - Round 10,Bologna,0,49,4,3,1,,8,0,0,4,4,,,,244,5,67,19,cat571
567,05.12.2020 11:45,FootballFootballITALY: Serie A - Round 10,Inter,2,45,3,3,0,,9,3,1,3,5,1,,,162,4,28,15,05.12.2020 11:45,FootballFootballITALY: Serie A - Round 10,Bologna,1,55,5,4,1,,6,3,0,2,9,2,,,253,7,80,29,cat572
568,05.12.2020 09:00,FootballFootballITALY: Serie A - Round 10,Juventus,0,61,3,1,2,,4,5,2,1,6,,,,287,4,80,34,05.12.2020 09:00,FootballFootballITALY: Serie A - Round 10,Torino,0,39,4,2,2,,8,1,0,1,4,,,,137,5,29,11,cat573
569,05.12.2020 09:00,FootballFootballITALY: Serie A - Round 10,Juventus,0,61,6,4,2,,6,8,1,0,11,3,1,,231,10,83,44,05.12.2020 09:00,FootballFootballITALY: Serie A - Round 10,Torino,0,39,1,0,1,,12,0,0,2,6,3,0,,117,8,45,12,cat574
570,05.12.2020 06:00,FootballFootballITALY: Serie A - Round 10,Spezia,0,55,7,4,3,,10,2,2,0,8,2,,,267,8,77,27,05.12.2020 06:00,FootballFootballITALY: Serie A - Round 10,Lazio,2,45,3,2,1,,10,0,2,4,8,0,,,135,7,34,10,cat575
571,05.12.2020 06:00,FootballFootballITALY: Serie A - Round 10,Spezia,0,63,4,2,2,,5,5,0,0,7,1,,,295,5,72,27,05.12.2020 06:00,FootballFootballITALY: Serie A - Round 10,Lazio,0,37,0,0,0,,8,0,2,1,4,1,,,125,9,45,2,cat576
572,30.11.2020 11:45,FootballFootballITALY: Serie A - Round 9,Genoa,0,50,6,2,4,,7,0,3,1,3,,,,172,5,60,16,30.11.2020 11:45,FootballFootballITALY: Serie A - Round 9,Parma,1,50,4,2,2,,5,2,1,2,5,,,,211,8,57,34,cat577
573,30.11.2020 11:45,FootballFootballITALY: Serie A - Round 9,Genoa,1,52,6,3,3,,15,2,1,0,9,2,,,201,8,80,25,30.11.2020 11:45,FootballFootballITALY: Serie A - Round 9,Parma,1,48,3,1,2,,10,0,5,2,11,2,,,140,9,65,12,cat578
574,30.11.2020 09:30,FootballFootballITALY: Serie A - Round 9,Torino,1,52,1,1,0,,8,1,2,0,8,,,,239,7,63,22,30.11.2020 09:30,FootballFootballITALY: Serie A - Round 9,Sampdoria,0,48,4,0,4,,12,1,2,0,6,,,,218,7,45,20,cat579
575,30.11.2020 09:30,FootballFootballITALY: Serie A - Round 9,Torino,0,56,10,7,3,,13,5,1,0,9,1,,,206,7,55,27,30.11.2020 09:30,FootballFootballITALY: Serie A - Round 9,Sampdoria,2,44,3,2,1,,9,1,1,6,11,2,,,154,10,60,16,cat580
576,29.11.2020 11:45,FootballFootballITALY: Serie A - Round 9,Napoli,1,60,6,3,3,,6,8,2,0,2,1,,,293,3,61,29,29.11.2020 11:45,FootballFootballITALY: Serie A - Round 9,AS Roma,0,40,2,0,2,,4,0,1,2,5,1,,,160,2,41,7,cat581
577,29.11.2020 11:45,FootballFootballITALY: Serie A - Round 9,Napoli,3,48,7,6,1,,8,3,2,1,1,0,,,178,7,35,19,29.11.2020 11:45,FootballFootballITALY: Serie A - Round 9,AS Roma,0,52,2,1,1,,3,4,2,3,6,1,,,229,8,49,27,cat582
578,29.11.2020 09:00,FootballFootballITALY: Serie A - Round 9,Cagliari,0,32,2,1,1,,9,2,0,1,8,0,,,113,7,37,17,29.11.2020 09:00,FootballFootballITALY: Serie A - Round 9,Spezia,2,68,6,2,4,,8,2,3,1,6,3,,,256,8,62,27,cat583
579,29.11.2020 09:00,FootballFootballITALY: Serie A - Round 9,Cagliari,2,60,7,3,4,,15,2,1,2,8,0,,,125,5,48,27,29.11.2020 09:00,FootballFootballITALY: Serie A - Round 9,Spezia,0,40,6,3,3,,8,3,3,1,12,1,,,169,12,56,32,cat584
580,29.11.2020 06:00,FootballFootballITALY: Serie A - Round 9,AC Milan,2,51,6,3,3,,5,2,0,1,4,1,,,166,12,58,24,29.11.2020 06:00,FootballFootballITALY: Serie A - Round 9,Fiorentina,0,49,2,1,1,,3,4,0,1,6,1,,,174,5,49,27,cat585
581,29.11.2020 06:00,FootballFootballITALY: Serie A - Round 9,AC Milan,0,45,5,2,3,,10,1,1,2,11,1,,,149,13,49,30,29.11.2020 06:00,FootballFootballITALY: Serie A - Round 9,Fiorentina,0,55,3,2,1,,12,2,2,2,9,3,,,235,6,67,31,cat586
582,29.11.2020 06:00,FootballFootballITALY: Serie A - Round 9,Bologna,1,45,5,4,1,,11,5,2,1,7,1,,,156,6,43,20,29.11.2020 06:00,FootballFootballITALY: Serie A - Round 9,Crotone,0,55,4,1,3,,9,2,1,3,10,2,,,154,9,68,25,cat587
583,29.11.2020 06:00,FootballFootballITALY: Serie A - Round 9,Bologna,0,49,6,3,3,,8,5,2,0,8,1,,,145,5,57,39,29.11.2020 06:00,FootballFootballITALY: Serie A - Round 9,Crotone,0,51,1,0,1,,10,1,1,3,8,2,,,158,23,46,15,cat588
584,29.11.2020 03:30,FootballFootballITALY: Serie A - Round 9,Lazio,0,46,2,2,0,,6,2,1,1,4,1,,,202,8,63,25,29.11.2020 03:30,FootballFootballITALY: Serie A - Round 9,Udinese,2,54,5,3,2,,5,4,0,2,6,3,,,194,5,48,19,cat589
585,29.11.2020 03:30,FootballFootballITALY: Serie A - Round 9,Lazio,1,56,6,4,2,,3,2,2,0,12,2,,,261,12,75,39,29.11.2020 03:30,FootballFootballITALY: Serie A - Round 9,Udinese,1,44,1,1,0,,14,0,0,3,4,1,,,169,9,56,16,cat590
586,28.11.2020 11:45,FootballFootballITALY: Serie A - Round 9,Atalanta,0,58,6,1,5,,8,1,2,0,5,0,,,220,3,64,26,28.11.2020 11:45,FootballFootballITALY: Serie A - Round 9,Verona,0,42,1,0,1,,7,1,2,1,8,2,,,163,6,53,21,cat591
587,28.11.2020 11:45,FootballFootballITALY: Serie A - Round 9,Atalanta,0,58,9,5,4,,8,3,0,1,7,2,,,240,9,67,43,28.11.2020 11:45,FootballFootballITALY: Serie A - Round 9,Verona,2,42,6,3,3,,6,0,0,5,7,1,,,149,14,49,15,cat592
588,28.11.2020 09:00,FootballFootballITALY: Serie A - Round 9,Benevento,1,40,7,5,2,,7,5,2,2,3,,,,154,13,40,25,28.11.2020 09:00,FootballFootballITALY: Serie A - Round 9,Juventus,1,60,5,3,2,,5,3,3,4,4,,,,290,5,59,39,cat593
589,28.11.2020 09:00,FootballFootballITALY: Serie A - Round 9,Benevento,0,34,1,0,1,,11,0,0,2,10,6,0,,112,5,56,19,28.11.2020 09:00,FootballFootballITALY: Serie A - Round 9,Juventus,0,66,6,2,4,,10,5,2,0,9,1,1,,278,7,66,38,cat594
590,28.11.2020 06:00,FootballFootballITALY: Serie A - Round 9,Sassuolo,0,66,5,3,2,,9,2,1,1,7,,,,331,5,73,23,28.11.2020 06:00,FootballFootballITALY: Serie A - Round 9,Inter,2,34,6,3,3,,8,1,0,3,9,,,,137,7,24,13,cat595
591,28.11.2020 06:00,FootballFootballITALY: Serie A - Round 9,Sassuolo,0,56,2,0,2,,9,4,0,0,6,3,,,312,5,83,50,28.11.2020 06:00,FootballFootballITALY: Serie A - Round 9,Inter,1,44,3,1,2,,6,1,2,0,7,1,,,165,12,31,9,cat596
592,22.11.2020 11:45,FootballFootballITALY: Serie A - Round 8,Napoli,0,62,10,5,5,,7,4,0,2,3,1,,,272,4,59,39,22.11.2020 11:45,FootballFootballITALY: Serie A - Round 8,AC Milan,2,38,6,3,3,,3,3,1,5,6,0,,,146,10,45,19,cat597
593,22.11.2020 11:45,FootballFootballITALY: Serie A - Round 8,Napoli,1,56,6,4,2,,12,4,1,2,5,2,1,,255,10,64,37,22.11.2020 11:45,FootballFootballITALY: Serie A - Round 8,AC Milan,1,44,5,4,1,,7,2,2,3,10,4,0,,143,15,51,20,cat598
594,22.11.2020 09:00,FootballFootballITALY: Serie A - Round 8,Udinese,1,55,5,2,3,,6,3,0,0,8,0,,,197,7,63,17,22.11.2020 09:00,FootballFootballITALY: Serie A - Round 8,Genoa,0,45,1,0,1,,8,6,1,1,5,1,,,174,11,52,29,cat599
595,22.11.2020 09:00,FootballFootballITALY: Serie A - Round 8,Udinese,0,45,2,2,0,,11,1,0,1,9,2,0,,160,11,51,17,22.11.2020 09:00,FootballFootballITALY: Serie A - Round 8,Genoa,0,55,4,1,3,,9,2,1,2,10,2,1,,231,5,87,25,cat600
596,22.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,AS Roma,3,59,7,5,2,,5,2,0,0,3,,,,286,9,89,31,22.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Parma,0,41,0,0,0,,3,1,2,2,3,,,,208,9,28,7,cat601
597,22.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,AS Roma,0,57,5,2,3,,3,2,1,1,2,,,,355,5,72,22,22.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Parma,0,43,1,1,0,,3,0,2,2,1,,,,235,7,39,12,cat602
598,22.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Inter,0,53,2,1,1,,5,1,3,2,6,1,,,250,13,82,22,22.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Torino,1,47,7,3,4,,9,1,0,1,5,1,,,211,12,39,26,cat603
599,22.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Inter,4,61,7,6,1,,9,0,1,2,14,2,,,200,9,64,30,22.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Torino,1,39,4,3,1,,14,0,0,2,9,1,,,150,2,29,8,cat604
600,22.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Sampdoria,1,41,4,2,2,,9,6,0,1,6,0,,,132,13,42,16,22.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Bologna,1,59,2,2,0,,7,5,2,1,7,2,,,231,4,70,31,cat605
601,22.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Sampdoria,0,49,4,2,2,,5,3,2,2,6,2,,,167,8,67,32,22.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Bologna,1,51,5,3,2,,8,5,3,2,2,0,,,183,8,47,20,cat606
602,22.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Verona,0,47,7,3,4,,10,3,1,1,8,1,,,121,3,67,23,22.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Sassuolo,1,53,4,2,2,,8,1,0,3,10,0,,,169,6,39,13,cat607
603,22.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Verona,0,55,6,4,2,,10,4,5,2,5,0,,,189,7,75,45,22.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Sassuolo,0,45,6,3,3,,11,0,0,4,10,3,,,139,5,39,7,cat608
604,22.11.2020 03:30,FootballFootballITALY: Serie A - Round 8,Fiorentina,0,58,2,1,1,,9,1,3,0,8,0,,,212,8,65,24,22.11.2020 03:30,FootballFootballITALY: Serie A - Round 8,Benevento,0,42,1,0,1,,11,0,1,1,8,1,,,131,7,27,10,cat609
605,22.11.2020 03:30,FootballFootballITALY: Serie A - Round 8,Fiorentina,0,58,3,2,1,,9,3,0,3,6,2,,,238,8,58,28,22.11.2020 03:30,FootballFootballITALY: Serie A - Round 8,Benevento,1,42,9,4,5,,6,4,1,2,8,2,,,102,7,44,18,cat610
606,21.11.2020 11:45,FootballFootballITALY: Serie A - Round 8,Juventus,2,67,7,4,3,,4,4,1,0,1,1,,,379,18,102,35,21.11.2020 11:45,FootballFootballITALY: Serie A - Round 8,Cagliari,0,33,0,0,0,,2,0,0,2,4,1,,,138,9,40,15,cat611
607,21.11.2020 11:45,FootballFootballITALY: Serie A - Round 8,Juventus,0,57,6,4,2,,5,5,1,0,10,2,,,303,9,51,29,21.11.2020 11:45,FootballFootballITALY: Serie A - Round 8,Cagliari,0,43,2,0,2,,10,1,1,4,3,1,,,181,7,51,36,cat612
608,21.11.2020 09:00,FootballFootballITALY: Serie A - Round 8,Spezia,0,51,2,1,1,,13,0,1,1,9,2,,,227,8,45,14,21.11.2020 09:00,FootballFootballITALY: Serie A - Round 8,Atalanta,0,49,3,1,2,,10,0,3,1,10,1,,,204,7,69,34,cat613
609,21.11.2020 09:00,FootballFootballITALY: Serie A - Round 8,Spezia,0,59,4,2,2,,10,1,1,4,10,1,,,210,12,72,30,21.11.2020 09:00,FootballFootballITALY: Serie A - Round 8,Atalanta,0,41,6,4,2,,9,2,2,2,8,2,,,139,2,66,19,cat614
610,21.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Crotone,0,51,7,2,5,,9,0,1,5,5,2,,,151,9,68,28,21.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Lazio,1,49,9,6,3,,7,2,2,2,7,2,,,153,11,69,26,cat615
611,21.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Crotone,0,51,5,5,0,,3,2,1,2,6,1,,,178,10,75,39,21.11.2020 06:00,FootballFootballITALY: Serie A - Round 8,Lazio,1,49,4,3,1,,6,4,0,5,4,2,,,150,12,56,12,cat616
612,08.11.2020 11:45,FootballFootballITALY: Serie A - Round 7,AC Milan,2,64,10,3,7,,11,8,2,1,6,0,,,208,7,57,38,08.11.2020 11:45,FootballFootballITALY: Serie A - Round 7,Verona,2,36,3,3,0,,8,1,0,2,10,2,,,88,8,31,11,cat617
613,08.11.2020 11:45,FootballFootballITALY: Serie A - Round 7,AC Milan,0,66,11,6,5,,10,6,1,0,10,1,,,210,4,62,39,08.11.2020 11:45,FootballFootballITALY: Serie A - Round 7,Verona,0,34,2,0,2,,12,0,2,5,10,1,,,95,6,41,18,cat618
614,08.11.2020 09:00,FootballFootballITALY: Serie A - Round 7,Bologna,0,49,0,0,0,,5,1,2,2,7,2,,,188,2,50,42,08.11.2020 09:00,FootballFootballITALY: Serie A - Round 7,Napoli,1,51,6,3,3,,9,2,0,0,4,0,,,221,4,52,43,cat619
615,08.11.2020 09:00,FootballFootballITALY: Serie A - Round 7,Bologna,0,51,6,4,2,,6,3,4,1,5,1,,,176,8,41,19,08.11.2020 09:00,FootballFootballITALY: Serie A - Round 7,Napoli,0,49,2,1,1,,9,5,0,4,7,0,,,187,9,63,52,cat620
616,08.11.2020 06:00,FootballFootballITALY: Serie A - Round 7,Atalanta,0,49,3,2,1,,9,0,0,0,8,1,,,242,2,49,32,08.11.2020 06:00,FootballFootballITALY: Serie A - Round 7,Inter,0,51,4,0,4,,8,2,0,2,9,2,,,241,7,49,32,cat621
617,08.11.2020 06:00,FootballFootballITALY: Serie A - Round 7,Atalanta,1,55,6,2,4,,4,2,1,2,7,0,,,242,14,45,34,08.11.2020 06:00,FootballFootballITALY: Serie A - Round 7,Inter,1,45,6,3,3,,8,3,0,1,4,1,,,181,9,63,44,cat622
618,08.11.2020 06:00,FootballFootballITALY: Serie A - Round 7,Genoa,0,42,1,1,0,,3,0,0,5,3,1,,,182,4,41,25,08.11.2020 06:00,FootballFootballITALY: Serie A - Round 7,AS Roma,1,58,9,6,3,,4,7,2,1,1,0,,,244,10,72,64,cat623
619,08.11.2020 06:00,FootballFootballITALY: Serie A - Round 7,Genoa,1,52,6,4,2,,10,1,2,3,7,,,,253,2,58,32,08.11.2020 06:00,FootballFootballITALY: Serie A - Round 7,AS Roma,1,48,9,5,4,,8,1,0,3,10,,,,168,9,52,33,cat624
620,08.11.2020 06:00,FootballFootballITALY: Serie A - Round 7,Torino,0,44,0,0,0,,8,2,0,1,8,1,,,185,12,51,29,08.11.2020 06:00,FootballFootballITALY: Serie A - Round 7,Crotone,0,56,2,1,1,,9,3,2,0,6,1,,,240,7,49,37,cat625
621,08.11.2020 06:00,FootballFootballITALY: Serie A - Round 7,Torino,0,52,5,1,4,,10,4,2,1,7,2,0,,175,6,51,40,08.11.2020 06:00,FootballFootballITALY: Serie A - Round 7,Crotone,0,48,5,1,4,,9,0,0,1,10,3,1,,136,8,45,25,cat626
622,08.11.2020 03:30,FootballFootballITALY: Serie A - Round 7,Lazio,1,50,4,1,3,,3,2,0,4,3,1,,,249,4,53,52,08.11.2020 03:30,FootballFootballITALY: Serie A - Round 7,Juventus,1,50,6,5,1,,3,1,0,1,3,0,,,270,4,46,32,cat627
623,08.11.2020 03:30,FootballFootballITALY: Serie A - Round 7,Lazio,0,58,3,2,1,,10,2,0,1,9,1,,,253,7,64,52,08.11.2020 03:30,FootballFootballITALY: Serie A - Round 7,Juventus,0,42,3,1,2,,9,1,2,1,9,2,,,168,9,39,30,cat628
624,07.11.2020 11:45,FootballFootballITALY: Serie A - Round 7,Parma,0,34,1,0,1,,9,1,1,2,11,0,,,142,15,20,9,07.11.2020 11:45,FootballFootballITALY: Serie A - Round 7,Fiorentina,0,66,3,2,1,,11,0,0,0,8,1,,,367,5,39,9,cat629
625,07.11.2020 11:45,FootballFootballITALY: Serie A - Round 7,Parma,0,44,4,0,2,2,9,1,2,2,6,1,,,194,14,38,10,07.11.2020 11:45,FootballFootballITALY: Serie A - Round 7,Fiorentina,0,56,3,2,0,1,8,3,0,0,9,1,,,269,6,34,15,cat630
626,07.11.2020 09:00,FootballFootballITALY: Serie A - Round 7,Benevento,0,39,2,2,0,,10,0,3,1,5,,,,157,10,16,10,07.11.2020 09:00,FootballFootballITALY: Serie A - Round 7,Spezia,1,61,6,2,4,,8,0,2,2,8,,,,246,7,61,17,cat631
627,07.11.2020 09:00,FootballFootballITALY: Serie A - Round 7,Benevento,0,35,2,1,1,0,10,2,3,3,8,3,,,100,2,20,12,07.11.2020 09:00,FootballFootballITALY: Serie A - Round 7,Spezia,2,65,7,5,1,1,12,4,1,1,10,3,,,224,5,26,21,cat632
628,07.11.2020 06:00,FootballFootballITALY: Serie A - Round 7,Cagliari,0,52,2,1,1,,14,0,3,0,8,,0,,208,6,36,10,07.11.2020 06:00,FootballFootballITALY: Serie A - Round 7,Sampdoria,0,48,1,0,1,,10,4,4,1,8,,1,,184,11,77,25,cat633
629,07.11.2020 06:00,FootballFootballITALY: Serie A - Round 7,Cagliari,2,62,11,6,3,2,8,2,1,1,4,0,,,260,6,66,19,07.11.2020 06:00,FootballFootballITALY: Serie A - Round 7,Sampdoria,0,38,4,1,1,2,6,2,1,4,8,2,,,162,5,53,26,cat634
630,06.11.2020 11:45,FootballFootballITALY: Serie A - Round 7,Sassuolo,0,61,3,1,2,,10,0,1,0,9,2,,,304,3,72,21,06.11.2020 11:45,FootballFootballITALY: Serie A - Round 7,Udinese,0,39,0,0,0,,10,2,1,1,9,2,,,128,8,32,17,cat635
631,06.11.2020 11:45,FootballFootballITALY: Serie A - Round 7,Sassuolo,0,55,0,0,0,,8,3,0,0,8,,,,209,14,48,21,06.11.2020 11:45,FootballFootballITALY: Serie A - Round 7,Udinese,0,45,0,0,0,,7,4,4,0,4,,,,143,9,52,30,cat636
632,04.11.2020 08:00,FootballFootballITALY: Serie A - Round 3,Genoa,0,42,4,2,2,,9,2,0,0,5,1,,,202,7,47,33,04.11.2020 08:00,FootballFootballITALY: Serie A - Round 3,Torino,2,58,1,1,0,,5,1,2,2,7,2,,,219,8,45,28,cat637
633,04.11.2020 08:00,FootballFootballITALY: Serie A - Round 3,Genoa,0,52,5,2,3,,11,3,0,0,5,1,,,217,12,71,37,04.11.2020 08:00,FootballFootballITALY: Serie A - Round 3,Torino,0,48,5,0,5,,5,1,0,1,11,2,,,183,5,48,18,cat638
634,02.11.2020 11:45,FootballFootballITALY: Serie A - Round 6,Verona,1,51,4,2,2,,7,2,0,3,7,2,,,168,5,44,13,02.11.2020 11:45,FootballFootballITALY: Serie A - Round 6,Benevento,0,49,6,3,3,,7,4,0,1,7,2,,,153,5,47,21,cat639
