,H_datetime,H_Gameinfo,H_Teamnames,H_Goals,H_Ball Possession,H_Goal Attempts,H_Shots on Goal,H_Shots off Goal,H_Blocked Shots,H_Free Kicks,H_Corner Kicks,H_Offsides,H_Goalkeeper Saves,H_Fouls,H_Yellow Cards,H_Red Cards,H_Total Passes,H_Completed Passes,H_Tackles,H_Attacks,H_Dangerous Attacks,A_datetime,A_gameinfo,A_Teamnames,A_Goals,A_Ball Possession,A_Goal Attempts,A_Shots on Goal,A_Shots off Goal,A_Blocked Shots,A_Free Kicks,A_Corner Kicks,A_Offsides,A_Goalkeeper Saves,A_Fouls,A_Yellow Cards,A_Red Cards,A_Total Passes,A_Completed Passes,A_Tackles,A_Attacks,A_Dangerous Attacks,H_cat,gameurl
10,19.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Augsburg,1,52,5,3,2,,3,4,3,2,5,,,213,181,,55,20,19.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",B. Monchengladbach,1,48,6,3,3,,4,6,1,2,5,,,192,158,,52,17,cat10,https://www.flashscore.com/match/hzD1f81N/#/match-summary/match-statistics/2
11,19.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Augsburg,3,54,15,5,10,,8,4,1,0,4,1,,241,219,,55,23,19.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",B. Monchengladbach,3,46,3,3,0,,5,1,0,2,9,2,,148,114,,33,13,cat11,https://www.flashscore.com/match/hzD1f81N/#/match-summary/match-statistics/1
12,19.08.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Dortmund,1,64,5,1,4,,4,3,1,3,10,1,,325,282,,71,21,19.08.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",FC Koln,0,36,6,3,3,,10,2,0,0,4,0,,179,138,,40,27,cat12,https://www.flashscore.com/match/IcIx0CXo/#/match-summary/match-statistics/2
13,19.08.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Dortmund,0,66,7,1,6,,7,3,0,1,3,,,395,359,,82,39,19.08.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",FC Koln,0,34,5,1,4,,2,1,2,1,7,,,170,134,,38,15,cat13,https://www.flashscore.com/match/IcIx0CXo/#/match-summary/match-statistics/1
14,20.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Union Berlin,2,44,4,2,2,,10,1,1,2,6,0,,134,98,,42,9,20.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Mainz,1,56,5,3,2,,3,1,0,0,9,4,,204,165,,66,27,cat14,https://www.flashscore.com/match/nXMtaWnh/#/match-summary/match-statistics/2
15,20.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Union Berlin,2,53,8,5,3,,6,2,0,0,9,1,,215,178,,45,16,20.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Mainz,0,47,4,0,4,,8,0,0,3,7,1,,222,180,,59,19,cat15,https://www.flashscore.com/match/nXMtaWnh/#/match-summary/match-statistics/1
16,20.08.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Eintracht Frankfurt,0,51,5,2,3,,9,4,0,1,7,2,,204,170,,43,18,20.08.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Darmstadt,0,49,7,1,6,,7,2,2,2,9,1,,205,173,,52,23,cat16,https://www.flashscore.com/match/8nBkcAH4/#/match-summary/match-statistics/2
17,20.08.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Eintracht Frankfurt,1,67,5,2,3,,7,3,0,1,2,0,,365,325,,79,31,20.08.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 1",Darmstadt,0,33,4,1,3,,2,1,0,1,5,2,,151,112,,35,15,cat17,https://www.flashscore.com/match/8nBkcAH4/#/match-summary/match-statistics/1
18,25.08.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",RB Leipzig,5,55,11,9,2,,10,2,2,1,4,1,,232,206,,56,13,25.08.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Stuttgart,0,45,4,1,3,,7,3,1,4,8,1,,186,155,,25,9,cat18,https://www.flashscore.com/match/lQf6OnG3/#/match-summary/match-statistics/2
19,25.08.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",RB Leipzig,0,53,9,2,7,,5,2,2,1,8,,,274,244,,61,28,25.08.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Stuttgart,1,47,4,2,2,,10,1,0,2,2,,,238,205,,41,10,cat19,https://www.flashscore.com/match/lQf6OnG3/#/match-summary/match-statistics/1
20,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Heidenheim,1,40,10,5,5,,2,7,0,2,6,0,,132,95,,35,27,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Hoffenheim,3,60,8,5,3,,3,3,0,4,2,3,,256,224,,58,32,cat20,https://www.flashscore.com/match/MXsgFrwj/#/match-summary/match-statistics/2
21,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Heidenheim,1,38,9,4,5,,6,3,0,1,7,1,,146,102,,37,32,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Hoffenheim,0,62,8,1,7,,7,3,1,3,7,2,,236,189,,55,29,cat21,https://www.flashscore.com/match/MXsgFrwj/#/match-summary/match-statistics/1
22,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Freiburg,1,54,14,3,11,,3,3,1,2,5,0,,218,178,,53,17,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Werder Bremen,0,46,10,2,8,,6,3,1,2,2,1,,205,164,,59,22,cat22,https://www.flashscore.com/match/nBD9N6V9/#/match-summary/match-statistics/2
23,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Freiburg,0,50,9,3,6,,7,2,2,0,4,2,,197,154,,57,15,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Werder Bremen,0,50,6,0,6,,6,2,1,3,6,1,,208,158,,50,23,cat23,https://www.flashscore.com/match/nBD9N6V9/#/match-summary/match-statistics/1
24,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",FC Koln,1,48,9,2,7,,7,2,4,1,3,1,,203,156,,53,32,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Wolfsburg,2,52,5,3,2,,7,0,0,1,7,5,,208,169,,57,15,cat24,https://www.flashscore.com/match/x06MK4FS/#/match-summary/match-statistics/2
25,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",FC Koln,0,55,5,0,5,,3,4,2,3,3,,,232,188,,58,36,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Wolfsburg,0,45,4,3,1,,5,1,0,0,3,,,223,176,,64,12,cat25,https://www.flashscore.com/match/x06MK4FS/#/match-summary/match-statistics/1
26,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Darmstadt,0,69,13,4,9,,6,2,0,2,7,,,326,284,,81,44,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Union Berlin,1,31,7,3,4,,8,2,0,4,6,,,91,59,,32,10,cat26,https://www.flashscore.com/match/zyncE2hd/#/match-summary/match-statistics/2
27,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Darmstadt,1,65,5,2,3,,5,1,0,0,8,2,0,298,271,,66,12,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Union Berlin,3,35,5,3,2,,8,3,0,1,6,2,1,104,78,,38,23,cat27,https://www.flashscore.com/match/zyncE2hd/#/match-summary/match-statistics/1
28,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Bochum,0,39,8,2,6,,5,3,3,1,11,2,,101,71,,51,16,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Dortmund,1,61,7,2,5,,16,3,0,2,5,1,,238,200,,54,28,cat28,https://www.flashscore.com/match/v9hlGONq/#/match-summary/match-statistics/2
29,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Bochum,1,43,9,4,5,,2,2,3,1,10,,,131,101,,74,23,26.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Dortmund,0,57,6,1,5,,12,1,0,3,2,,,239,201,,56,27,cat29,https://www.flashscore.com/match/v9hlGONq/#/match-summary/match-statistics/1
30,26.08.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",B. Monchengladbach,0,49,10,2,8,,3,3,0,4,1,,,281,249,,60,31,26.08.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Bayer Leverkusen,1,51,8,5,3,,1,4,0,2,3,,,320,281,,50,36,cat30,https://www.flashscore.com/match/8Q1ILp0M/#/match-summary/match-statistics/2
31,26.08.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",B. Monchengladbach,0,38,3,0,3,,7,2,1,3,6,2,,172,136,,41,12,26.08.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Bayer Leverkusen,2,62,16,5,11,,6,4,2,0,5,3,,386,347,,67,30,cat31,https://www.flashscore.com/match/8Q1ILp0M/#/match-summary/match-statistics/1
32,27.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Mainz,0,41,7,3,4,,6,2,2,1,11,3,0,112,78,,56,17,27.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Eintracht Frankfurt,1,59,7,2,5,,13,3,0,3,5,3,1,198,149,,47,12,cat32,https://www.flashscore.com/match/UZ2EMQpG/#/match-summary/match-statistics/2
33,27.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Mainz,1,45,6,4,2,,6,3,0,0,12,0,,193,139,,59,30,27.08.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Eintracht Frankfurt,0,55,1,0,1,,12,1,0,3,7,1,,277,222,,59,15,cat33,https://www.flashscore.com/match/UZ2EMQpG/#/match-summary/match-statistics/1
34,27.08.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Bayern Munich,1,63,13,3,10,,3,4,1,1,6,1,,338,306,,61,41,27.08.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Augsburg,1,37,3,2,1,,4,3,0,2,7,2,,179,150,,27,13,cat34,https://www.flashscore.com/match/f3e2PS0c/#/match-summary/match-statistics/2
35,27.08.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Bayern Munich,2,53,6,3,3,,2,6,0,0,7,,,272,237,,55,22,27.08.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 2",Augsburg,0,47,8,0,8,,5,1,2,1,1,,,212,178,,38,17,cat35,https://www.flashscore.com/match/f3e2PS0c/#/match-summary/match-statistics/1
36,01.09.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Dortmund,0,60,10,3,7,,13,2,1,3,6,3,,224,181,,51,40,01.09.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Heidenheim,2,40,12,5,7,,5,3,0,3,12,2,,152,111,,45,21,cat36,https://www.flashscore.com/match/lvzuwnVd/#/match-summary/match-statistics/2
37,01.09.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Dortmund,2,66,10,6,4,,12,1,1,1,3,0,,292,263,,72,27,01.09.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Heidenheim,0,34,3,1,2,,5,3,3,4,10,1,,133,100,,31,16,cat37,https://www.flashscore.com/match/lvzuwnVd/#/match-summary/match-statistics/1
38,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Werder Bremen,3,46,6,3,3,,8,0,0,0,8,1,,161,125,,50,8,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Mainz,0,54,4,0,4,,7,4,3,0,6,1,,246,196,,73,39,cat38,https://www.flashscore.com/match/0vVKTshq/#/match-summary/match-statistics/2
39,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Werder Bremen,1,50,6,3,3,,8,1,1,3,10,1,,181,138,,59,27,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Mainz,0,50,8,3,5,,8,3,1,2,8,1,,168,119,,72,16,cat39,https://www.flashscore.com/match/0vVKTshq/#/match-summary/match-statistics/1
40,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Stuttgart,2,49,7,2,5,,5,2,0,1,3,0,,230,200,,47,28,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Freiburg,0,51,4,1,3,,2,1,0,0,6,1,,287,246,,62,19,cat40,https://www.flashscore.com/match/84YSRLMe/#/match-summary/match-statistics/2
41,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Stuttgart,3,51,6,4,2,,3,0,1,4,6,1,,272,242,,48,16,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Freiburg,0,49,7,4,3,,4,3,1,1,4,0,,253,213,,42,13,cat41,https://www.flashscore.com/match/84YSRLMe/#/match-summary/match-statistics/1
42,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Hoffenheim,2,41,6,2,4,,6,1,1,4,4,0,,180,137,,40,13,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Wolfsburg,0,59,7,4,3,,4,2,0,0,6,1,,289,259,,69,22,cat42,https://www.flashscore.com/match/fchhYNqS/#/match-summary/match-statistics/2
43,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Hoffenheim,1,45,5,3,2,,11,2,3,2,8,2,,165,129,,42,27,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Wolfsburg,1,55,7,3,4,,9,1,0,2,9,1,,220,189,,47,21,cat43,https://www.flashscore.com/match/fchhYNqS/#/match-summary/match-statistics/1
44,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Bayer Leverkusen,4,69,11,7,4,,4,2,1,0,1,0,,377,347,,80,34,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Darmstadt,0,31,2,0,2,,2,1,0,3,5,2,,140,107,,18,3,cat44,https://www.flashscore.com/match/8tjtyQa9/#/match-summary/match-statistics/2
45,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Bayer Leverkusen,1,65,13,6,7,,8,2,0,0,7,3,,383,345,,83,47,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Darmstadt,1,35,3,1,2,,7,1,1,5,6,0,,134,96,,29,13,cat45,https://www.flashscore.com/match/8tjtyQa9/#/match-summary/match-statistics/1
46,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Augsburg,1,41,5,2,3,,12,2,0,4,7,0,,116,64,,37,11,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Bochum,1,59,13,5,8,,7,4,3,1,9,2,,221,166,,62,20,cat46,https://www.flashscore.com/match/vVTOS17k/#/match-summary/match-statistics/2
47,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Augsburg,1,43,6,1,5,,4,1,1,3,8,2,,135,92,,41,15,02.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Bochum,1,57,9,4,5,,9,1,0,0,4,0,,211,167,,61,18,cat47,https://www.flashscore.com/match/vVTOS17k/#/match-summary/match-statistics/1
48,02.09.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",B. Monchengladbach,0,38,3,1,2,,12,0,0,4,2,0,,168,134,,31,10,02.09.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Bayern Munich,2,62,16,6,10,,3,9,1,1,10,1,,293,264,,83,56,cat48,https://www.flashscore.com/match/tfllZ3UL/#/match-summary/match-statistics/2
49,02.09.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",B. Monchengladbach,1,38,5,2,3,,9,1,0,3,3,0,,163,124,,23,13,02.09.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Bayern Munich,0,62,9,3,6,,2,6,0,1,10,1,,322,283,,85,43,cat49,https://www.flashscore.com/match/tfllZ3UL/#/match-summary/match-statistics/1
50,03.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Eintracht Frankfurt,1,64,9,2,7,,7,7,0,0,6,1,,352,313,,65,40,03.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",FC Koln,0,36,3,0,3,,7,0,0,1,6,1,,124,89,,30,15,cat50,https://www.flashscore.com/match/nXlpzpFF/#/match-summary/match-statistics/2
51,03.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Eintracht Frankfurt,0,56,4,1,3,,3,1,2,1,4,0,,356,310,,62,12,03.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",FC Koln,1,44,3,2,1,,5,1,0,1,4,2,,239,191,,51,15,cat51,https://www.flashscore.com/match/nXlpzpFF/#/match-summary/match-statistics/1
52,03.09.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Union Berlin,0,27,1,0,1,,8,1,0,2,9,2,1,110,75,,42,13,03.09.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",RB Leipzig,3,73,9,5,4,,8,3,1,0,7,0,0,358,312,,76,19,cat52,https://www.flashscore.com/match/SUYrx6p3/#/match-summary/match-statistics/2
53,03.09.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",Union Berlin,0,45,3,1,2,,3,2,1,2,7,1,,200,158,,49,24,03.09.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 3",RB Leipzig,0,55,5,2,3,,8,4,1,1,2,1,,264,235,,72,18,cat53,https://www.flashscore.com/match/SUYrx6p3/#/match-summary/match-statistics/1
54,15.09.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Bayern Munich,1,48,4,3,1,,6,3,1,1,4,0,,263,229,,71,26,15.09.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Bayer Leverkusen,1,52,7,2,5,,4,0,1,2,5,2,,312,274,,55,28,cat54,https://www.flashscore.com/match/neXWQux2/#/match-summary/match-statistics/2
55,15.09.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Bayern Munich,1,58,11,6,5,,3,4,1,2,2,0,,333,296,,81,33,15.09.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Bayer Leverkusen,1,42,6,3,3,,3,4,2,5,1,1,,253,218,,55,23,cat55,https://www.flashscore.com/match/neXWQux2/#/match-summary/match-statistics/1
56,16.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Wolfsburg,0,36,2,0,2,,3,2,0,1,2,1,,132,88,,43,23,16.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Union Berlin,0,64,10,1,9,,2,6,1,0,2,0,,287,244,,74,31,cat56,https://www.flashscore.com/match/fcENm3qF/#/match-summary/match-statistics/2
57,16.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Wolfsburg,2,52,6,3,3,,3,1,3,3,4,,,263,224,,48,17,16.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Union Berlin,1,48,7,4,3,,7,1,0,1,6,,,251,208,,62,29,cat57,https://www.flashscore.com/match/fcENm3qF/#/match-summary/match-statistics/1
58,16.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",RB Leipzig,0,50,4,2,2,,6,0,1,4,9,,,199,162,,41,12,16.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Augsburg,0,50,12,4,8,,10,4,0,2,6,,,190,159,,40,25,cat58,https://www.flashscore.com/match/l0BFkPE2/#/match-summary/match-statistics/2
59,16.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",RB Leipzig,3,58,5,4,1,,7,1,1,0,7,,,284,253,,55,13,16.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Augsburg,0,42,4,0,4,,8,2,1,1,6,,,186,153,,44,17,cat59,https://www.flashscore.com/match/l0BFkPE2/#/match-summary/match-statistics/1
60,16.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Mainz,1,43,9,2,7,,4,3,0,2,6,0,,185,144,,49,26,16.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Stuttgart,3,57,11,5,6,,6,1,0,1,4,2,,275,242,,58,25,cat60,https://www.flashscore.com/match/WMyiWzEs/#/match-summary/match-statistics/2
61,16.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Mainz,0,43,6,1,5,,6,3,1,1,6,1,,173,128,,27,22,16.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Stuttgart,0,57,5,1,4,,6,3,1,1,5,0,,279,234,,89,22,cat61,https://www.flashscore.com/match/WMyiWzEs/#/match-summary/match-statistics/1
62,16.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Freiburg,0,46,4,1,3,,9,2,1,1,8,2,1,243,196,,48,15,16.09.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 4",Dortmund,3,54,8,4,4,,9,1,2,1,7,2,0,242,213,,40,18,cat62,https://www.flashscore.com/match/0zFJlqU8/#/match-summary/match-statistics/2
