,H_DATETIME,H_GAMEINFO,H_TEAMNAMES,H_GOALS,H_BALL_POSSESSION,H_GOAL_ATTEMPTS,H_SHOTS_ON_GOAL,H_SHOTS_OFF_GOAL,H_BLOCKED_SHOTS,H_FREE_KICKS,H_CORNER_KICKS,H_OFFSIDES,H_GOALKEEPER_SAVES,H_FOULS,H_YELLOW_CARDS,H_RED_CARDS,H_TOTAL_PASSES,H_COMPLETED_PASSES,H_TACKLES,H_ATTACKS,H_DANGEROUS_ATTACKS,A_DATETIME,A_GAMEINFO,A_TEAMNAMES,A_GOALS,A_BALL_POSSESSION,A_GOAL_ATTEMPTS,A_SHOTS_ON_GOAL,A_SHOTS_OFF_GOAL,A_BLOCKED_SHOTS,A_FREE_KICKS,A_CORNER_KICKS,A_OFFSIDES,A_GOALKEEPER_SAVES,A_FOULS,A_YELLOW_CARDS,A_RED_CARDS,A_TOTAL_PASSES,A_COMPLETED_PASSES,A_TACKLES,A_ATTACKS,A_DANGEROUS_ATTACKS,H_CAT,GAMEURL,H_CLEARANCES_TOTAL,A_CROSSES,H_SHOTS_OUTSIDE_THE_BOX,H_HIT_THE_WOODWORK,A_CLEARANCES_TOTAL,H_PASSES_IN_THE_FINAL_THIRD,A_HIT_THE_WOODWORK,A_TOUCHES_IN_THE_OPPOSITION_BOX,H_THROWINS,A_THROWINS,H_SHOTS_INSIDE_THE_BOX,A_SHOTS_INSIDE_THE_BOX,H_CROSSES,A_SHOTS_OUTSIDE_THE_BOX,A_INTERCEPTIONS,H_TOUCHES_IN_THE_OPPOSITION_BOX,A_BIG_CHANCES,A_PASSES_IN_THE_FINAL_THIRD,H_EXPECTED_GOALS_XG,H_INTERCEPTIONS,H_BIG_CHANCES,A_EXPECTED_GOALS_XG,H_HEADED_GOALS,A_HEADED_GOALS,HALFTIME
224,29.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",AC Milan,0,62,7,3,3,1,3,1,1.0,1,4,,,285,255,,,,29.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",Napoli,2,38,5,3,1,1,4,0,1.0,3,3,,,,,,,,1,https://www.flashscore.com/match/WIDwXGr3/#/match-summary/match-statistics/1,,,,,,,,,6,13,,,,,5,,,,0.31,5,,0.55,,,1.0
225,29.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",AC Milan,0,60,6,2,3,1,3,4,2.0,1,10,0.0,,273,244,,,,29.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",Napoli,0,40,4,1,3,0,10,1,1.0,2,3,1.0,,,,,,,2,https://www.flashscore.com/match/WIDwXGr3/#/match-summary/match-statistics/2,,,,,,,,,11,4,,,,,5,,,,0.34,1,,0.59,,,2.0
226,29.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Cagliari,0,34,6,1,2,3,7,2,0.0,1,9,1.0,,143,104,,,,29.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Bologna,1,66,7,2,3,2,9,2,0.0,1,7,0.0,,,,,,,1,https://www.flashscore.com/match/Ug79dz7j/#/match-summary/match-statistics/1,,,,,,,,,11,10,,,,,2,,,,0.22,3,,0.39,,,1.0
227,29.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Cagliari,0,50,8,1,5,2,11,5,1.0,1,8,1.0,,222,169,,,,29.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Bologna,1,50,4,2,1,1,8,0,1.0,1,11,2.0,,,,,,,2,https://www.flashscore.com/match/Ug79dz7j/#/match-summary/match-statistics/2,,,,,,,,,8,7,,,,,3,,,,0.69,5,,0.46,,,2.0
228,22.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 5",Monza,0,43,2,0,2,0,8,0,1.0,4,11,1.0,,173,133,,,,22.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 5",Bologna,1,57,8,5,0,3,13,1,1.0,0,8,2.0,,227.0,188.0,,,,cat92,https://www.flashscore.com/match/pOEMqcCb/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
229,22.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 5",Monza,1,41,4,3,1,0,9,2,0.0,2,9,2.0,,217,179,,,,22.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 5",Bologna,1,59,7,3,3,1,10,1,0.0,2,8,0.0,,317.0,279.0,,,,cat93,https://www.flashscore.com/match/pOEMqcCb/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
230,22.09.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 5",AS Roma,2,55,8,4,1,3,7,1,2.0,2,9,1.0,,242,178,,,,22.09.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 5",Udinese,0,45,8,2,3,3,14,1,1.0,2,5,0.0,,180.0,131.0,,,,cat94,https://www.flashscore.com/match/WvDUsysB/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
231,22.09.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 5",AS Roma,1,69,8,4,3,1,6,1,2.0,0,6,1.0,,367,317,,,,22.09.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 5",Udinese,0,31,1,0,1,0,8,0,0.0,3,6,2.0,,189.0,146.0,,,,cat95,https://www.flashscore.com/match/WvDUsysB/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
232,22.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 5",Inter,0,57,5,2,1,2,2,2,0.0,5,9,2.0,,244,228,,,,22.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 5",AC Milan,1,43,14,6,5,3,10,1,0.0,2,1,0.0,,187.0,167.0,,,,cat96,https://www.flashscore.com/match/xIieTySH/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
233,22.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 5",Inter,1,55,8,2,3,3,3,4,2.0,1,4,2.0,,260,221,,,,22.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 5",AC Milan,1,45,2,2,0,0,7,1,0.0,1,3,1.0,,211.0,171.0,,,,cat97,https://www.flashscore.com/match/xIieTySH/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
234,24.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 5",Atalanta,1,67,5,3,2,0,10,3,0.0,1,3,1.0,,316,244,,,,24.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 5",Como,3,33,6,4,1,1,3,0,0.0,2,11,1.0,,157.0,96.0,,,,cat98,https://www.flashscore.com/match/OAeKROjD/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
235,24.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 5",Atalanta,1,51,3,2,1,0,7,3,0.0,3,9,0.0,,244,212,,,,24.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 5",Como,0,49,8,3,3,2,9,2,0.0,1,6,2.0,,252.0,212.0,,,,cat99,https://www.flashscore.com/match/OAeKROjD/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
236,27.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 6",AC Milan,0,58,7,2,4,1,5,1,0.0,4,3,1.0,1.0,243,231,,,,27.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 6",Lecce,0,42,10,4,4,2,5,3,3.0,2,2,0.0,0.0,155.0,142.0,,,,cat100,https://www.flashscore.com/match/CCDxBZAc/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
237,27.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 6",AC Milan,3,56,8,4,3,1,8,3,0.0,3,2,0.0,,254,227,,,,27.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 6",Lecce,0,44,6,3,2,1,2,4,1.0,1,6,1.0,,213.0,186.0,,,,cat101,https://www.flashscore.com/match/CCDxBZAc/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
238,28.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Udinese,1,45,4,2,0,2,6,5,0.0,2,8,,,213,154,,,,28.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Inter,1,55,8,3,2,3,9,2,1.0,1,4,,,315.0,233.0,,,,cat102,https://www.flashscore.com/match/pIgDNCf3/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
239,28.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Udinese,1,35,6,1,2,3,4,2,0.0,2,5,1.0,,203,173,,,,28.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Inter,2,65,8,4,4,0,6,1,2.0,0,2,0.0,,333.0,306.0,,,,cat103,https://www.flashscore.com/match/pIgDNCf3/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
240,28.09.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Genoa,0,36,6,2,1,3,7,3,0.0,0,5,1.0,,199,149,,,,28.09.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Juventus,3,64,9,3,5,1,4,2,0.0,2,7,1.0,,384.0,292.0,,,,cat104,https://www.flashscore.com/match/KIQjmWIj/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
241,28.09.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Genoa,0,32,1,0,0,1,8,2,0.0,0,3,1.0,,156,118,,,,28.09.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Juventus,0,68,3,0,2,1,3,1,0.0,0,7,0.0,,313.0,285.0,,,,cat105,https://www.flashscore.com/match/KIQjmWIj/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
242,02.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 14",AS Roma,0,51,3,0,3,0,7,1,1.0,3,10,2.0,,228,188,58.0,,,02.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 14",Atalanta,2,49,12,5,5,2,10,2,0.0,0,7,3.0,,,,71.0,,,2,https://www.flashscore.com/match/ALQHQfvK/#/match-summary/match-statistics/2,10,50.0,0,0,8,58.0,0,15,11,10,3,7,75.0,5,2,5,2,75.0,0.41,5,2,0.96,0,1,2.0
243,01.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 14",Lecce,0,38,1,0,1,0,3,0,0.0,0,5,1.0,,202,176,60.0,,,01.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 14",Juventus,0,62,5,0,2,3,5,2,1.0,0,3,1.0,,,,60.0,,,1,https://www.flashscore.com/match/jaKM6Znl/#/match-summary/match-statistics/1,12,29.0,0,0,4,76.0,2,12,12,6,1,1,17.0,4,3,1,1,76.0,0.25,3,0,0.98,,,1.0
244,01.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 14",Lecce,1,38,9,6,1,2,6,2,1.0,2,3,0.0,,154,129,50.0,,,01.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 14",Juventus,1,62,9,3,0,6,3,5,0.0,5,6,3.0,,,,67.0,,,2,https://www.flashscore.com/match/jaKM6Znl/#/match-summary/match-statistics/2,9,13.0,2,0,9,66.0,0,8,10,13,7,3,42.0,6,1,13,0,82.0,1.30,4,1,0.25,,,2.0
245,01.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Fiorentina,0,35,3,1,1,1,2,0,0.0,0,2,,,61,49,0.0,,,01.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Inter,0,65,0,0,0,0,2,1,1.0,1,2,,,,,67.0,,,1,https://www.flashscore.com/match/WEwjCePQ/#/match-summary/match-statistics/1,1,100.0,1,0,1,60.0,0,2,4,2,2,0,0.0,0,1,3,0,54.0,0.14,1,0,0.00,,,1.0
246,01.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Fiorentina,0,35,3,1,1,1,2,0,0.0,0,2,,,61,49,0.0,,,01.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Inter,0,65,0,0,0,0,2,1,1.0,1,2,,,,,67.0,,,2,https://www.flashscore.com/match/WEwjCePQ/#/match-summary/match-statistics/2,1,100.0,1,0,1,60.0,0,2,4,2,2,0,0.0,0,1,3,0,54.0,0.14,1,0,0.00,,,2.0
247,01.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Parma,1,34,6,2,3,1,5,3,0.0,3,9,2.0,,151,109,71.0,,,01.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Lazio,0,66,8,3,4,1,9,2,1.0,1,5,2.0,,,,75.0,,,1,https://www.flashscore.com/match/rFYV2inD/#/match-summary/match-statistics/1,14,36.0,1,0,2,60.0,0,15,7,10,5,3,50.0,5,4,10,1,77.0,0.71,5,1,0.37,,,1.0
248,01.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Parma,2,22,6,2,3,1,8,1,0.0,4,8,2.0,,82,47,64.0,,,01.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Lazio,1,78,15,5,5,5,8,8,1.0,0,8,1.0,,,,90.0,,,2,https://www.flashscore.com/match/rFYV2inD/#/match-summary/match-statistics/2,26,21.0,4,0,1,48.0,0,22,7,16,2,12,0.0,3,6,6,3,75.0,0.84,7,1,1.97,,,2.0
249,01.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Torino,0,41,2,0,1,1,3,2,0.0,3,8,2.0,,189,154,50.0,,,01.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Napoli,1,59,8,4,2,2,8,2,2.0,0,3,0.0,,,,75.0,,,1,https://www.flashscore.com/match/fg2lLY1s/#/match-summary/match-statistics/1,9,50.0,1,0,6,61.0,0,19,8,11,1,8,22.0,0,3,6,1,71.0,0.15,8,1,0.79,,,1.0
250,01.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Torino,0,54,3,1,1,1,6,2,1.0,2,7,2.0,,259,217,55.0,,,01.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Napoli,0,46,8,2,4,2,7,5,2.0,1,6,1.0,,,,40.0,,,2,https://www.flashscore.com/match/fg2lLY1s/#/match-summary/match-statistics/2,6,38.0,1,0,18,63.0,0,10,8,6,2,5,9.0,3,5,3,1,83.0,0.11,5,0,0.65,,,2.0
251,01.12.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 14",Udinese,0,35,1,1,0,0,5,2,0.0,3,7,0.0,1.0,150,117,44.0,,,01.12.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 14",Genoa,1,65,8,4,3,1,7,3,0.0,1,5,2.0,0.0,,,50.0,,,1,https://www.flashscore.com/match/2J5dJCWg/#/match-summary/match-statistics/1,11,23.0,1,0,7,60.0,0,15,10,11,0,5,0.0,3,6,3,2,81.0,0.04,5,0,1.31,,,1.0
252,01.12.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 14",Udinese,0,57,3,1,0,2,6,4,0.0,0,6,2.0,,251,220,71.0,,,01.12.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 14",Genoa,1,43,7,1,2,4,6,1,4.0,1,6,1.0,,,,63.0,,,2,https://www.flashscore.com/match/2J5dJCWg/#/match-summary/match-statistics/2,5,50.0,2,0,14,75.0,0,14,7,11,1,2,0.0,4,1,4,0,78.0,0.09,4,0,0.18,,,2.0
253,30.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 14",Bologna,1,60,7,3,3,1,8,1,1.0,0,7,0.0,,248,215,78.0,,,30.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 14",Venezia,0,40,4,0,2,2,7,0,0.0,2,8,2.0,,,,100.0,,,1,https://www.flashscore.com/match/lIhj8R6e/#/match-summary/match-statistics/1,5,50.0,4,0,12,76.0,0,7,9,9,3,3,13.0,1,3,7,0,56.0,1.09,4,1,0.30,,,1.0
254,30.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 14",Bologna,2,62,9,6,2,1,7,0,1.0,1,7,,,245,210,47.0,,,30.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 14",Venezia,0,38,1,1,0,0,7,0,0.0,4,7,,,,,36.0,,,2,https://www.flashscore.com/match/lIhj8R6e/#/match-summary/match-statistics/2,5,25.0,3,0,8,81.0,0,2,11,15,6,1,50.0,0,7,22,0,59.0,1.84,3,5,0.12,,,2.0
255,30.11.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",AC Milan,2,59,13,3,2,8,8,6,0.0,0,4,1.0,,246,221,82.0,,,30.11.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Empoli,0,41,6,0,2,4,4,1,0.0,1,8,1.0,,,,60.0,,,1,https://www.flashscore.com/match/OCIU4DH0/#/match-summary/match-statistics/1,9,13.0,4,0,12,82.0,0,7,6,6,9,2,17.0,4,7,25,0,79.0,0.95,2,0,0.31,,,1.0
256,07.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 15",Genoa,0,55,1,1,0,0,8,3,0.0,1,6,1.0,,209,164,71.0,,,07.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 15",Torino,0,45,6,1,2,3,6,3,0.0,1,8,1.0,,,,60.0,,,2,https://www.flashscore.com/match/pvu0wYNP/#/match-summary/match-statistics/2,21,13.0,1,0,11,54.0,0,11,16,8,0,3,0.0,3,2,3,0,53.0,0.30,4,0,0.47,,,2.0
257,06.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 15",Atalanta,1,55,7,3,2,2,8,2,0.0,1,4,,,282,255,20.0,,,06.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 15",AC Milan,1,45,3,2,0,1,4,0,1.0,2,8,,,,,80.0,,,1,https://www.flashscore.com/match/dIb5Hj16/#/match-summary/match-statistics/1,2,0.0,1,0,9,85.0,0,5,10,3,6,3,11.0,0,3,12,1,76.0,0.97,5,2,0.49,1,0,1.0
258,06.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 15",Atalanta,1,49,10,5,2,3,5,5,0.0,0,10,2.0,,206,176,83.0,,,06.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 15",AC Milan,0,51,3,0,3,0,10,0,1.0,4,5,0.0,,,,67.0,,,2,https://www.flashscore.com/match/dIb5Hj16/#/match-summary/match-statistics/2,2,0.0,2,0,11,79.0,0,5,7,7,8,2,23.0,1,4,15,0,69.0,1.12,5,2,0.13,1,0,2.0
259,06.12.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 15",Inter,1,61,10,2,4,4,3,5,3.0,1,2,0.0,,256,222,63.0,,,06.12.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 15",Parma,0,39,2,1,1,0,2,1,1.0,1,3,1.0,,,,100.0,,,1,https://www.flashscore.com/match/xxKvWkGa/#/match-summary/match-statistics/1,4,50.0,3,1,14,74.0,0,4,6,7,7,2,8.0,0,3,13,0,61.0,0.37,3,2,0.09,,,1.0
260,06.12.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 15",Inter,2,51,8,3,3,2,0,5,1.0,0,6,1.0,,250,220,50.0,,,06.12.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 15",Parma,1,49,3,1,2,0,6,0,1.0,1,0,0.0,,,,83.0,,,2,https://www.flashscore.com/match/xxKvWkGa/#/match-summary/match-statistics/2,1,0.0,0,0,7,76.0,0,2,7,2,8,1,50.0,1,3,18,0,72.0,1.94,4,4,0.15,,,2.0
261,02.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 14",AS Roma,0,45,2,1,1,0,6,1,0.0,2,7,,,221,181,20.0,,,02.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 14",Atalanta,0,55,6,2,4,0,7,2,1.0,1,6,,,,,50.0,,,1,https://www.flashscore.com/match/ALQHQfvK/#/match-summary/match-statistics/1,8,31.0,2,0,5,58.0,0,14,8,10,0,6,14.0,0,2,3,1,78.0,0.03,8,0,0.31,,,1.0
262,27.10.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 9",Parma,0,51,5,1,2,2,4,5,1.0,1,5,1.0,,229,191,,,,27.10.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 9",Empoli,1,49,4,2,2,0,5,2,2.0,1,4,1.0,,,,,,,1,https://www.flashscore.com/match/jeAhPc0B/#/match-summary/match-statistics/1,,,,,,,,,16,7,,,,,3,,,,0.31,3,,0.08,,,1.0
263,27.10.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 9",Parma,1,69,12,3,6,3,13,4,0.0,0,7,3.0,,298,265,,,,27.10.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 9",Empoli,0,31,2,0,2,0,7,1,0.0,2,13,4.0,,,,,,,2,https://www.flashscore.com/match/jeAhPc0B/#/match-summary/match-statistics/2,,,,,,,,,7,7,,,,,5,,,,1.44,4,,0.05,,,2.0
264,29.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Lecce,0,46,5,2,2,1,11,0,1.0,0,6,1.0,0.0,164,140,,,,29.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Verona,0,54,3,0,1,2,6,3,0.0,2,11,1.0,1.0,,,,,,1,https://www.flashscore.com/match/4CLi9Djd/#/match-summary/match-statistics/1,,,,,,,,,17,7,,,,,2,,,,0.36,4,,0.14,,,1.0
265,29.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Lecce,1,68,9,4,2,3,10,3,1.0,1,8,0.0,0.0,279,243,,,,29.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Verona,0,32,4,1,3,0,8,1,0.0,3,10,2.0,1.0,,,,,,2,https://www.flashscore.com/match/4CLi9Djd/#/match-summary/match-statistics/2,,,,,,,,,16,12,,,,,3,,,,0.98,3,,0.12,,,2.0
266,27.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 9",Fiorentina,3,32,9,5,4,0,3,1,1.0,2,6,0.0,,162,133,,,,27.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 9",AS Roma,1,68,7,3,0,4,6,1,1.0,2,3,1.0,,,,,,,1,https://www.flashscore.com/match/fB59P6ff/#/match-summary/match-statistics/1,,,,,,,,,4,8,,,,,4,,,,2.94,2,,0.33,,,1.0
267,27.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 9",Fiorentina,2,44,12,5,4,3,8,5,1.0,2,7,2.0,0.0,181,171,,,,27.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 9",AS Roma,0,56,7,2,1,4,7,1,1.0,3,8,4.0,1.0,,,,,,2,https://www.flashscore.com/match/fB59P6ff/#/match-summary/match-statistics/2,,,,,,,,,1,2,,,,,2,,,,0.86,2,,0.32,,,2.0
268,27.10.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 9",Inter,3,48,6,5,0,1,8,3,0.0,1,4,,,219,197,,,,27.10.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 9",Juventus,2,52,5,3,2,0,4,2,0.0,2,8,,,,,,,,1,https://www.flashscore.com/match/jwaINpP6/#/match-summary/match-statistics/1,,,,,,,,,4,4,,,,,2,,,,2.15,2,,1.76,,,1.0
269,27.10.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 9",Inter,1,46,12,4,4,4,8,10,0.0,0,7,2.0,,164,130,,,,27.10.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 9",Juventus,2,54,5,2,1,2,7,3,0.0,3,8,2.0,,,,,,,2,https://www.flashscore.com/match/jwaINpP6/#/match-summary/match-statistics/2,,,,,,,,,4,8,,,,,3,,,,0.98,3,,0.41,,,2.0
270,27.10.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 9",Lazio,1,62,5,1,3,1,3,1,0.0,1,5,1.0,,300,271,,,,27.10.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 9",Genoa,0,38,4,1,3,0,5,4,0.0,0,3,1.0,,,,,,,1,https://www.flashscore.com/match/OjcQLOgJ/#/match-summary/match-statistics/1,,,,,,,,,10,7,,,,,3,,,,0.28,4,,0.14,,,1.0
271,27.10.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 9",Lazio,2,60,13,3,7,3,3,6,1.0,1,7,2.0,,250,215,,,,27.10.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 9",Genoa,0,40,2,1,1,0,7,0,0.0,1,3,0.0,,,,,,,2,https://www.flashscore.com/match/OjcQLOgJ/#/match-summary/match-statistics/2,,,,,,,,,5,12,,,,,1,,,,1.62,3,,0.13,,,2.0
272,27.10.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 9",Monza,2,48,8,2,5,1,5,2,,0,7,,,181,146,,,,27.10.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 9",Venezia,2,52,6,2,2,2,7,3,,0,5,,,,,,,,1,https://www.flashscore.com/match/xY3xTu1n/#/match-summary/match-statistics/1,,,,,,,,,10,10,,,,,2,,,,1.01,3,,0.58,,,1.0
273,27.10.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 9",Monza,0,44,5,0,3,2,11,2,0.0,0,10,4.0,1.0,166,127,,,,27.10.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 9",Venezia,0,56,0,0,0,0,10,0,1.0,0,11,2.0,0.0,,,,,,2,https://www.flashscore.com/match/xY3xTu1n/#/match-summary/match-statistics/2,,,,,,,,,6,14,,,,,2,,,,0.19,8,,0.00,,,2.0
274,26.10.2024 18:45,"FOOTBALL
ITALY: SERIE A - ROUND 9",Atalanta,5,70,16,8,6,2,7,2,0.0,0,1,0.0,,373,342,,,,26.10.2024 18:45,"FOOTBALL
ITALY: SERIE A - ROUND 9",Verona,1,30,1,1,0,0,1,2,2.0,3,7,1.0,,,,,,,1,https://www.flashscore.com/match/OMVUWl2K/#/match-summary/match-statistics/1,,,,,,,,,8,6,,,,,4,,,,1.72,6,,0.05,,,1.0
275,26.10.2024 18:45,"FOOTBALL
ITALY: SERIE A - ROUND 9",Atalanta,1,68,3,2,0,1,8,2,1.0,1,2,,,412,372,,,,26.10.2024 18:45,"FOOTBALL
ITALY: SERIE A - ROUND 9",Verona,0,32,3,1,2,0,2,0,0.0,1,8,,,,,,,,2,https://www.flashscore.com/match/OMVUWl2K/#/match-summary/match-statistics/2,,,,,,,,,3,6,,,,,6,,,,0.93,0,,0.23,,,2.0
276,26.10.2024 13:00,"FOOTBALL
ITALY: SERIE A - ROUND 9",Napoli,0,65,15,5,3,7,1,8,1.0,2,8,1.0,,254,221,,,,26.10.2024 13:00,"FOOTBALL
ITALY: SERIE A - ROUND 9",Lecce,0,35,7,2,2,3,8,4,0.0,5,1,0.0,,,,,,,1,https://www.flashscore.com/match/UuMqRJVb/#/match-summary/match-statistics/1,,,,,,,,,10,4,,,,,6,,,,1.10,1,,0.54,,,1.0
