,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
257,Sassuolo,3,4.31,15,9,3,21.21,2.97,Cagliari,0,0.42,10,3,3,6.51,0.02
258,Genoa,1,0.86,8,3,6,11.69,1.52,Sassuolo,1,0.70,14,4,6,5.95,1.13
259,Empoli,3,1.51,7,5,8,25.39,2.12,Sassuolo,0,0.62,8,2,8,8.24,0.62
260,Sassuolo,1,0.32,6,1,6,8.40,0.52,SPAL 2013,1,1.01,7,2,3,13.50,2.19
261,AC Milan,1,1.32,11,3,4,12.64,1.78,Sassuolo,0,0.83,14,4,4,19.46,0.92
262,Sassuolo,3,1.81,18,5,5,26.64,0.91,Sampdoria,5,2.50,17,10,8,8.24,1.86
263,Bologna,2,2.03,13,8,6,9.26,2.40,Sassuolo,1,0.71,10,3,4,4.40,0.42
264,Fiorentina,0,1.14,10,4,2,9.03,0.82,Sassuolo,1,1.77,13,3,4,9.46,1.90
265,Sassuolo,2,2.06,22,4,4,5.18,2.43,Frosinone,2,0.62,5,3,2,10.63,0.38
266,Atalanta,3,2.16,16,6,11,5.38,2.67,Sassuolo,1,0.56,5,2,4,18.00,0.20
267,Bologna,0,0.49,8,1,1,33.29,0.21,Inter,3,2.46,14,3,8,9.35,2.68
268,Sampdoria,0,0.40,8,3,7,13.94,0.91,Inter,1,0.80,16,3,6,12.09,1.69
269,Inter,2,1.86,13,3,7,7.69,1.42,Fiorentina,1,1.79,16,5,11,5.05,1.30
270,Inter,2,1.05,16,6,4,11.59,2.24,Cagliari,0,0.14,6,2,7,17.81,0.44
271,SPAL 2013,1,3.08,14,5,2,8.84,2.53,Inter,2,1.34,13,3,10,8.65,0.35
272,Inter,1,2.09,18,4,3,10.88,2.39,AC Milan,0,0.65,15,1,2,15.59,0.43
273,Inter,5,3.37,20,9,5,8.89,2.94,Genoa,0,0.26,8,2,4,16.86,0.04
274,Atalanta,4,4.13,19,9,14,12.90,2.82,Inter,1,1.32,9,1,7,9.07,0.12
275,Inter,3,2.91,30,13,19,8.52,2.88,Frosinone,0,0.20,6,4,1,33.93,0.07
276,Empoli,0,0.43,9,3,3,22.28,0.82,Inter,1,0.93,10,5,6,12.88,1.82
277,Inter,0,1.00,16,3,5,6.24,1.63,Bologna,1,0.63,8,4,4,20.07,1.03
278,Inter,2,1.93,17,6,6,7.91,2.09,Sampdoria,1,0.96,13,2,10,10.44,0.68
279,Fiorentina,3,1.52,14,2,10,10.61,1.29,Inter,3,1.58,8,4,2,8.14,1.38
280,Cagliari,2,2.08,13,4,6,11.04,1.39,Inter,1,2.09,25,6,7,10.11,1.37
281,Inter,2,0.74,15,2,3,8.46,1.88,SPAL 2013,0,0.17,5,1,1,12.29,0.67
282,AC Milan,2,1.06,11,5,1,12.20,0.27,Inter,3,2.91,14,5,5,14.41,2.60
283,Genoa,0,0.45,8,2,2,21.15,0.20,Inter,4,2.36,14,7,14,5.91,2.70
284,Inter,0,0.94,10,4,9,11.09,1.04,Atalanta,0,1.23,9,0,7,13.65,1.63
285,Frosinone,1,0.79,14,4,3,14.97,0.09,Inter,3,3.71,19,6,8,7.88,2.86
286,Inter,2,2.74,28,14,16,7.81,2.03,Empoli,1,1.77,12,4,12,14.93,0.76
287,Empoli,2,1.46,9,4,7,10.48,2.14,Cagliari,0,0.57,14,3,6,6.12,0.61
288,Genoa,2,0.95,13,3,5,15.58,1.06,Empoli,1,1.26,18,4,12,4.87,1.64
289,Empoli,1,1.18,3,3,4,9.78,1.13,AC Milan,1,1.53,24,10,7,10.44,1.57
290,Frosinone,3,1.05,7,4,3,7.92,1.24,Empoli,3,1.19,20,10,12,5.22,1.42
291,Empoli,3,2.43,17,7,5,17.06,1.67,Atalanta,2,2.02,14,5,4,10.00,1.09
292,SPAL 2013,2,0.72,10,5,2,8.54,0.34,Empoli,2,2.25,18,7,10,7.96,2.50
293,Empoli,2,2.37,12,4,9,19.94,1.62,Bologna,1,2.08,22,8,6,11.15,1.13
294,Fiorentina,3,1.59,21,8,7,5.10,1.50,Empoli,1,1.39,11,4,9,10.54,1.22
295,Empoli,2,1.25,10,3,5,24.63,0.86,Sampdoria,4,1.90,16,11,11,8.40,1.87
296,Cagliari,2,0.91,14,3,4,8.90,1.06,Empoli,2,1.24,12,4,11,15.25,1.63
297,Empoli,1,1.91,15,4,10,17.50,1.40,Genoa,3,1.87,15,7,5,16.00,1.35
298,AC Milan,3,1.36,11,7,7,11.43,2.04,Empoli,0,0.58,9,1,7,20.90,0.69
299,Empoli,2,2.34,13,5,11,11.73,2.13,Frosinone,1,1.33,14,3,6,9.16,0.65
300,Atalanta,0,5.06,47,18,30,13.40,2.99,Empoli,0,0.22,3,1,0,16.20,0.01
301,Empoli,2,1.45,17,5,13,5.53,1.33,SPAL 2013,4,1.43,14,7,2,10.95,1.38
302,Bologna,3,1.55,24,7,16,5.93,2.33,Empoli,1,0.35,6,3,4,8.67,0.45
303,Empoli,1,0.95,11,4,5,12.11,0.43,Fiorentina,0,2.43,25,11,5,10.35,2.40
304,Atalanta,0,0.32,10,2,10,12.24,1.29,Cagliari,1,0.25,6,3,1,12.00,1.10
305,Cagliari,1,0.43,6,2,7,22.06,0.18,AC Milan,1,2.49,20,6,9,12.58,2.71
306,Cagliari,0,0.95,14,1,5,7.26,0.46,Sampdoria,0,2.25,13,3,3,8.82,2.36
307,Cagliari,2,1.91,11,5,3,15.93,2.60,Bologna,0,0.38,12,4,4,10.86,0.26
308,Fiorentina,1,1.40,11,2,5,7.29,1.78,Cagliari,1,0.92,9,4,6,12.00,0.91
309,SPAL 2013,2,1.92,11,3,4,20.13,2.09,Cagliari,2,1.01,13,3,3,11.43,0.69
310,Frosinone,1,1.69,22,11,14,24.43,1.24,Cagliari,1,1.83,17,6,9,9.24,1.50
311,Cagliari,1,1.51,15,4,6,8.27,2.12,Genoa,0,0.62,12,4,14,11.20,0.63
312,Cagliari,0,1.00,8,2,2,10.94,1.53,Atalanta,1,0.83,10,6,1,11.59,1.11
313,AC Milan,3,2.38,19,11,5,9.87,2.05,Cagliari,0,1.42,9,2,5,11.13,0.73
314,Sampdoria,1,3.21,18,6,5,10.05,2.89,Cagliari,0,0.59,10,1,1,8.56,0.06
315,Bologna,2,3.33,21,9,8,9.42,2.87,Cagliari,0,0.53,8,4,7,7.00,0.08
316,Cagliari,2,2.20,14,5,2,4.75,2.47,Fiorentina,1,0.71,10,3,3,9.93,0.37
317,Cagliari,2,2.32,16,9,12,7.76,2.14,SPAL 2013,1,1.31,7,2,1,20.86,0.63
318,Cagliari,1,1.65,12,5,3,6.90,2.05,Frosinone,0,0.85,13,1,4,9.72,0.69
319,Bologna,0,0.91,11,3,3,8.97,1.72,SPAL 2013,1,0.53,13,5,3,8.00,0.92
320,Frosinone,0,1.78,11,4,3,9.17,2.09,Bologna,0,0.92,15,3,6,9.77,0.67
321,Genoa,1,0.49,13,4,3,14.40,1.11,Bologna,0,0.67,12,0,2,10.40,1.47
322,Bologna,1,1.82,11,4,9,17.29,1.37,Atalanta,2,1.86,23,5,18,5.74,1.37
323,Bologna,0,0.33,8,4,3,11.90,0.37,Fiorentina,0,1.62,20,5,8,7.86,2.43
324,Sampdoria,4,1.67,10,6,7,11.92,1.94,Bologna,1,0.99,11,3,6,8.88,0.79
325,Bologna,0,0.37,9,5,3,20.15,0.98,AC Milan,0,0.67,18,4,5,7.48,1.57
326,SPAL 2013,1,1.41,16,6,4,7.42,1.35,Bologna,1,1.44,14,5,6,6.79,1.37
327,Bologna,0,0.82,17,2,10,10.15,0.72,Frosinone,4,1.58,7,4,2,13.65,2.04
328,Bologna,1,1.36,12,3,10,6.12,1.37,Genoa,1,1.36,14,5,4,8.79,1.35
329,Atalanta,4,1.58,20,8,5,7.23,1.71,Bologna,1,1.13,11,4,5,11.33,1.02
330,Fiorentina,0,0.79,15,6,3,8.35,1.99,Bologna,0,0.15,4,1,1,15.47,0.59
331,Bologna,3,1.00,11,5,4,8.50,1.69,Sampdoria,0,0.64,11,2,7,6.87,0.97
332,AC Milan,2,1.25,15,5,5,5.63,1.34,Bologna,1,1.26,16,6,3,8.33,1.36
333,SPAL 2013,2,1.79,16,5,5,10.63,2.23,Atalanta,0,0.79,13,1,9,5.06,0.56
334,Fiorentina,3,1.72,17,5,6,15.71,2.15,SPAL 2013,0,0.72,7,2,4,12.43,0.60
335,Sampdoria,2,1.67,15,9,12,7.92,1.72,SPAL 2013,1,1.17,9,4,3,7.54,0.98
336,SPAL 2013,0,0.73,14,2,13,6.67,0.80,Frosinone,3,1.36,8,4,3,13.33,1.92
337,Genoa,1,0.99,5,2,4,24.90,0.27,SPAL 2013,1,2.65,23,5,12,4.95,2.58
338,AC Milan,2,2.16,22,4,16,7.78,2.52,SPAL 2013,1,0.57,11,4,1,18.35,0.33
339,Atalanta,2,2.07,13,4,15,7.32,2.18,SPAL 2013,1,1.02,7,2,5,15.40,0.59
340,SPAL 2013,1,1.37,10,4,3,6.56,0.31,Fiorentina,4,3.22,23,8,11,7.81,2.55
341,SPAL 2013,1,0.60,14,2,2,11.33,0.84,Sampdoria,2,1.13,14,8,13,14.00,1.86
342,Frosinone,0,1.02,25,6,2,3.82,2.08,SPAL 2013,1,0.23,6,3,0,16.80,0.58
343,SPAL 2013,1,1.17,11,5,5,9.11,1.48,Genoa,1,1.05,18,4,8,10.12,1.22
344,SPAL 2013,2,0.43,10,3,1,7.19,0.34,AC Milan,3,1.78,19,8,11,15.47,2.49
345,Atalanta,4,2.67,17,9,10,8.50,2.80,Frosinone,0,0.35,6,0,5,23.50,0.12
346,AC Milan,2,2.35,17,5,4,24.10,1.56,Atalanta,2,2.09,15,6,6,15.27,1.20
347,Fiorentina,2,1.02,7,4,1,15.55,1.74,Atalanta,0,0.68,17,3,7,8.00,0.92
348,Atalanta,0,2.18,21,2,9,6.94,2.63,Sampdoria,1,0.44,9,3,4,14.90,0.24
349,Genoa,3,1.40,19,5,7,9.26,0.52,Atalanta,1,2.66,13,5,7,5.52,2.31
350,Frosinone,0,0.57,9,3,1,23.47,0.24,Atalanta,5,2.54,20,10,15,10.22,2.64
351,Atalanta,1,1.01,14,5,7,5.69,1.44,AC Milan,3,0.88,7,3,2,17.05,1.23
352,Atalanta,3,1.86,20,11,6,6.64,2.47,Fiorentina,1,0.41,10,3,0,6.22,0.35
353,Sampdoria,1,1.95,13,6,6,12.75,1.42,Atalanta,2,1.89,14,5,9,14.17,1.32
354,Frosinone,0,0.41,9,3,3,14.00,0.10,Sampdoria,5,2.54,11,7,16,8.71,2.83
355,Frosinone,1,1.29,17,4,5,8.90,1.54,Genoa,2,1.09,10,4,7,11.90,1.12
356,Frosinone,1,0.69,10,3,3,16.53,0.39,Fiorentina,1,2.17,24,8,7,7.92,2.44
357,Frosinone,0,0.80,13,6,4,19.79,0.72,AC Milan,0,1.66,25,6,20,6.42,2.03
358,Sampdoria,0,0.55,16,7,8,5.31,0.82,Frosinone,1,1.01,5,1,4,13.52,1.85
359,Genoa,0,0.86,19,3,10,4.15,1.99,Frosinone,0,0.16,4,0,1,11.76,0.61
360,Fiorentina,0,1.33,18,4,4,6.70,1.85,Frosinone,1,0.73,11,3,1,10.05,0.87
361,AC Milan,2,1.67,15,3,6,10.21,1.34,Frosinone,0,1.66,15,2,3,35.11,1.37
362,AC Milan,3,2.18,15,6,10,14.04,2.67,Sampdoria,2,0.55,7,2,3,17.68,0.21
363,AC Milan,2,1.54,28,9,11,11.79,2.30,Genoa,1,0.38,9,2,2,11.52,0.47
364,AC Milan,0,0.72,13,6,4,12.00,1.76,Fiorentina,1,0.28,8,1,2,8.03,0.80
365,Genoa,0,1.75,18,7,8,10.73,1.51,AC Milan,2,1.55,13,6,5,8.26,1.22
366,Sampdoria,1,2.10,16,7,9,9.15,2.11,AC Milan,0,1.04,9,5,6,14.10,0.66
367,Sampdoria,2,0.69,15,3,9,11.25,1.48,Juventus,0,0.49,11,1,5,10.00,1.10
368,Fiorentina,0,0.83,13,3,1,9.75,1.22,AC Milan,1,0.98,15,5,4,10.95,1.45
369,Genoa,1,1.81,24,7,16,9.35,2.60,Cagliari,1,0.31,4,3,2,6.10,0.25
370,Fiorentina,0,0.30,6,4,3,14.47,1.45,Genoa,0,0.07,3,0,1,32.92,0.86
371,Chievo,0,0.78,7,1,7,14.10,1.41,Sampdoria,0,0.68,12,5,6,8.00,1.22
372,Parma Calcio 1913,1,0.61,12,3,2,15.37,0.79,Fiorentina,0,1.28,18,2,12,6.15,1.92
373,Atalanta,2,1.53,11,4,11,7.30,1.22,Genoa,1,1.73,16,2,5,10.18,1.51
374,Sampdoria,1,1.88,18,6,10,9.77,1.06,Empoli,2,2.21,8,4,7,17.81,1.67
